split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[1000.0, 100.0, 0.09999999999999999]]","[[0.538559876943187, 0.6728623131752635, 0.760142822323249]]",0.7651247166207646,0.8752889916909079,0.7661308189752862,0.8920011277613036,0.9479556171111905,0.8986198520126579,0.8661583945309319,0.9335485555262694,0.871512905525184,0.04211652856758619,0.35892406784134745,0.12882648647578018,0.41891234134140887,0.6545583064213676,0.42844657650520895
1,116739,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[1000.0, 10.0, 0.009999999999999998]]","[[0.6112601803940538, 0.6941663608174837, 0.7905998266255293]]",0.8025898063526578,0.8977358846227008,0.8059297185393032,0.9337531228381428,0.9666189556640313,0.9343522054490225,0.8121258878452235,0.9018633876082798,0.8133575699082823,0.08486798681715324,0.4460664676888966,0.19897529359644942,0.7014995690419293,0.840027797677008,0.7056467008700842
2,26225,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[1000.0, 100.0, 0.09999999999999999]]","[[0.5980696078897896, 0.7002139142538653, 0.8021898568786654]]",0.8016039592882455,0.8965901178086548,0.8038738393521375,0.8960520108141131,0.9500866290286999,0.9026646026591184,0.8221805961903461,0.908806813355125,0.825929824000697,0.1181814906216977,0.4005686643061093,0.16045525482398051,0.586429548623814,0.8006703677654105,0.6410730378175976
3,777572,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6295127661421549, 0.7099041573362693, 0.8090795093090524]]",0.8120845824586799,0.902393290658121,0.814313651024792,0.9040441217101985,0.9538365174415699,0.9098041020050623,0.854413527942744,0.9246913695325512,0.855054128887985,0.25440206207352156,0.5246817517584843,0.27529094062835174,0.4643625091942416,0.6814415121876447,0.4643625345325839
4,288389,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 10.0, 0.09999999999999999]]","[[0.6777652545600615, 0.7290828104591777, 0.8121874097716629]]",0.8136989608312206,0.9022226466365701,0.8140057041038973,0.9389252713179378,0.9708419122543996,0.9425340185897794,0.7884095106369753,0.8951766014632657,0.8013411478073225,0.24588457301811084,0.5505000939703966,0.30305035346141546,0.32364077144883496,0.6546827270898476,0.4286094731497999
5,256787,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[1000000000.0, 10.0, 0.009999999999999998]]","[[0.5817328795078224, 0.6758759188484055, 0.801099661771393]]",0.8077488005011304,0.8996936088352696,0.8094485897790311,0.9385869310772872,0.9691002010970369,0.9391551997663173,0.8214741969410635,0.9138036791972498,0.8350371641144302,0.10900726244212022,0.4599090906435096,0.21151637165653994,0.23628481612791352,0.4968469187623066,0.24685686068359808
6,234053,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5894448707714492, 0.69348337925481, 0.7857223550687624]]",0.7935890419875122,0.8917088016072446,0.7951445868638284,0.9036557652050147,0.9537569240089785,0.9096522700950683,0.8359921209917451,0.9186703629151466,0.8439552356986472,0.1921159151693006,0.47231238379434326,0.22307898788549502,0.47775733950265875,0.7317375923960294,0.5354399041255377
7,146316,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6476285009397469, 0.7174132267726018, 0.7975112584235118]]",0.8008787940736077,0.8955861516600863,0.802074555045323,0.9056961008519853,0.9543788273995144,0.9108389461884722,0.8202070411086554,0.907985478912396,0.8244376299157732,0.14660131588037784,0.4475450195476729,0.2002965445219269,0.1704674548445715,0.43272841216170166,0.18725387869198754
8,772246,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6409477842891886, 0.7142125926537956, 0.7994188706290717]]",0.7994727970623875,0.8953155078244024,0.8015898585508675,0.9001277867803414,0.951740676101106,0.9058103145453904,0.8775370922184713,0.9423103936738682,0.8879488780258004,0.19075199004852839,0.4733446435178015,0.22405515154699457,0.47903925418077753,0.6977043946982356,0.4867914223812314
9,107473,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5392096853008016, 0.6901061874919447, 0.7908336377887861]]",0.7972477366387885,0.8942270067210535,0.7996419395492951,0.9006569579649558,0.952276602301318,0.9068307272905427,0.743876126187515,0.8645137081674433,0.7473839516094234,0.12997687838413996,0.41261897154207056,0.17025441567643604,0.6611277565874829,0.8170542288529642,0.667577612886512
