split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5695635293984476, 0.6087002618970081, 0.7601625687402523]]",0.7748031193442009,0.8808051101605959,0.7758176420850196,0.9504963424799826,0.9761008817169783,0.9527729312886625,0.7226675288206643,0.850693321025242,0.7236791264369554,0.0893527152479976,0.46489516390490815,0.2161275134221714,-0.16006778219937257,0.33918212454749075,0.11504451361254953
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1e+17, 10.0, 9.999999999999995e-19]]","[[0.49586570174911815, 0.5010671232319006, 0.7727391679788266]]",0.7701198572050933,0.8787386308574572,0.7721815813612384,0.9094953743948582,0.9540122231963326,0.9101393220080092,0.809076607988909,0.8999537537254975,0.8099167588446133,0.021133506880144926,0.35328507665166964,0.12481034538477609,0.5485752135407558,0.7518343216536254,0.5652548472163671
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 0.0009999999999999998]]","[[0.4695981765479956, 0.526618923746424, 0.7284382089256468]]",0.7413012128085938,0.8612337469388954,0.7417235668664094,0.9075980586683916,0.9542480319011873,0.9105893063872894,0.8034730753504185,0.8971037151660959,0.8047950757648117,-0.1228939715862063,0.24573816258171152,0.060387244549035685,0.4540341093915179,0.6739274717159442,0.45417823713344485
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.597272032177181, 0.6238020496100747, 0.7233974534902703]]",0.7286279332649674,0.8613885356785127,0.7419902093983723,0.9848706594221182,0.9926417524739463,0.9853376487545472,0.7886344976140325,0.8912656883268459,0.7943545271887265,-0.20211579827301218,0.3394471156185094,0.11522434430172568,0.4509842497092901,0.6969213760353353,0.48569940437498527
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 0.0009999999999999998]]","[[0.503857483865504, 0.5248117062735027, 0.7205380304181507]]",0.7321900096675773,0.8558875936375009,0.7325435729425919,0.8996414673474752,0.9500684121680748,0.9026299877995668,0.8276132539604826,0.9133946309835408,0.8342897519095587,-0.0655757748292618,0.28941699089278367,0.08376219461743362,0.49738589985773063,0.7071932049929224,0.5001222291881615
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1.0, 1e+17, 9.999999999999998e-05]]","[[0.44939098216932755, 0.5623451861332989, 0.722409397393364]]",0.7281883681875087,0.8625678916111043,0.7440233676384257,0.9781756814082327,0.9892973577498191,0.9787092620507736,0.6983725784523556,0.8390310283877112,0.7039730665973402,-0.1384571524805378,0.38786745044810583,0.15044115911711384,0.16745912115459438,0.46189674795148217,0.21334860576815504
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.5577843797827595, 0.6343261695683321, 0.7909038253530489]]",0.7962300331210456,0.8923622998788758,0.7963104742451167,0.942346002334665,0.9724221081136336,0.9456047563481633,0.7652207414312959,0.8758196838983587,0.7670601187038211,0.14599105921832156,0.46359860962443744,0.21492367084571154,0.3552113887188739,0.5960740217119594,0.3553042393598695
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6038899966028999, 0.6453009033154797, 0.7795435489571482]]",0.7850999313000774,0.8878655475920892,0.7883052306010004,0.9539770634013012,0.9772110882639765,0.9549415110260653,0.827433909653317,0.9099601258664558,0.8280274306668961,0.11307148613760076,0.4580608601171234,0.20981975157123886,0.4575503765249992,0.6792463173848495,0.46137555968087973
8,772246,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.5664341575240244, 0.632715623618244, 0.7556563383046639]]",0.7690960004557348,0.8769983204984579,0.769126054157116,0.9374076108289755,0.9699369602034565,0.9407777067687216,0.8117812356305039,0.9057434281259154,0.8203711575932852,0.02923395397247619,0.3585935903078106,0.1285893630098459,0.3628770430818866,0.6026132527029597,0.3631427323332412
9,107473,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.49961420514287164, 0.5977242817256028, 0.7637178030478792]]",0.7770383388046616,0.8825031679368975,0.77881184141866,0.9430842003103708,0.9717441774557815,0.9442867464192133,0.7941994889716841,0.8951985912093575,0.8013805177032184,0.07845970393048063,0.4049182169047683,0.163958762381337,0.1655923595458727,0.44457096979519345,0.1976433471846388
