,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
31,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,1.0,0.7248379618550388,0.7346452092941853,0.8583083288234076,0.7366931873276308,0.9147729363392787,0.957949833093948,0.9176678827247228,0.7371293305536883,0.8720958399737065,0.7605511540994447,1.0,0.4981837140325421,0.5667075999918831,0.7784570232253212,0.6059953370088282,0.4673458284054244,0.6855867357758398,0.4700291722717712,0.5463779430983307,0.7407668226086299,0.5487354854776854
32,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,648,518,130,1.0,0.7480245861678684,0.7476855874762456,0.8673462019995108,0.7522894341229762,0.919104001152309,0.9594694920388555,0.9205817061532993,0.6835076175774213,0.8542516300736657,0.7297458474835149,1000.0,0.38827638109506957,0.4601551310711367,0.6798112696708605,0.4621433623715074,0.445706489483753,0.6718674659777405,0.45140589183935026,0.18406047039156725,0.45103313639392717,0.2034308901253429
33,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,384,307,77,100.0,0.517610193865299,0.5449223760016895,0.7448636173970882,0.5548218085218758,0.7575478627961313,0.8727400029498089,0.7616751127488325,0.702441706556491,0.8422783247853503,0.709432776403216,100.0,0.4457593089982925,0.5235834455368416,0.7312244625950249,0.5346892146973831,0.2798378675161237,0.5566288131341988,0.30983563561118677,0.31898155982922605,0.5803774797981593,0.33683801905686284
34,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,1.0,0.7551103333825723,0.7592613762514818,0.8717834746300498,0.7600064266380426,0.9062861406069516,0.9531242680858333,0.9084458704141554,0.7309081226866276,0.8698565481237481,0.7566504143137626,1000.0,0.31327169585427084,0.3947119550982101,0.63037880233352,0.397377434431443,0.43534652535034013,0.6608154374477058,0.43667704236920274,0.17197297884321916,0.4327041163799142,0.1872328523321223
35,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,648,518,130,1.0,0.7375632236950471,0.7453078009979036,0.8641678952650915,0.7467861512068982,0.9098554026579838,0.955311097490722,0.9126192929889276,0.7456404193556123,0.8715274379972372,0.7595600751820282,1.0,0.39331395323621254,0.48254689473843104,0.7484673904262924,0.560203434531544,0.4577912927420358,0.6774321799510532,0.45891435843323614,0.524620218519307,0.7262006476429291,0.5273673806370097
36,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,376,300,76,1000.0,0.5337467998603646,0.5358350556162252,0.7322843073448414,0.5362403067835141,0.6514613446362674,0.8112289811465008,0.6580924598519897,0.5287125889500512,0.7392267525168288,0.5464561916365769,1000.0,0.30891994521038185,0.39939105244076534,0.6394276135176378,0.40886767292886156,0.179744903273247,0.4806269832895895,0.23100229706605138,0.22434642931755355,0.5197054249059075,0.2700937286766299
37,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,100.0,0.4997986019658667,0.5371742149729082,0.7404478665161005,0.548263043028245,0.7668496080639785,0.8778417434397896,0.7706061265254094,0.6569630403484144,0.8171643907661418,0.6677576415361997,100.0,0.4540202275919359,0.5201120728687487,0.7314619501964912,0.5350365845852542,0.28358150332592924,0.5667065739160637,0.321156340919683,0.32962483434150947,0.5927560346703364,0.3513597166381011
38,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,100.0,0.5237100343290264,0.537230717509509,0.7347801632157459,0.5399018882553582,0.7230484262991459,0.8534780332004185,0.7284247531556547,0.49825301388294074,0.7118362201687116,0.5067108043440784,100000.0,-0.012801443318691692,0.05870506701535294,0.3113422896182753,0.09693402130475003,0.3706407952750158,0.6463427148575783,0.4177589050494648,0.28606511115606037,0.5354657336872125,0.2867235519531848
39,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,384,307,77,10.0,0.553435045065559,0.5738535304329417,0.7751599338127154,0.6008729229885333,0.8689272619661149,0.9335502227369897,0.8715160183722831,0.5812288164311822,0.7885850058756646,0.621866311491922,100.0,0.4583580350867503,0.5342769593418617,0.7376082632743892,0.5440659500506607,0.3074232596982889,0.6027670627444469,0.363328131929568,0.3270570047276412,0.5851138051916708,0.34235816502587646
40,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,10.0,0.5466525189312904,0.5554634274415444,0.7510274685953124,0.564042258584683,0.7503960132622483,0.8681596961364222,0.7537012579956849,0.6943518715812841,0.8394915736775277,0.7047461022755719,1.0,0.12249029130948277,0.2664011219283249,0.6066669510937301,0.36804478954936237,0.357389028787065,0.628940519317049,0.39556617683879924,0.5558502585214349,0.7502708993089503,0.562906422349861
41,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,100.0,0.48452448264788295,0.49994507947241296,0.710671153687492,0.5050534886835109,0.7056799174204227,0.8425462161147191,0.709884126289231,0.4869710606520532,0.7030055753616031,0.49421683898949864,100000.0,-0.02146213323201323,0.0556058820804195,0.3162880303443716,0.10003811813912213,0.36128695563810054,0.641262083234454,0.4112170593941918,0.3029903845602696,0.5507548358233373,0.3033308891827912
42,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,10.0,0.567701667730908,0.579852398321206,0.7689604943188224,0.5913002418230477,0.8708401725331165,0.9356041974035658,0.8753552141991705,0.6626956047647008,0.8148414358118757,0.6639665655159592,100000.0,-0.012724853835705556,0.05877117084397321,0.31142496198263186,0.0969855069458837,0.5188302260150874,0.7350762660680131,0.5403371169364924,0.286067580055971,0.5354683474000075,0.2867263510672951
43,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,0.1,0.7839912422522259,0.7890681443029095,0.8912354646015205,0.7943006533634881,0.9473355454359134,0.9735731720000033,0.9478447212381479,0.759676424431116,0.8876388471208619,0.787902722918053,1.0,0.6553383845136618,0.6989650126865501,0.8365874494279855,0.6998785605404222,0.60162809157878,0.7756909855875107,0.6016965051217238,0.5420217260937199,0.7362277210173007,0.5420312571943284
44,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,10.0,0.5228728971444812,0.5572791402260537,0.7638718727663938,0.5835002380036377,0.8731573648190537,0.9357387158161686,0.8756069442772924,0.6332217306133753,0.8085562709182763,0.653763243241269,100.0,0.46611296707897154,0.5304675850824823,0.7375036092043041,0.5439115735893749,0.3749423272994339,0.6367049432803404,0.40539318479762154,0.3387390335013697,0.5978408531407798,0.3574136856840955
45,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,10.0,0.5428115116110697,0.5568553534804117,0.7495291504004611,0.5617939473000371,0.7498953634943599,0.867253143212293,0.7521280144116019,0.6260507805781022,0.7968473295323666,0.634965666582864,1000.0,0.055043244600446455,0.15115418129882663,0.44554654453956877,0.19851172335114994,0.32183363946154164,0.6260479105394496,0.3919359862908107,0.3326811435957102,0.5803325402118447,0.3367858572287323
46,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1.0,0.5075228396979915,0.5156468109443231,0.729603070981158,0.5323206411851366,0.7831876938801482,0.8868363187225291,0.7864786562053272,0.6805152394242169,0.8262256170515577,0.6826487702722274,1000.0,0.22333306090244967,0.26422346568817046,0.5160288115846907,0.26628573438550823,0.38477318723589327,0.6423620535080886,0.4126290077871285,0.2382577606281584,0.4925926386942865,0.24264750769579987
47,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,1.0,0.6745869204497845,0.680137232663026,0.8285100895837842,0.6864289685421302,0.9020252100852346,0.9512544899473185,0.9048851046449331,0.8479801448837534,0.921904702381538,0.8499082802731921,0.1,0.4512359142083664,0.5029176243134172,0.750626375862192,0.5634399561400089,0.5567116139909838,0.7462906857772588,0.5569497876778912,0.7708846452138021,0.8812667272923461,0.7766310446325624
48,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,1.0,0.5192741805229407,0.5331253383093311,0.7591176446744595,0.576259598456099,0.9531977217881931,0.977308011024248,0.9551309484121717,0.8011191354631538,0.8952434660275587,0.8014608634650365,1000000.0,-0.024860124468382754,0.02447145106634052,0.1827282748586785,0.03338962243282876,0.689935030848991,0.8335388856205541,0.6947870738415552,0.20453536208232848,0.5280467307245033,0.27883334982883606
49,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1.0,0.6321745800404,0.6400055942993972,0.8016564883471174,0.6426531253090321,0.7754121068236316,0.8813489168039929,0.7767759131515716,0.5893911716185071,0.7690865708922721,0.5914941535268338,10.0,0.35130662042500915,0.4241627467819964,0.6633955189506688,0.44009361456382723,0.36404142647043325,0.6175895836528712,0.38141689383652677,0.343391204422558,0.5878213875261783,0.3455339836332015
50,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,10.0,0.6237613084970962,0.631435726953945,0.7958323508098065,0.6333491305954629,0.8184027901070509,0.9083600930034841,0.8251180585612983,0.7483986619394375,0.8733635317342159,0.7627638585632627,1.0,0.12209338082644597,0.25740284314801265,0.608692709142787,0.37050681416358544,0.40779221302131086,0.6543462925681771,0.4281690705977184,0.6788274010728436,0.8250391785528476,0.6806896461471575
51,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1.0,0.7288039632666272,0.7319571714965746,0.8568172530078099,0.7341358050518493,0.8915157536494955,0.9451908914995749,0.8933858213737612,0.7813678288550272,0.8842472531075934,0.7818932046283245,10.0,0.46592021718792914,0.5227966094405198,0.728382272801891,0.5305407353320485,0.4774311944466484,0.6912805080759125,0.4778687408456917,0.38420858546755654,0.6199400161474844,0.3843256236209432
52,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,1.0,0.6816247459902083,0.6884506902622402,0.833093383761217,0.6940445860667144,0.9222436108179465,0.9613087532116154,0.9241145190012704,0.7966534718159402,0.8958250453085211,0.8025025118020139,1.0,0.31759501658421485,0.4329677198853884,0.699431743907079,0.4892047643848977,0.5926852199418586,0.7699465391831104,0.592817673200049,0.6715044405556836,0.8203909285835066,0.6730412757021083
53,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,497,397,100,100.0,0.4416762752411434,0.4516888449849171,0.6792020760698323,0.46131546013757024,0.6817613420824133,0.8287703052641865,0.6868602188876929,0.6312076740097949,0.8013965395667647,0.6422364136295851,1000000.0,-0.02486945169412618,0.02446325714715547,0.1826868555583432,0.03337448719379495,0.4077642171479886,0.6681589544735764,0.44643638844322275,0.20453547420960239,0.5280466709884334,0.27883328674196683
54,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,490,392,98,10.0,0.5810134237066065,0.5829389220266064,0.7656274830376103,0.5861854427825063,0.7714440350928732,0.8799791832751327,0.7743633629975696,0.6483123182428814,0.8061090766366454,0.6498118434359851,1.0,0.2923565891787624,0.4212876786644105,0.6959838708067075,0.4843935484230878,0.37227004569831945,0.6371273041809781,0.4059312017329206,0.5589683652840713,0.7538802141358575,0.5683353772655263
55,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1.0,0.6582795434044886,0.6695898453456617,0.8254256366665136,0.6813274816663193,0.9190740607408313,0.959716319519963,0.9210554139529437,0.7777691501119,0.8828420184206089,0.7794100294889749,1000.0,0.05960548618137335,0.1551282329817476,0.44872685049465444,0.20135578635485196,0.5780018396784985,0.7627052892740085,0.581719358286549,0.33360870323050695,0.5809633006349406,0.3375183566846444
