,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
27,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1.0,0.6321745800404,0.639988442009799,0.801664549148576,0.6426660493615896,0.7754121068236316,0.8813489168039929,0.7767759131515716,0.5893911716185071,0.7690865708922721,0.5914941535268338,10.0,0.35130662042500915,0.4241627467819964,0.6633955189506688,0.44009361456382723,0.36404142647043325,0.6175895836528712,0.38141689383652677,0.343391204422558,0.5878213875261783,0.3455339836332015
28,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,10.0,0.5428115116110697,0.5517116284238534,0.7480558114848518,0.5595874970962601,0.7498953634943599,0.867253143212293,0.7521280144116019,0.6260507805781022,0.7968473295323666,0.634965666582864,1000.0,0.055043244600446455,0.15115418129882663,0.44554654453956877,0.19851172335114994,0.32183363946154164,0.6260479105394496,0.3919359862908107,0.3326811435957102,0.5803325402118447,0.3367858572287323
29,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,504,403,101,1.0,0.6790514617200166,0.6888578314517373,0.8305689000432788,0.689844697719102,0.911794202391286,0.9576570567637963,0.917107038369497,0.7669762431652766,0.8792307953728253,0.773046791531931,100000.0,-0.025534970943506843,0.04096762464704129,0.23218071622664394,0.053907884987517356,0.5622352917311079,0.751443905679748,0.5646679433832339,0.23400391537861664,0.48770746505102536,0.2378585714664971
30,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1.0,0.6779702887743561,0.6918225838892773,0.8318730603948264,0.6920127886106545,0.855361701802125,0.9273005198056873,0.8598862540318979,0.7874350515078778,0.887971950972467,0.7884941857138492,1.0,0.5074399794047624,0.5469548638003341,0.7547803970036492,0.5696934477009863,0.36881325748465177,0.6096786252214434,0.3717080260519093,0.41433851173004954,0.6446653535465783,0.4155934180633348
31,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,504,403,101,1.0,0.7657738496956185,0.7704915001130301,0.877927550730083,0.7707567843309224,0.8921895701805675,0.9458161636854563,0.8945682154886738,0.7909135487682967,0.8903381575063087,0.7927020347117286,10.0,0.4227984163330358,0.4872374526011204,0.7103591989552419,0.5046101915403329,0.4862471590187467,0.6978290598328384,0.48696539674718314,0.37208869943817124,0.6103944926656192,0.3725814366765186
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,504,403,101,1.0,0.6770007350098708,0.6913837008018313,0.8316217612706963,0.6915947538189751,0.8560718914707673,0.9277046515875201,0.8606359205771221,0.7849759643412078,0.8866415001315124,0.7861331497554588,1.0,0.5053659036359026,0.5451697268972264,0.7544674001497461,0.5692210578887171,0.36962346883586006,0.6106929979490872,0.3729459377440438,0.41602514240774346,0.6459774543246476,0.41728687149575217
33,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,True,504,403,101,1.0,0.6404716171954008,0.6597430488472005,0.8124670927691714,0.6601027768327894,0.8595615024742304,0.9305248478124795,0.865876492396438,0.7600354029359933,0.8718843251576048,0.760182276455532,1000000.0,-0.04951742084396787,0.0025787280471395446,0.062461784192399665,0.0039014744844979086,0.363549758913556,0.6064263496312353,0.36775291752706524,0.030913180877946367,0.19550250796410296,0.03822123062025414
34,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,504,403,101,1.0,0.6765875689273105,0.6866914441125143,0.8291925929094549,0.687560356135905,0.9124171575363791,0.9581153882939489,0.9179850972856646,0.7672759710220616,0.8794313116948939,0.7733994319894015,100000.0,-0.025562714026145184,0.04094241582771263,0.2321245787534817,0.053881820061481324,0.5648858845413823,0.753148859268551,0.5672332042175197,0.23443991378274998,0.4882180793590562,0.2383568930130457
35,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,497,397,100,10.0,0.5636810509254734,0.5737903227722547,0.7659534098093006,0.5866846259984944,0.7827184017924478,0.886099621708241,0.7851725395914878,0.7006145378010211,0.8380031050810743,0.7022492041255222,10.0,0.3227117962997947,0.4158636959519155,0.6735139756623472,0.45362107541250074,0.4026590595285674,0.6501677641457089,0.4227181215342301,0.45913200138360366,0.6840089602153545,0.46786825765489043
36,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1.0,0.6776837786905433,0.6825447106742757,0.8291697569929801,0.6875224859117977,0.8993792258413669,0.9498692089821108,0.9022515141723009,0.8282572908256134,0.9116005460783013,0.8310155556102572,100.0,0.247673050198104,0.3054804553689652,0.5622989239673757,0.3161800798948685,0.5394717714951303,0.7347874008063647,0.5399125243837732,0.31202419612513954,0.5776031467063741,0.3336253950851052
37,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,100.0,0.48452448264788295,0.4985823620003974,0.7102729361742697,0.5044876438616182,0.7056799174204227,0.8425462161147191,0.709884126289231,0.4869710606520532,0.7030055753616031,0.49421683898949864,100000.0,-0.02146213323201323,0.0556058820804195,0.3162880303443716,0.10003811813912213,0.36128695563810054,0.641262083234454,0.4112170593941918,0.3029903845602696,0.5507548358233373,0.3033308891827912
38,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,376,300,76,1000.0,0.5354931579629209,0.5371126331119398,0.7331208076084915,0.5374661185485269,0.6535327598826264,0.8126237119543213,0.6603572972304197,0.5311199789643258,0.7410003445259553,0.5490815105875845,1000.0,0.31259060046752807,0.4024813152273973,0.6414865713573716,0.41150502123183624,0.18095540253352915,0.4812194752202697,0.23157218333127177,0.22562501381304456,0.5202965984631125,0.2707085503722853
39,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,100.0,0.4997986019658667,0.5317908696837108,0.7387796599904471,0.5457953860156007,0.7668496080639785,0.8778417434397896,0.7706061265254094,0.6569630403484144,0.8171643907661418,0.6677576415361997,100.0,0.4540202275919359,0.5198046648127075,0.7314262191953361,0.5349843141263839,0.28358150332592924,0.5667065739160637,0.321156340919683,0.32962483434150947,0.5927560346703364,0.3513597166381011
40,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,504,403,101,0.1,0.5390684165643996,0.5569080361269267,0.7526356817380032,0.5664604694252289,0.7705324825359876,0.879802940472911,0.7740532140647806,0.7044228463600397,0.8420466488552322,0.7090425588483267,1000.0,0.19542895811399927,0.26086229872874755,0.5123147268317397,0.2624663793286801,0.3465128360406502,0.6186460775650239,0.38272296928658955,0.13583668987773156,0.3918801601310906,0.15357005990436923
41,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,504,403,101,1.0,0.6887524380420206,0.7000793250624404,0.8370664517728462,0.7006802446835827,0.8576550189640333,0.9284391808745425,0.8619993125829913,0.8093303940182444,0.9005607763489871,0.8110097118982904,0.01,0.44865052501187475,0.4973243451449957,0.7482712879718729,0.5599099204030856,0.38754566149767544,0.6234274247632355,0.3886617539469197,0.7164947103326917,0.8516554881042542,0.7253170704180955
42,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,False,936,748,188,1.0,0.5273782623997283,0.532717686353253,0.732900516578859,0.5371431672015584,0.7197673816704698,0.8514656798433721,0.7249938039511358,0.4547884493217055,0.6796625534059558,0.46194118650230376,10000.0,0.08197798789722134,0.1745301341817288,0.41805091886870926,0.17476657076697213,0.35651964900621735,0.6054388937821891,0.36655625410420084,0.070950971813032,0.26915543676990594,0.07244464914279884
43,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,384,307,77,100.0,0.517610193865299,0.5444583097703874,0.7448086400682153,0.5547399103202644,0.7575478627961313,0.8727400029498089,0.7616751127488325,0.702441706556491,0.8422783247853503,0.709432776403216,100.0,0.4457593089982925,0.5235834455368416,0.7312244625950249,0.5346892146973831,0.2798378675161237,0.5566288131341988,0.30983563561118677,0.31898155982922605,0.5803774797981593,0.33683801905686284
44,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,648,518,130,1.0,0.6044605429640498,0.6088366040331838,0.7837534400288686,0.6142694547570853,0.8028213678510286,0.8977981824138649,0.8060415763456394,0.6686675505112653,0.8269157077545697,0.6837895877312409,1000.0,0.30727118965352695,0.38958212487083177,0.6262369185079266,0.39217267810230355,0.33987721731709586,0.5987961957697058,0.3585568840682718,0.17132060953127803,0.43235176010195564,0.186928044463259
45,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,0.1,0.5737194238024151,0.576893722356576,0.7716365055557362,0.5954228967062676,0.8223963125642355,0.9082186628881909,0.8248611396184132,0.5502668142480551,0.7698872860028817,0.592726433148883,0.1,0.4047609799689538,0.476809067526597,0.7090647568292308,0.5027728293772962,0.2047100778906803,0.6245476909843208,0.39005981831384673,0.37010835200058145,0.6826892918104083,0.46606466915259676
46,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1.0,0.6511446312581852,0.6551091894877203,0.8140745654077635,0.662717398043839,0.8693512009967742,0.9332459524302666,0.8709480077274755,0.7726049001031086,0.8792538708459221,0.7730873693975374,10.0,0.21104044133470895,0.3422351337658315,0.6503627727326361,0.4229717361564825,0.5284980171541638,0.7340937800135088,0.5388936778545218,0.44607251115530966,0.6785453209102684,0.46042375252921913
47,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,648,518,130,0.1,0.564539290136729,0.5712801354401896,0.773320519466271,0.5980246258275832,0.8972913113973162,0.9485248756521002,0.8996994397308321,0.5814571204207337,0.7990335993734657,0.6384546929277162,1000.0,0.336518156919939,0.4143310338588321,0.646109592463988,0.4174576054739807,0.3989354058630932,0.670944026865109,0.4501658871859681,0.1624824356016321,0.44346023122923334,0.1966569766818851
48,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1.0,0.7220850281283802,0.7278965861055015,0.8556194107572388,0.7320845760645646,0.9269085573721542,0.9635439235368535,0.9284168925847938,0.7872069872442674,0.8876099181667307,0.7878513668279504,10.0,0.2664598730573952,0.38743760013582684,0.6782287668247511,0.4599942601486226,0.5895068805080617,0.7681477438714529,0.5900509564148032,0.4903211314508916,0.7031087624689734,0.4943619318606512
49,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,100.0,0.5237100343290264,0.5356065663126695,0.7341591445672261,0.5389896495516812,0.7230484262991459,0.8534780332004185,0.7284247531556547,0.49825301388294074,0.7118362201687116,0.5067108043440784,100000.0,-0.012801443318691692,0.05870506701535294,0.3113422896182753,0.09693402130475003,0.3706407952750158,0.6463427148575783,0.4177589050494648,0.28606511115606037,0.5354657336872125,0.2867235519531848
50,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,100.0,0.5922071666680602,0.6123590070394269,0.78602803752498,0.6178400757753713,0.8013913089347906,0.8969313394991517,0.8044858277757425,0.7050119939775703,0.8462087184103272,0.7160691951136484,100.0,0.5397622769435433,0.6119073156093884,0.7843609901577864,0.615222162881303,0.3623369613540942,0.6155623532601049,0.37891701075111817,0.403653232982107,0.6392122959933417,0.4085923593490795
51,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,10.0,0.5228728971444812,0.5500748674631177,0.762682360118007,0.5816843824351734,0.8731573648190537,0.9357387158161686,0.8756069442772924,0.6332217306133753,0.8085562709182763,0.653763243241269,100.0,0.46611296707897154,0.5301964926689162,0.7374646111234943,0.5438540526595266,0.3749423272994339,0.6367049432803404,0.40539318479762154,0.3387390335013697,0.5978408531407798,0.3574136856840955
52,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,384,307,77,10.0,0.553435045065559,0.5723548500032476,0.7750050272460033,0.6006327922565783,0.8689272619661149,0.9335502227369897,0.8715160183722831,0.5812288164311822,0.7885850058756646,0.621866311491922,100.0,0.4583580350867503,0.5342769593418617,0.7376082632743892,0.5440659500506607,0.3074232596982889,0.6027670627444469,0.363328131929568,0.3270570047276412,0.5851138051916708,0.34235816502587646
53,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,490,392,98,10.0,0.5810134237066065,0.5814764258508344,0.764999701046588,0.585224542601369,0.7714440350928732,0.8799791832751327,0.7743633629975696,0.6483123182428814,0.8061090766366454,0.6498118434359851,1.0,0.2923565891787624,0.42126705402914877,0.6960296790666292,0.48445731414159476,0.37227004569831945,0.6371273041809781,0.4059312017329206,0.5589683652840713,0.7538802141358575,0.5683353772655263
54,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,1.0,0.7551103333825723,0.7567421645137642,0.8706173468804158,0.7579745646890943,0.9062861406069516,0.9531242680858333,0.9084458704141554,0.7309081226866276,0.8698565481237481,0.7566504143137626,1000.0,0.31327169585427084,0.3947119550982101,0.63037880233352,0.397377434431443,0.43534652535034013,0.6608154374477058,0.43667704236920274,0.17197297884321916,0.4327041163799142,0.1872328523321223
