split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[0.09999999999999999, 1.0]]","[[0.42231084093295257, 0.42231084093295257]]",0.5039301972747943,0.75251410945539,0.5662774849294386,0.9944455257350506,0.9975775424617788,0.995160953224082,0.14937013560426748,0.5973143895051893,0.35678447990995704,,,,,,
1,116739,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 100.0]]","[[0.35075649834355704, 0.4200011062904383]]",0.46548879453154623,0.6893239032555764,0.4751674435995032,0.8708106046239811,0.9396444362292421,0.8829316665365702,0.5026177857992622,0.7428082884262566,0.5517641533547447,,,,,,
2,26225,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 10.0]]","[[0.42314044420428426, 0.43708633806274816]]",0.5020300331199467,0.7121999234907501,0.5072287310202304,0.823643687131904,0.9157708869731293,0.8386363174275518,0.6246653547285007,0.7925306433720815,0.6281048206837654,,,,,,
3,777572,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 10.0]]","[[0.4067025676794458, 0.48922575191214007]]",0.49660027970416054,0.7254380945697896,0.5262604290530469,0.9280187015292075,0.9671017363536153,0.9352857684581776,0.4023716197237709,0.7053925115193238,0.4975785953075394,,,,,,
4,288389,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[0.09999999999999999, 1.0]]","[[0.5161861154947838, 0.5161861154947835]]",0.531451843345969,0.760074076126902,0.5777126012001637,0.9937579979902655,0.9972686356834597,0.9945447317179491,0.34004051476680086,0.6949645618842616,0.48297574227498363,,,,,,
5,256787,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[100.0, 1.0]]","[[0.5819080912973971, 0.5819080912973971]]",0.5878825676779454,0.7754517765652732,0.6013254577782384,0.9089654422488083,0.9564356468879557,0.9147691466379823,0.022357191322622594,0.4954037573693738,0.24542488281569338,,,,,,
6,234053,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 10.0]]","[[0.4753478849074533, 0.5550181137550465]]",0.5692989479062325,0.7572434191832867,0.573417595896395,0.9287036768167464,0.9673205508113035,0.9357090480218836,0.4041413031194825,0.7023954974307494,0.4933594348109898,,,,,,
7,146316,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 10.0]]","[[0.5328512447342273, 0.5552441384176896]]",0.5717225023132539,0.7637054683953602,0.5832460424569765,0.9283089160299892,0.967660059969494,0.9363659916601648,0.16343135650734486,0.6155001411299825,0.3788404237310284,,,,,,
8,772246,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 1.0]]","[[0.5976487319512793, 0.5976487319512793]]",0.611457844427355,0.7872085183426745,0.6196972513512689,0.9725883112291644,0.987871299066397,0.9758897035191308,0.4347625507892019,0.7006260739432719,0.49087689548916313,,,,,,
9,107473,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 100.0]]","[[0.3858867117662649, 0.4477767824156983]]",0.49013452114203104,0.7069021556208912,0.49971065762146266,0.8722671719160047,0.9405948873229187,0.8847187420580142,0.6222226260481525,0.8029471078754443,0.6447240580455404,,,,,,
