split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5749868777581753, 0.6176620548485776, 0.7656175626441115]]",0.7797530581741672,0.8836343788826574,0.7808097155433397,0.9511145482077669,0.9763323612291099,0.9532248795832092,0.712037313332498,0.8444425478744316,0.7130832166606618,0.11036711403995914,0.4696182890136744,0.22054133737613105,-0.16278400601784226,0.34259816824239303,0.11737350488304304
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 100.0, 0.0009999999999999998]]","[[0.4985596770251924, 0.562161051213762, 0.7772656167834289]]",0.7768136850292695,0.8822105137386401,0.7782953905509953,0.8918325262398067,0.9469003418984786,0.8966202574874557,0.8278053491744981,0.9140515419447613,0.8354902213315958,0.05976362050811712,0.3159423947742787,0.09981959681570618,0.5062249594028478,0.7752146567890651,0.600957764100588
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10000.0, 0.0009999999999999998]]","[[0.4797934382452362, 0.5743753726300902, 0.7293322816444605]]",0.7428133869904692,0.8619704839480788,0.7429931151976853,0.9222856817678062,0.9623024126923275,0.9260259334734746,0.8226427677855849,0.9077151394033922,0.8239467743021197,-0.12747034468231044,0.2092293883126644,0.04377693693369171,0.5306662092114518,0.7290463937861276,0.5315086442925574
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.607662995091254, 0.6542765358367358, 0.7764085483511843]]",0.7798260843526406,0.8852518701959123,0.7836708736853605,0.9554069428120358,0.9779480353792637,0.9563823599021616,0.8165015461435408,0.9065067387440665,0.8217544673884033,-0.004722066659558433,0.3726277052040563,0.13885140668564108,0.5156479712127114,0.7222053322004228,0.521580541858723
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5109736724659362, 0.5469343500271389, 0.7288400441904759]]",0.7416227188219293,0.8612845128623364,0.7418110120965121,0.9146906053378436,0.9580170417006474,0.91779665218886,0.832476115215758,0.9160853488053257,0.8392123662957752,-0.023001053425257156,0.3281444096025777,0.10767875355342428,0.5156543997692381,0.7209723424378829,0.5198011185603678
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 1000.0, 9.999999999999998e-05]]","[[0.49273708272336947, 0.6349259429465446, 0.8051129289294181]]",0.8062178607480267,0.8984430868125324,0.8071999802412316,0.9382150975276656,0.9693012413562457,0.9395448964947589,0.7569242203528853,0.8701401312446476,0.7571438480024526,0.1644348190657976,0.4520229652654112,0.20432476112733514,0.3405291529282025,0.5879263870052266,0.34565743653701947
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.589524663942251, 0.6491008495696843, 0.7794376083446444]]",0.7849301763468014,0.8859903156564111,0.7849788394369469,0.9384150721843151,0.9704307192900035,0.9417357809417135,0.8042806981924258,0.8975974934510202,0.8056812602495543,0.09613642336832451,0.4245255621738881,0.1802219529390557,0.43639659281278376,0.6614738003519609,0.4375475885520658
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6163652902321305, 0.6586518574930305, 0.7742789276065597]]",0.779740898366234,0.885277852961966,0.7837168769449484,0.954539648477716,0.9774813371551111,0.955469764486544,0.8282254380550946,0.9109894451298797,0.829901769138046,0.09274992728104348,0.4484987321166069,0.20115111271020392,0.4846320489941893,0.6996795917276121,0.4895515310801179
8,772246,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.5835037000107091, 0.6275844535285074, 0.7546431075359139]]",0.768094562258196,0.8765194552358214,0.7682863554069012,0.9400541484816954,0.9712226229296063,0.9432733832902641,0.8054772472600429,0.9003574703980219,0.8106435745015249,0.038927213099307245,0.3646482675714802,0.13296835904288185,0.3446249965543232,0.5872630867307291,0.3448779330365039
9,107473,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 9.999999999999997e-06]]","[[0.5084267260915963, 0.6095079060695641, 0.782091448066183]]",0.7956140769981512,0.8924081040406386,0.7963922241574073,0.9455947762860735,0.9729251437392386,0.946583335320018,0.7961950480845914,0.8980102631140359,0.80642243265814,0.14356845140578933,0.4468698814279575,0.19969269092743683,0.21530179972692443,0.48746023708261305,0.23761748273663733
