split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 0.0009999999999999998]]","[[0.6387935892410779, 0.6702153866862409, 0.7356532087736891]]",0.7490473001371338,0.868569549432998,0.7544130622022412,0.9814500345260694,0.9909361287492785,0.9819544112606067,-0.03732527943003672,0.5954344724195328,0.3545422109455274,-0.016496576518086892,0.3872500214932112,0.14996257914649253,-1.6966407043267573,-0.036917184409137646,0.0013628785046982757
1,116739,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 100.0, 0.09999999999999999]]","[[0.6575207886589183, 0.7018514559643851, 0.7467708306515132]]",0.7607151365551685,0.8722497064077521,0.7608195503284098,0.9669782639316682,0.9843598215751979,0.9689642583315554,0.4435033343396949,0.6981831880522713,0.48745976407883324,-0.005709327292976907,0.4020350598879833,0.16163218937913434,-0.2192958078145455,0.3461345598350796,0.11980913351222432
2,26225,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6297172765394518, 0.7254508935540936, 0.7808175291083842]]",0.7864525726193965,0.8875571131222402,0.787757629053885,0.9327807699762571,0.9665652706121777,0.9342484223535923,0.8049171049094292,0.8983487892447461,0.8070305471375013,0.024208150317471366,0.34114187393062695,0.11637777814889977,0.49376442994540515,0.7281837640773331,0.5302515942658331
3,777572,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.679870729762634, 0.7131927883306977, 0.7755508753700757]]",0.7812539475360307,0.8858351703308776,0.7847039489951348,0.9530679907007288,0.9767808576703549,0.9541008439112342,0.8016158968052454,0.89768365785379,0.8058359495777603,0.10598035989147137,0.47076142377088653,0.22161631811079222,0.24230968903013206,0.5212301048640471,0.2716808222165855
4,288389,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.09999999999999999]]","[[0.633483589020952, 0.726018634361934, 0.7652851609495027]]",0.7748168640586384,0.8802640496045292,0.7748647970261651,0.9501155163542254,0.9761843279631264,0.9529358421608207,0.7584399559117295,0.8737323123750342,0.7634081536882245,0.08630121748239827,0.4332689781588967,0.1877220074348545,0.4906765935504791,0.7272352618317914,0.5288711260515543
5,256787,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 100.0, 0.009999999999999998]]","[[0.576435709535069, 0.6549321204243855, 0.7504462928359766]]",0.7618220410830298,0.8747000216856762,0.7651001279369224,0.9710256304186895,0.9857685547507028,0.9717396435352893,0.7240602018166935,0.8515580650136889,0.725151138089858,-0.07316904834846971,0.34828347008370236,0.1213013755335452,0.12193598605521916,0.41723903266947243,0.17408841038295708
6,234053,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6466566858610128, 0.6905440892344848, 0.768049314350236]]",0.7749094533884716,0.8815384255979685,0.777109995805745,0.9580527736885728,0.9793252576251369,0.9590779602225408,0.7559435821030484,0.8731439076613697,0.7623802834861666,0.11849577076100681,0.46151499954249964,0.21299609480271345,-0.03164819121527085,0.5003772046022144,0.25037734688552626
7,146316,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 0.009999999999999998]]","[[0.6347438473823884, 0.7022073685729694, 0.7559862349071642]]",0.7580849475073664,0.8736680597967335,0.7632958787089886,0.9800076878436677,0.9902674320465789,0.9806295869721257,0.7363333179872473,0.861928914065586,0.7429214529022804,-0.01788025921234304,0.4182732182696992,0.17495248512169143,0.10311409786841985,0.39201627717265425,0.15367676156830729
8,772246,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 0.009999999999999998]]","[[0.6986903682748308, 0.7000618418720915, 0.7568185170223859]]",0.7580733500580926,0.873173190482874,0.7624314205780414,0.978446971864403,0.9895036035193387,0.9791173813777567,0.7896642014669751,0.8900451988268361,0.7921804559547022,0.03953994949270323,0.451686578418482,0.20402076512339548,0.16450125310649766,0.4905788159742873,0.24066757468273367
9,107473,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 100.0, 0.009999999999999998]]","[[0.619634919138708, 0.7079945254224652, 0.7762077558214227]]",0.7853042959741963,0.8864295580564836,0.7857573613962129,0.9280141298097083,0.9640645892239073,0.9294205321954611,0.7066691801405179,0.84661364474857,0.7167546634744579,0.03802509293426015,0.3486105183629821,0.1215292935133071,0.4599087493231234,0.6799078220680652,0.4622746465093398
