split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6243112464219049, 0.6352045367543526, 0.7725286594677849]]",0.786218832527031,0.8871276040347625,0.7869953858404585,0.9505233784953456,0.9761535029710037,0.9528756613625613,0.6416461417522188,0.8053263795480133,0.6485505775959108,0.13237058754892317,0.49756496775445885,0.2475708971364957,-0.45843698543336386,0.22606868351090223,0.05110704966435248
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 9.999999999999997e-06]]","[[0.6258158724910668, 0.6280519038549994, 0.811566318268784]]",0.8117774863145453,0.9016512688633844,0.8129750106429512,0.9369249740374146,0.9683348002139313,0.9376722853053542,0.7837508275114907,0.8860871576297856,0.7851504509164325,0.19078575973629686,0.47950818729219363,0.22992810168024544,0.5259734759629433,0.7776364372539134,0.6047184285449596
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.5777185547921879, 0.5777185547921879, 0.7149986325760949]]",0.729792123099452,0.8618308115348133,0.7427523477107549,0.9791454301579924,0.9898018899450657,0.979707781338824,0.7517652885262582,0.891442376479254,0.79466951058298,-0.17494014740561892,0.35740167764929887,0.12773595918653333,0.4707398703605823,0.7063379354822454,0.4989132791013207
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[10.0, 1.0, 9.999999999999995e-18]]","[[0.6270474779835434, 0.6270474779835433, 0.7626083207501876]]",0.7645431265143778,0.8828395845673271,0.7794057320790108,0.9818146888306443,0.9910340973065426,0.9821485820241936,0.7870792362285319,0.8925079851208128,0.7965705035044129,-0.007221742780318285,0.4482416887837741,0.20092061156372978,0.4258583729273806,0.6546422951643891,0.4285565346180991
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5176226351863678, 0.5550932737128645, 0.7295750481322708]]",0.7391295102866435,0.8642916416852532,0.7470000418869901,0.9465899039968455,0.9733800473208908,0.9474687165224196,0.8499908892658237,0.9272169172432003,0.8597312116219838,-0.05517000319368526,0.3546902730916451,0.12580518982582575,0.5236651744071813,0.7247094226086263,0.5252037472177284
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6176669681157503, 0.6389339468765826, 0.8095343295353823]]",0.8109513054434387,0.9005320998117483,0.8109580627913566,0.9354901376770572,0.9686169621222288,0.9382188193108952,0.7899895311997108,0.8894251607718671,0.7910771166140615,0.19476019147361867,0.5060922018262304,0.25612931674932193,0.3105547577285558,0.5665536298699304,0.3209830155187941
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[1.0, 1.0, 9.999999999999997e-06]]","[[0.6385101653546779, 0.6385101653546779, 0.7307349566196224]]",0.7373180316256469,0.8692483270352158,0.7555926540535215,0.9905165678680746,0.9953671626599258,0.9907557885016711,0.7509995022804212,0.8732607275911808,0.7625842983530785,-0.07564724667670086,0.43187896742791004,0.18651944250659777,0.14710259481753307,0.5085009478605966,0.2585732139751252
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[1000.0, 1.0, 9.999999999999997e-06]]","[[0.6275321005293804, 0.6275321005293805, 0.751296107794048]]",0.7573953653916246,0.8762109267191421,0.7677455881020179,0.977283614290051,0.9887952566189588,0.9777160595121527,0.780238687429456,0.8873384864212885,0.7873695894844233,0.01294523427973171,0.4340181171937249,0.18837172605238592,0.4699120066775899,0.7069855336427149,0.4998285447800743
8,772246,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[1.0, 1.0, 9.999999999999997e-06]]","[[0.6157684117077015, 0.6157684117077015, 0.7492619473768286]]",0.7578023542840383,0.87784985359657,0.7706203654595193,0.9901088270303307,0.9951736480264586,0.9903705897262897,0.71374065266074,0.8643045876254839,0.7470224201904577,-0.023883296208391913,0.44350630901307625,0.19669784613440228,0.3205483571824117,0.5997401256553657,0.35968821832111386
9,107473,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,490,392,98,"[[1.0, 10.0, 9.999999999999997e-07]]","[[0.5841884843106497, 0.5981755499079281, 0.7849902922469035]]",0.7960620182409279,0.8961167878250313,0.8030252974218522,0.9774793310213428,0.9888457488234901,0.9778159149662888,0.7217302512662347,0.8667205517742588,0.7512045148678755,0.17047247478195193,0.5302561907002193,0.2811716277759074,-0.1708977545227377,0.4350924048470732,0.18930540075560942
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.5785099087555927, 0.5978886511043402, 0.7845398178751133]]",0.7988717393753372,0.8957394451194253,0.8023491535428559,0.9253760836683205,0.9622254409902551,0.9258777992888909,0.728656882944239,0.8546340222964719,0.7303993120666464,0.1545894883703507,0.4782004022634129,0.22867562472488995,-0.10445129679947707,0.29600114017660717,0.08761667498585145
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999997e-07]]","[[0.5082409162593129, 0.5306681493480471, 0.7863616122193935]]",0.7854238184238953,0.8873949442754436,0.7874697871256177,0.9220979932143027,0.9604846830174979,0.9225308263112234,0.8299742308091744,0.9115280875341565,0.8308834543636768,0.08550645646628618,0.42747909932901484,0.18273838036314574,0.6263344548605283,0.8044311996466982,0.647109554965026
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.47537835878556595, 0.5525801331926586, 0.7373424763893425]]",0.7522751058415511,0.8700349749422164,0.756960857622703,0.9206176691046697,0.9598114221353171,0.9212379660614199,0.8325892164111715,0.9126819217747819,0.8329882903345092,-0.10344349568316291,0.28172930791690487,0.0793714029393382,0.48954901988927735,0.6998877496956021,0.48984286217397377
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[1000.0, 10.0, 9.999999999999997e-06]]","[[0.536106934597532, 0.5697741410903108, 0.7881193358275919]]",0.7906966384979788,0.8903455818631063,0.7927152551431533,0.9156135394714014,0.9571907435017029,0.9162141194453427,0.8158351715594502,0.9074430902768863,0.8234529620912652,0.035646411681353074,0.36003425484575485,0.12962466466233796,0.5504193493226738,0.7450018903057001,0.5550278165590664
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.5177508836350551, 0.5436380559632671, 0.7391140587217544]]",0.7507681002953153,0.8687515593518619,0.7547292718762916,0.9152002375693025,0.9569785028461231,0.9158078549096071,0.8432860245265819,0.9236078267373322,0.8530514176104579,-0.017680448022054707,0.34977847070918994,0.12234497857165964,0.5782816158298579,0.7625244475254624,0.5814435330740118
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.4443666496594448, 0.5483807883022827, 0.797267201724582]]",0.7998987214994182,0.8963114752557124,0.8033742606750716,0.9291998335226821,0.964269071981364,0.929814843179801,0.7986797501255274,0.8948114115550335,0.8006874622491116,0.12916887320584491,0.4766216786139794,0.22716822452480748,0.3145239503010373,0.5645721361215782,0.3187416968848818
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.5554444368403156, 0.5740939736176907, 0.7912941688186048]]",0.7967414599557404,0.8931900947041171,0.7977885452775497,0.9221661181065766,0.9606100284069953,0.9227716266760883,0.8249860960969544,0.9086069904075689,0.8255666630174999,0.11291266992696292,0.44020216013268837,0.19377794178548502,0.4391830291065879,0.6627384165015617,0.4392222087069975
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.584357380010454, 0.6060092719408919, 0.7914462011746178]]",0.7959578720865295,0.8935293696744907,0.7983947344708927,0.9216292980277875,0.9603236795473161,0.9222215694992963,0.833017139742024,0.9131116663660015,0.833772915253696,0.14169435810236375,0.4668411152840697,0.21794062691967403,0.4462125535495861,0.6703886351751697,0.4494209221720267
8,772246,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5536423067021538, 0.5851892401561934, 0.7691263049953749]]",0.7772038512055759,0.8817630641836313,0.7775061013585066,0.9190269118890807,0.9598917894763208,0.9213922475040534,0.8239665965419486,0.9093337598613935,0.8268878868236585,0.048836484643768774,0.40293780635898413,0.1623588757933902,0.3718370215587459,0.6212811776439197,0.3859903016946157
9,107473,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 9.999999999999995e-18]]","[[0.5042119436719928, 0.5726805205710039, 0.7759702036943267]]",0.7890219695310247,0.8907204448615832,0.7933829108944167,0.9426363452652551,0.9711200628654492,0.943074176499794,0.7733878697391177,0.8870002622277979,0.7867694651921823,0.12891206493611607,0.4796267170315165,0.2300417876904304,0.013118857958784869,0.43837079611814245,0.192168954889254
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.559385858868283, 0.5882784486399137, 0.782639648160704]]",0.7971729287257683,0.8948765030508381,0.8008039557124966,0.9249922082488655,0.9620285206772562,0.92549887459647,0.7285039172145354,0.8546250833854778,0.7303840331516349,0.14740666963815408,0.4736566722220545,0.22435064314047076,-0.12649788122989825,0.2830064207847179,0.0800926342053768
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 9.999999999999995e-18]]","[[0.49831038189271926, 0.5110722939987911, 0.7864761264498912]]",0.7845219457942251,0.8866179303856097,0.7860913544812618,0.916961440037771,0.9579057048135036,0.9175833393142551,0.8235791799867374,0.9078191098108931,0.8241355361378424,0.08271229746043829,0.40504132391117803,0.16405847407571983,0.5966907786490416,0.7873734903030359,0.619957013231985
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.4729583239241041, 0.550010560915681, 0.7354157642349028]]",0.750459622476336,0.8691599544047498,0.7554390263408668,0.9202346961754713,0.959615930399316,0.9208627338761449,0.8321014506255235,0.9123829489795348,0.8324426455885924,-0.1109966036786203,0.2755928571840303,0.07595142293085733,0.49392579964585603,0.7028876845584641,0.4940510971039589
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 9.999999999999997e-07]]","[[0.5398399736362334, 0.5664234765761533, 0.7885391992531982]]",0.7911232808519829,0.8905955355986066,0.793160408028169,0.91509738721466,0.956915146649967,0.9156865978881279,0.8135848728344157,0.9064050473883982,0.8215701099311644,0.03581246020125828,0.35758291078309895,0.12786553808411372,0.5531217610154677,0.747584075500202,0.5588819499414918
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 9.999999999999998e-05]]","[[0.5074384432302262, 0.5295846132158533, 0.7328361968809822]]",0.7429768140090678,0.863990277339893,0.7464791993378652,0.9079535911787991,0.9532935794711203,0.908768648660861,0.8459925398818264,0.9237397121430344,0.8532950557900961,-0.050470597939427764,0.3006755096789005,0.09040576212066659,0.5490750226173202,0.7413895955587406,0.549658532402753
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.44012712903203155, 0.5451286610862276, 0.7976035001443765]]",0.8002158989412794,0.8964716262591448,0.8036613766877158,0.9292550196558405,0.9642998602887154,0.929874220552836,0.7980642300652031,0.8944753988874398,0.8000862392148445,0.13045488555772866,0.4772442616563506,0.22776208528391523,0.31252760774861044,0.5628690835849912,0.3168216052558078
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 9.999999999999997e-06]]","[[0.5406223936367869, 0.5692826602839108, 0.7889251662127466]]",0.794442534340394,0.8922810017684191,0.7961653861168535,0.9216534461586985,0.9602540531474978,0.9220878465861975,0.8245277913644837,0.9084719083602592,0.8253212082797311,0.10063049775388222,0.4300292120116937,0.1849251231833982,0.4484397045111531,0.6702557256983661,0.4492427378314434
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.5784963651507579, 0.5998390341335791, 0.7901498615420316]]",0.7947258095293812,0.8928723484668882,0.7972210306567763,0.9210363214667915,0.9600208102570071,0.9216399561265205,0.833662181644671,0.9135654281472947,0.8346017915059498,0.13567595212595873,0.4615730544792747,0.2130496846213275,0.4410456874081442,0.6662998864846955,0.44395553872951815
8,772246,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5500025279113546, 0.58416736562858, 0.7672974553172031]]",0.7754386329125915,0.8807607468702878,0.7757394932275072,0.9183156914945241,0.9595450149279104,0.9207266356730038,0.8211854536850307,0.9081484307722293,0.8247335723140625,0.03979872583512856,0.3973401949920346,0.1578792305563081,0.3707674432865343,0.6200227375911782,0.38442819513005905
9,107473,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 10.0, 9.999999999999995e-18]]","[[0.4995147832042681, 0.5675986964730955, 0.7742844813801051]]",0.7871550041948858,0.8898011804621627,0.7917461407518582,0.9424590065353701,0.9710313394439536,0.9429018621823186,0.7732120029075302,0.8870699960660812,0.7868931779206773,0.12066039309145038,0.47500033761423194,0.22562532073363434,0.010151960743419619,0.4382732067806212,0.19208340378176916
0,670487,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5744631604997569, 0.6060953796943944, 0.7795068764003987]]",0.7947815329300031,0.8916353013909163,0.7950135106864701,0.9358608923347717,0.9686653332491503,0.9383125278386873,0.7162830230149787,0.8467343558265922,0.716959069337074,0.15513947422276275,0.48350410880460887,0.23377622323093905,-0.3126094399009258,0.2892193963143169,0.08364785920441792
1,116739,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6195965067541618, 0.6366341719717707, 0.801697741593815]]",0.8033658359021209,0.8975975687216069,0.8056813953749398,0.9388731814187121,0.9693646192847936,0.9396677651211528,0.8063807589894649,0.8982096278868211,0.8067805356285817,0.15762826216252168,0.46916070620611683,0.22011176824782228,0.6341249544860168,0.8597783769647575,0.7392188574961526
2,26225,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 1.0, 9.999999999999998e-05]]","[[0.5613451210707351, 0.5613451210707352, 0.7322596454854542]]",0.7426977839346125,0.8677796753054796,0.7530415648732837,0.9732925795358583,0.98685317075214,0.9738791806235523,0.8016473784809108,0.9086468379326584,0.8256390760850189,-0.11038211466051107,0.3503849749244251,0.12276963065279001,0.5624001477088454,0.7680410541137587,0.5898870608041735
3,777572,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[10.0, 1.0, 9.999999999999995e-18]]","[[0.6141122994138937, 0.6141122994138937, 0.7566002336967376]]",0.7599966825524336,0.8787717619397073,0.7722398095826176,0.9814477443628067,0.9908227564909265,0.9817297347802779,0.7757883067510707,0.8909768909924356,0.7938398202825465,-0.03903858748096156,0.44745424979919995,0.20021530566336485,0.46607511206149876,0.6906233366073413,0.47696059306665706
4,288389,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.4705418318180521, 0.5587699693392887, 0.7530267524765397]]",0.7626264143341926,0.8733206929865797,0.7626890327985597,0.9286967558516936,0.9652936437297657,0.9317918186250878,0.8530656027544838,0.9270239186535928,0.859373345755863,0.054185243536904126,0.3906251606144502,0.152588016105065,0.6171117164650599,0.7885854730998204,0.6218670483840676
5,256787,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6118411037034497, 0.6416155878155584, 0.8077199569818809]]",0.8100206662394273,0.9000827645061409,0.8101489829610171,0.9388046580738151,0.9703096053589434,0.9415007302518285,0.7943548647561433,0.8918257197936037,0.7953531144853794,0.18984495740716867,0.496892732635185,0.24690238774566145,0.3666609649257878,0.6132083042910872,0.3760244244515506
6,234053,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[10.0, 10.0, 9.999999999999997e-06]]","[[0.6065114232800357, 0.6226218637702856, 0.782465020744741]]",0.7879915622127002,0.8903242875929109,0.7926773370778244,0.9520608714719602,0.9760513243449909,0.9526761877556106,0.8158434496392838,0.904552135648486,0.8182145661062371,0.07744925179111728,0.448351943331229,0.2010194650888896,0.3839691162929155,0.6202631292629553,0.38472634952307366
7,146316,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.631396947965779, 0.6538108122508741, 0.7927026109327322]]",0.7977533184294141,0.8939932469709615,0.7992239256296826,0.9410125058208825,0.9705289865311211,0.941926513697125,0.8332913808538491,0.9136631300594952,0.834780315230114,0.1527819903201626,0.4751063673458598,0.22572606029257908,0.4432691810883339,0.6763618244929382,0.4574653176314162
