country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,414,331,83,10000.0,0.6983050075730993,0.7146562770618239,0.8483485907273539,0.7196953313890875,0.8896189434136021,0.9481849890023557,0.8990547733693974,0.5944144066551775,0.7795330181663629,0.6076717264115591,0.6264884084694488,0.7924938186590773,0.6280464526128465
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,414,331,83,10000.0,0.6951913108451265,0.7117079118179884,0.846489388486619,0.7165442848204502,0.887280985310607,0.9469007004572407,0.8966209365264132,0.5904695649414833,0.7772470395699963,0.6041129605203234,0.6251662245088165,0.7915677607613498,0.6265795198767375
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6472961908607237,0.6621299921719714,0.8160694696205467,0.6659693792467605,0.8485393224938111,0.9279643751744524,0.8611178815929118,0.7404102660258425,0.8749409611210731,0.7655216854474671,0.5747365106494675,0.7645154179190782,0.5844838242359828
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6447229500258832,0.659834871665915,0.8145470514152264,0.6634868989692395,0.8464433683768315,0.9267687411286968,0.8589002995332694,0.7378850121092144,0.8730857718291704,0.7622787649705381,0.5737942627360113,0.7636563999591351,0.5831710971985465
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.6797710409210411,0.6899310078100548,0.8315142905799437,0.6914160154386672,0.9756202789793136,0.988935578320192,0.9779935780674925,0.7209212975768936,0.8492394628987192,0.7212076653445051,0.77149181931371,0.8801262411631849,0.7746222003840367
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,426,340,86,1000.0,0.67145175250713,0.6816368513217015,0.826768518430384,0.6835461830675722,0.9737197372464813,0.9880107997671964,0.9761653404566151,0.7050851975818544,0.8397250260094125,0.7051381193065084,0.7607931437934962,0.8747162170166076,0.765128460311845
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,282,225,57,10000.0,0.7027133687994752,0.710115408901342,0.845100109863993,0.714194195692133,0.857314731025023,0.931107633501019,0.8669614251638679,0.5768111144576337,0.7601546965697362,0.5778351627170277,0.5114539298752236,0.7164086893323356,0.5132414101508749
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,282,225,57,10000.0,0.7005538035602284,0.7079898255274795,0.8437563657173429,0.7119248046885386,0.8553239970175316,0.9299840777186346,0.8648703848101793,0.5730479983553729,0.7576616243676203,0.5740511370393809,0.5096868314528924,0.715296050133987,0.5116484393372832
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,1000.0,0.6499979625905266,0.6518405664654988,0.8108305851266586,0.6574462377768396,0.9684542922456283,0.9857464299798786,0.9716960242180757,0.568293200822374,0.7723747448112577,0.5965627464222554,0.6936185756028086,0.845244120489798,0.7144376232225722
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,1000.0,0.633590259489898,0.6355917036879701,0.8019265142620947,0.6430861342765536,0.964957309760605,0.9840301296568481,0.9683152960724732,0.5614165830108718,0.7688915050078263,0.5911941464732002,0.6873772967631735,0.8428841177561399,0.7104536359655463
