,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2
21,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,432,345,87,1000.0,0.48059368579144246,0.5215346125490905,0.7269143318012241,0.5284044457780201,0.9186558254424432,0.9636540312611024,0.9286290919657737,0.3250928146642812,0.6068765508455904,0.3682991479662405,432,345,87,10000000.0,-0.4849540420856219,-0.1584210354579454,-0.5155791950880946,0.2658219064076875,0.03697460897439386,0.564320070807878,0.3184571423166085,-1.0200448484657452,0.2297700837080763,0.05279429136721639
22,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,504,403,101,1000.0,0.4237498874364478,0.4438586793138729,0.6767281546699812,0.4579609953230379,0.863626230098831,0.9340316151125451,0.8724150580297495,0.2247674434938991,0.5362842888547292,0.2876008384724227,504,403,101,10000.0,-0.4800076768924082,0.0785603916876847,0.3189337692143598,0.10171874914527851,0.6812197263250293,0.8374760748333729,0.7013661759183133,-0.4554076228237245,-0.08091112440572042,0.006546610052597966
23,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,432,345,87,1000.0,0.4786470208096499,0.5155354783113826,0.7217694632677647,0.5209511581058371,0.9178437317171766,0.9639647070329567,0.929227956405134,0.22775722174591595,0.5682159663694192,0.3228693844371329,432,345,87,10000000.0,-0.48466449030284675,-0.1583474005152825,-0.5155276624620551,0.26576877076359057,0.036671871898315556,0.5627094669010525,0.3166419441400667,-1.0208909998900735,0.21674857184986035,0.046979943398954074
24,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,490,392,98,10000.0,0.39108643472236665,0.42691456978435105,0.653970760053346,0.427677755004751,0.6747660956437989,0.8310678395970801,0.690673754012558,0.550332123028662,0.7503164575789787,0.5629747865138673,490,392,98,100000000.0,-0.5396509647067007,-0.14415390298228226,-0.5722402548627844,0.3274589092854244,0.009148420770084487,0.5946417236450523,0.35359877949955876,-0.04026418337276927,-0.04077731841178409,0.001662789696856026
25,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,490,392,98,10000.0,0.3868570928568006,0.4227263431192817,0.6506256197444519,0.4233136970678521,0.6725680174855317,0.830690815235643,0.6900472305168572,0.5372165007041937,0.7387152252323381,0.545700183990064,490,392,98,100000000.0,-0.5397437707705668,-0.14426210894161584,-0.5723850798010036,0.32762467957880126,0.008753558084207524,0.5857820463141505,0.34314060578399364,-0.04011151381542799,-0.02313435053756639,0.0005351981747949982
26,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,504,403,101,1000.0,0.2962102037824204,0.31269325447222496,0.5722422391986226,0.3274611803230536,0.75965950267771,0.8826811201696689,0.7791259599039815,0.08573911155798619,0.43947281824106466,0.19313635797274384,504,403,101,100000000.0,-0.5311468245342242,-0.14281440221872077,-0.568073413503562,0.32270740312958895,0.004746952832081153,0.4285885354489881,0.18368813271830856,-0.034882197277540605,-0.024227695484447104,0.0005869812284870986
27,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,282,225,57,1000.0,0.49363781815301433,0.5347973262012398,0.7393051854929296,0.546572157296735,0.9635371647630672,0.9841294159545002,0.9685107073469457,0.5748567077284727,0.7626461710143492,0.5816291821628479,282,225,57,10000.0,-0.4833755115896322,0.1482502029886562,0.3959138066012161,0.15674774225746516,0.8164598777306817,0.9130358087829585,0.8336343881199513,-0.9345531023661657,0.2562966367069501,0.06568796598729434
28,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,504,403,101,1000.0,0.4043544076488394,0.42622040023593,0.6621931408215688,0.43849975575113403,0.8601320958865745,0.9324445729853635,0.8694528816898569,0.2609228681720379,0.5669376097751253,0.32141825337753227,504,403,101,1000.0,-0.3976880245327116,0.17438695538315296,0.48659504960810673,0.23677474230311585,0.8676128014054323,0.9363172811142761,0.8766900509132304,-0.41983505584068403,0.02732321832379496,0.0007465582595697646
29,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,490,392,98,10000.0,0.4103390901179445,0.43079175474646403,0.656437644525772,0.4309103811505438,0.7384478419484687,0.8742663003694422,0.7643415639616717,0.5665197346253599,0.7553011055969343,0.5704797601159514,490,392,98,1000.0,-0.39568027359743274,0.21505689010673756,0.49584281014399223,0.24586009237149112,0.9344933420460909,0.9698584924895642,0.9406254954541301,-0.08418702736702954,0.32285318249952644,0.10423417745007252
30,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,432,345,87,1000.0,0.5492548938116194,0.5960527630986117,0.7747825081674784,0.6002879349622887,0.9165012769648391,0.9612363528638364,0.9239753260669697,0.3051768822317118,0.5981741006351531,0.35781225467067423,432,345,87,1000.0,-0.3574359586843491,0.23378942320343243,0.5059582384970507,0.2559937391030384,0.8885808985130411,0.9464185986496598,0.8957081638699859,-1.0622267891287533,0.3309826454653765,0.1095495115992591
31,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,288,230,58,100.0,0.45748899085126793,0.4891449698487276,0.7292913896950768,0.5318659310833763,0.9983133793742948,0.9992635902539613,0.9985277228072366,0.7681924170861817,0.8778625165978989,0.7706425980475964,288,230,58,100.0,-0.5707103517597444,0.24784482570706612,0.5701314444899904,0.325049863996243,0.9987070849012288,0.9994399956056206,0.9988803048161629,-0.18741623900977555,0.8222228444923406,0.6760504060050757
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,504,403,101,10000.0,0.2642889684282861,0.27818153405861556,0.5280073995772299,0.2787918140083085,0.5407472374478521,0.7574357174870693,0.5737088661251515,0.09967530357785082,0.40114121234744154,0.16091427224357518,504,403,101,10000000.0,-0.5278157827812407,-0.128847368625427,-0.4879264790124599,0.23807224892149645,0.04535130357011796,0.4517949853598626,0.2041187087963185,-0.04007072755291574,-0.02176642734347145,0.0004737773592986216
33,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,490,392,98,10000.0,0.3837606482105842,0.40741810964727665,0.639492030241349,0.4089500567422025,0.6468232300177192,0.8227975351939557,0.6769957839212488,0.5126869131750944,0.7328643034494033,0.5370900872703791,490,392,98,10000000.0,-0.53708578328638,-0.13293349496789908,-0.504242676084504,0.25426067638486205,0.049803036731076444,0.4681767973596167,0.2191895135859076,-0.040002200916729125,0.022482388354643456,0.0005054577861290077
34,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,288,230,58,100.0,0.40059825850941505,0.4178912647422568,0.7064010964982218,0.49900250913389005,0.9981055724192126,0.9991717042572996,0.9983440945884366,0.766382609764888,0.8785083044011486,0.7717768409017811,288,230,58,10000000.0,-0.5837302978594252,-0.18495538042202053,-0.5626175431948073,0.3165384999105608,0.03658117515563575,0.6427751814985773,0.41315993395052897,-0.8558947082780448,0.1941055713845112,0.037676972842507574
35,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,504,403,101,1000.0,0.289521259025341,0.3062283690880261,0.5668589371163468,0.32132905458867445,0.7581181082724071,0.8818861072243742,0.7777231061153604,0.08880132300109256,0.4393362807806838,0.19301636761020385,504,403,101,100000000.0,-0.5311347590133543,-0.14281994882368365,-0.5681119796253394,0.32275122139382206,0.004690555483430892,0.4272187679010135,0.18251587564686003,-0.03497207648252587,-0.03299337987934673,0.0010885631158628816
