country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6711417512952998, 0.6746925016954133, 0.7940096712434006]]",0.7977685316099725,0.8940478066370274,0.7993214805524796,0.9411860251555868,0.9706099626756479,0.9420836996452226,0.76700149116244,0.8782340439652931,0.7712950359796324,0.08072132263561327,0.40695610731267057,0.16561327327908185
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,648,518,130,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.6765255037881939, 0.6765255037881939, 0.812312088992352]]",0.8149998567963547,0.9041618447833842,0.8175086415620926,0.9599726524532056,0.9801059236852059,0.9606076216428306,0.7976961514327406,0.9042747191344497,0.8177127676656879,0.15245089618516572,0.496398135395643,0.2464111088242711
ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.6712397258970546, 0.6712397258970546, 0.8078898756134624]]",0.8107682431281528,0.9020799202575128,0.8137481825318007,0.9591008755414112,0.979673572679502,0.9597603090066193,0.7929825545380453,0.9017357894577509,0.8131274339889932,0.1388905379035852,0.48824787044542534,0.23838598299449285
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,426,340,86,"[[10.0, 10.0, 0.001]]","[[0.6367867505621421, 0.6713251108316982, 0.7827536371001143]]",0.790691018901801,0.8893058586927847,0.7908649103053111,0.9584933018945722,0.9803844119500741,0.9611535951946926,0.811630151596348,0.9016087864964646,0.8128984038876275,0.17124705053720446,0.4801509595642573,0.23054494397047703
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,426,340,86,"[[1.0, 1.0, 9.999999999999999e-05]]","[[0.613430633811056, 0.613430633811056, 0.7323842032923518]]",0.7438463820125205,0.8699209389306786,0.7567624399900333,0.9949970477391421,0.9976119566780849,0.9952296161070772,0.7852149775199097,0.8887417066273599,0.7898618210989121,-0.010643595476375278,0.48228699783119344,0.2326007482770256
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999999e-05]]","[[0.705805607543896, 0.705805607543896, 0.7730189016630125]]",0.7747021807322901,0.882447384697804,0.7787133867599941,0.9905604367262997,0.9954106479072276,0.9908423579670865,0.7518646881212862,0.8673495638383728,0.7522952658906156,0.035996679793338204,0.4774888857582989,0.22799563602270181
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[1.0, 1.0, 9.999999999999999e-05]]","[[0.6670775262969356, 0.6670775262969356, 0.7755826137904294]]",0.7773739272915756,0.8847590923517294,0.7827986514990561,0.9958054143478325,0.9979975140499239,0.995999038049828,0.7322010564569463,0.8565397922486183,0.7336604157053063,0.042698063905892925,0.498185285570055,0.24818857875851724
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,432,345,87,"[[100.0, 1.0, 0.001]]","[[0.6299179443318366, 0.6299179443318366, 0.7746718416058809]]",0.7808938286112015,0.8845611943443493,0.7824485065399017,0.9614219767389633,0.981333209745396,0.9630148685492013,0.7929194175491531,0.8930495957765276,0.7975375805166194,0.07098953852382284,0.4017287512439068,0.16138598957598874
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,432,345,87,"[[10.0, 1.0, 0.001]]","[[0.6150692807084116, 0.6150692807084116, 0.76191725562313]]",0.7748595368964841,0.88171045092659,0.7774133192731706,0.9721055315971154,0.986806980568846,0.9737880168994028,0.7943907210252291,0.8933671227547942,0.7981048160191796,0.09269030574904558,0.4961435926991565,0.24615846457642648
ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,432,345,87,"[[10.0, 1.0, 0.001]]","[[0.6698376881214805, 0.6698376881214804, 0.782455851804078]]",0.7888878211566714,0.8885695658970287,0.7895558734384341,0.9738156726677065,0.9875151392239745,0.9751861501965458,0.7600496208952388,0.8726030190752927,0.7614360288993156,0.13221174417072157,0.47628990048765907,0.22685206930654417
