split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6303914067462871, 0.6982973949551857, 0.7739558408255238]]",0.7901260817394479,0.8908207161288885,0.7935615482843857,0.9391783201770909,0.9695537295704958,0.9400344345240581,0.6515682323749235,0.8162193260718651,0.6662139882532097,0.11354011920319773,0.44988863747440877,0.20239978612858,-1.3026073513172136,0.07015163305934502,0.0049212516208929896
1,116739,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6632172172929549, 0.7183134407352714, 0.7993227605379822]]",0.8018403163811533,0.8963641283351675,0.8034686505660648,0.9375374517055964,0.9687446338823359,0.938466165675821,0.8188082693509601,0.9060780174270139,0.8209773736644681,0.1472874420788436,0.46010914191097996,0.2117004224700583,0.6258406597278283,0.8481312421827023,0.7193266039663736
2,26225,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6181104681986362, 0.6625419060189788, 0.7622492576869868]]",0.7738746270056578,0.881209002143137,0.7765293054581033,0.933898697080177,0.9669364214914954,0.9349660432067788,0.6823054063360143,0.8495214103196739,0.7216866265915277,-0.01989941856407418,0.317633976493577,0.10089134302312222,0.5289679981999502,0.7282932987176374,0.5304111289570178
3,777572,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 9.999999999999997e-09]]","[[0.6513716583530373, 0.7171281635156443, 0.8159157007545369]]",0.8178069027202971,0.9052293228337461,0.8194401269180426,0.9419037641829009,0.9708324529486652,0.9425156516983222,-0.7320898065305881,0.5817575128985525,0.3384418038139095,0.1579214114681906,0.4655275006028232,0.21671585381751157,-4.185153412242336,0.21401426990982161,0.04580210772503398
4,288389,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.09999999999999999]]","[[0.5572195412569061, 0.6717018816193598, 0.754396424027083]]",0.7627172308097174,0.8733935579338739,0.762816307040391,0.927446534960901,0.9650872470548492,0.9313933944279075,0.8135132875294566,0.911374766351091,0.8306039647415058,0.06570738624368389,0.398322757849729,0.15866101942101382,0.42501677705490026,0.6616619772582437,0.43779657214928863
5,256787,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.09999999999999999]]","[[0.6637571691073567, 0.7315099304966646, 0.8026121730297119]]",0.8060361435306047,0.8979225796809679,0.8062649591009241,0.9361783468441432,0.9693788800981861,0.9396954131804134,0.7808169764600493,0.8842183465826942,0.7818420844334334,0.18836507622118115,0.49468084169123555,0.24470913513634926,0.3660496111433833,0.6120036443185629,0.37454846065920205
6,234053,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6485428134651248, 0.7052471852378733, 0.7847154453625811]]",0.7908099961325897,0.8903511077819477,0.7927250951285415,0.9388214853067285,0.9694711244811134,0.9398742612026745,0.026383846871755323,0.6568735673716906,0.4314828835116109,0.08873248774447673,0.4349421713298031,0.1891746924010838,-4.063197438466044,-0.011944126488110631,0.000142662157563986
7,146316,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6735965062821982, 0.7238617145386279, 0.7917468457873047]]",0.7976149779886899,0.893631637173959,0.7985775029582103,0.940052576204675,0.9701049940310018,0.94110369944389,0.8210013822857531,0.90865248108414,0.8256493313803633,0.15202941938004477,0.47127022048969613,0.2220956207204068,0.42484572378783536,0.6676995125395822,0.4458226390455956
8,772246,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[1000.0, 10.0, 0.009999999999999998]]","[[0.6502057508048613, 0.7114845127426197, 0.7774687098806596]]",0.7864003533228241,0.8881908790657344,0.7888830376555619,0.9298722503246626,0.9648652453990829,0.9309649417790326,0.8222265245940095,0.9114886917528124,0.8308116351932535,0.07005141107172186,0.3840379445610151,0.1474851428626493,0.38437005934904567,0.6216378783479736,0.38643365179697
9,107473,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,490,392,98,"[[100.0, 10.0, 0.009999999999999998]]","[[0.643893711997026, 0.7011512903441769, 0.7826436190192212]]",0.7963250201111199,0.89322365032491,0.7978484894997572,0.9418544059124889,0.9710013441771614,0.9428436103938543,0.5806164592719643,0.8092594297196649,0.6549008245901973,0.14875011468070942,0.4722554220574681,0.22302518366267735,0.02602284079606232,0.44479255720787697,0.1978404189475225
