split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.621074648955591, 0.6468219185136748, 0.7985160271091571]]",0.8003234220280525,0.8960720947352944,0.8029451989632984,0.9631688442610402,0.9818008554151796,0.9639329196939783,0.839751896341777,0.9176935512546498,0.8421614540143706,0.14853348605320071,0.4724522822791833,0.2232111590308091,0.1457525104593791,0.48452565007777243,0.23476510558328798
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6450971912208597, 0.6763750040511655, 0.8166011285447846]]",0.8189430973860492,0.9053799078290117,0.8197127775004697,0.9556217870005457,0.9790310628919054,0.9585018221072541,0.7445050760766526,0.8772634170574074,0.7695911029072388,0.2389359933654035,0.5207225158962363,0.2711519385613061,0.30870307256369967,0.5594580191235373,0.3129932751616322
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.577628668454113, 0.6354013666237313, 0.7975674895199847]]",0.7995079518786888,0.8953297930850725,0.8016154383857588,0.9621780650894849,0.9813051160214986,0.9629597307299669,0.8466373765237933,0.9216815292655858,0.8494968413893489,0.10744026886459956,0.4334943025851947,0.18791731037382436,0.6760476427141406,0.8223569062326599,0.6762708812285517
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6600444649867144, 0.6600444649867144, 0.7985366678531761]]",0.8084152749301139,0.9018612735001752,0.8133537566393578,0.9907899825579933,0.9955388159617958,0.9910975340866144,0.8145838561615493,0.902749312119909,0.814956320532969,0.18805221156384755,0.539143345427498,0.2906755469187544,0.33174921013394554,0.5828034521656184,0.3396598638561622
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999997e-06]]","[[0.5859980167675571, 0.6192805896723181, 0.7836362942338463]]",0.789461659402379,0.8908232358952923,0.7935660376109597,0.9673570021207009,0.9838111008768959,0.9678842822086099,0.8037052817567765,0.8994563697484056,0.8090217610809806,0.09847232413131746,0.4229962661690038,0.17892584119291874,0.5605784606634832,0.7625346207365505,0.581459047821835
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6460847459621333, 0.6595382223077112, 0.808851703314587]]",0.81165786476645,0.901519762714056,0.8127378825640078,0.9544294382395931,0.9774326556323304,0.9553745962964698,0.810490970093341,0.9054075257945907,0.8197627877654825,0.15731965725097807,0.4579519459962318,0.2097199848417356,0.2133390884210885,0.4731756008283276,0.22389514921924883
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5842767709521424, 0.6251709290730355, 0.7637486797317805]]",0.7714413402779741,0.8803958528382957,0.77509685769487,0.9620459615304112,0.981246749297522,0.962845183006954,0.8544258988495705,0.9255926988118205,0.8567218440937494,-0.020403709626644506,0.36319014012951706,0.13190707788729825,0.6697644668628019,0.8342894455893937,0.6960388790218579
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[1.0, 10.0, 0.0009999999999999998]]","[[0.6028853058452087, 0.6284162169660872, 0.7396811831528604]]",0.7417512170738625,0.8616174847716768,0.7423846900642707,0.9773726116815866,0.9893093457774027,0.9787329816425125,0.7432501725751918,0.8623046986889558,0.7435693933810508,0.027459976641573736,0.4598750818607027,0.211485090916388,0.13924930620091058,0.4605324728240499,0.21209015852543428
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999997e-06]]","[[0.635616194085273, 0.6597784918948854, 0.8160219666557099]]",0.8165162480960775,0.9054108490535621,0.8197688055838921,0.9634691855956297,0.9818814473544522,0.9640911766588738,0.8280245295492228,0.913354816012041,0.8342170199323894,0.20966249052780894,0.5114033446478562,0.261533380917014,0.5564071833430086,0.7718397488207649,0.5957365978597015
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6523579348866771, 0.6980746081237713, 0.8092735449879462]]",0.8160664899380644,0.9034956387829984,0.8163043692998984,0.9606905952208359,0.9811383644564375,0.9626324902082533,0.770666792636865,0.8869481342550247,0.7866769928584694,0.2191222846232096,0.5364806680774696,0.28781150722084814,0.3132343394677065,0.5597169859441306,0.31328310435438206
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6366970750811328, 0.6638320835762982, 0.8055447126281965]]",0.8066264170479036,0.8994309879677115,0.8089761021165736,0.9631222004603261,0.9817692066763316,0.9638707751778736,0.8253274915412283,0.9100800988021724,0.8282457862357719,0.17387216531342997,0.4882651015682526,0.23840280940945602,0.04023367905062625,0.4300152692346733,0.18491313177496857
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6208978749476401, 0.6556808638325095, 0.7752483042609223]]",0.7773366813428723,0.8841893944569496,0.7817908852701472,0.9831284242126808,0.9917490698708796,0.9835662175897549,0.6816103168522827,0.8521396734466361,0.7261420230617396,0.07871052309803062,0.472932314776693,0.22366497436004104,0.20959520146975708,0.5363495301371267,0.2876708184783166
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6643779271547043, 0.6733089607985774, 0.8032101809811522]]",0.8053704817194969,0.8980016389075721,0.8064069434806855,0.9509017676593529,0.9756963060191202,0.9519832815793566,0.8358279607385912,0.9201265172203437,0.8466328076920394,0.10675272739490649,0.41103403732755306,0.16894897984178828,0.6510672687326775,0.807150601085939,0.6514920928333926
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6367443103863304, 0.6495180705752757, 0.7809130830920663]]",0.7896287793676431,0.8886924840634366,0.7897743312308415,0.951035602936377,0.9769896806834771,0.9545088361620027,0.8280022806412728,0.9123232288698262,0.8323336739354653,0.110639649592852,0.4349888918834683,0.18921533606200766,0.3723881320097855,0.6134342083303099,0.37630152794983407
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.604892639885933, 0.6339056633318159, 0.7776970638285975]]",0.7818956235432412,0.8842627457496148,0.781920603520648,0.9505826283105258,0.9765341589498925,0.9536189635959739,0.7901661711084564,0.8913393458931183,0.794485829537172,0.07508234338112951,0.40801053912211266,0.16647260003471703,0.46111517509717104,0.6950714002151932,0.4831242513971093
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6477192179892459, 0.6692787005831845, 0.807332929734469]]",0.8101120416081269,0.9008207978198378,0.8114781097847691,0.9547355461337421,0.9775818717960642,0.9556663160642964,0.8037323787301787,0.9000630754687763,0.810113539822312,0.1512624726350329,0.45519053936372506,0.20719842712623893,0.1785486412842039,0.44387528400263654,0.19702526774842125
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[1000.0, 1.0, 9.999999999999997e-07]]","[[0.6127247681871694, 0.6127247681871694, 0.7481045866581176]]",0.7626096570659706,0.8813541259765507,0.7767850953758896,0.9860273694243216,0.9931341898098062,0.9863155189691801,0.8010876745615996,0.9028377721940126,0.8151160429002479,-0.05493193185495837,0.411575886574936,0.16939471040994458,0.6590038791469595,0.8119559454241936,0.6592724573096961
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6116757951817953, 0.6435156551798651, 0.7682491713338695]]",0.7712556065296328,0.8785917636409051,0.771923487137636,0.958980399902059,0.980438178044426,0.9612590209670736,0.7590302317719979,0.8718770660376786,0.7601696182824705,0.0970831495570712,0.4549477348459468,0.2069774414414579,0.37284063330615846,0.6154531306747999,0.37878255605741235
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.667623783103956, 0.6842745201314783, 0.812360081485853]]",0.8124481474671734,0.9029407488776957,0.8153019959838139,0.9608237153487224,0.980623223778341,0.9616219070134262,0.8405459640203066,0.919789422530653,0.8460125817992721,0.19300820159643295,0.4976900462766718,0.2476953821628757,0.4961808936496933,0.7272457449033312,0.528886373480001
