split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.09999999999999999]]","[[0.7333273362841134, 0.7584890375527793, 0.8048167025921777]]",0.8155256920945541,0.9035846981789595,0.8164653067831613,0.9218083243315859,0.9618332793333217,0.9251232572330917,0.8160742088678175,0.9050945506649958,0.8191961456434707,0.07464937469833532,0.36460413872863623,0.1329361779780506,0.5132926153746806,0.7369612273466415,0.5431118506122682
1,116739,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 0.009999999999999998]]","[[0.7367644728518324, 0.7546801041695633, 0.8035530630339179]]",0.8091914752095054,0.9003314256751307,0.8105966760582134,0.9605567700610695,0.9804356330260514,0.9612540305071942,0.544073121261025,0.7882915989366769,0.6214036449541427,-0.007595816165730795,0.3620452993234389,0.13107679876219844,-0.18157986994169995,0.33859814928080584,0.11464870669638688
2,26225,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.009999999999999998]]","[[0.7653360652008306, 0.7736292858650622, 0.8258681273629751]]",0.8292457366776819,0.9110191255846998,0.8299558471811109,0.9318532407142586,0.9657720264276749,0.9327156070302176,0.6575498990122766,0.8301818377473266,0.6892018837255285,0.08035838973378306,0.38607483628008704,0.149053779208696,0.06905255177232683,0.36910635283266197,0.13623949970142954
3,777572,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.009999999999999998]]","[[0.7410624459545796, 0.753953302706419, 0.8064713310548755]]",0.8129535577474576,0.9020981858208966,0.8137811368613529,0.928865058691093,0.9642970576850765,0.9298688154600957,0.748707721847456,0.8693692759506616,0.7558029379669776,0.06149586038261634,0.35273787720894184,0.12442401001787053,0.16614890226371093,0.42513475394327255,0.1807395590104069
4,288389,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 0.09999999999999999]]","[[0.7499103816707181, 0.7499103816707181, 0.783760735083969]]",0.7882525946294437,0.8880732035280879,0.7886740148246407,0.9533639978921596,0.9775234915636616,0.955552176558812,-14.489197025350945,0.19238260299149004,0.03701106593378127,0.017424066421755424,0.4018342697998619,0.1614707803855882,-63.9521864336421,0.200515447668586,0.04020644475373345
5,256787,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.009999999999999998]]","[[0.7002051212296481, 0.7209512885698006, 0.7711540325583517]]",0.7791780071197487,0.8832181255001522,0.7800742572120026,0.9208937637398936,0.9601862521442484,0.921957638806818,0.8375282662397461,0.9187025804472714,0.8440144313204752,-0.010190432735548871,0.30582894530210225,0.09353134378459625,0.25621571659847053,0.5096745095409374,0.2597681056757951
6,234053,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.09999999999999999]]","[[0.7311632431516827, 0.7453571761739307, 0.7965012895684417]]",0.8038988271061396,0.896653046505527,0.8039866858076428,0.9234344777630171,0.9626512412744406,0.9266974123272212,0.6648302003763347,0.8278594603700269,0.6853512861241521,0.04577955896685426,0.3758656302120426,0.14127497197469596,0.3059774939336466,0.5633620608052138,0.3173768115546974
7,146316,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.7169276297035608, 0.7197956630197976, 0.8092433043061206]]",0.8125865134573398,0.9015445148685768,0.8127825122896175,0.9306289837302553,0.9651126394412377,0.9314424068092325,0.8007947557178098,0.8959775701051801,0.802775806131583,0.1175476666160824,0.4015224970054612,0.1612203156015006,0.2982995657718184,0.5461938096009358,0.2983276776463833
8,772246,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 0.009999999999999998]]","[[0.6999920804629036, 0.7105061208338987, 0.7769447792456541]]",0.7817126431294784,0.8849904325376158,0.7832080656831163,0.9593318051264641,0.9799428195772872,0.9602879296410838,0.668842379647769,0.8255804093338674,0.6815830122758761,-0.039799513140337694,0.3176838002063459,0.1009229969135455,-0.2947395080814734,0.39636038429620424,0.1571015542394347
9,107473,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.009999999999999998]]","[[0.7584947155192745, 0.7598723434389137, 0.8059651934636077]]",0.8149544972112827,0.9033979678480775,0.816127888312036,0.9306463382802524,0.9651769647999783,0.9315665733804985,-0.5784260081254742,0.5121401213748431,0.262287503921839,0.04721430053137987,0.35084421093305124,0.12309166034523535,-4.763340316902715,0.11637987395636808,0.01354427506210012
