country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,490,392,98,1000.0,0.3706574836897804,0.3926367905645324,0.6407081678835003,0.4105069563926316,0.7763598168559038,0.8878812507388495,0.7883331154135838,0.5828862798477485,0.7749671296549644,0.6005740520456544,490,2940,490,100000000.0,0.01893349967669178,0.15078794507732657,-0.08067218438627455,0.07100209450935425,0.0050412974247152735,0.36062012487384976,0.861051335209822,0.23710095554368216,0.4911927853562674,0.24127035238604821,-0.2509897921633979,-0.019063861895918417,0.00036343083038665016
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,414,331,83,1000.0,0.5188451416938349,0.5699995449063457,0.7599775666547685,0.577565901818503,0.9359279297812754,0.9703333832373171,0.9415468746247782,0.4097017471145835,0.6435652430604708,0.4141762220754829,414,2070,414,1000.0,0.3605935655281818,0.6218424343189851,0.255667421433887,0.5116478334333225,0.26178350545701295,0.8590178596828296,0.9355774739601868,0.8368115566734791,0.9200593224994604,0.8465091569181661,0.3992017448682249,0.6510046050778994,0.4238069958326317
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,288,230,58,1e-08,0.49094938773216706,0.530371930262755,0.751044329712211,0.5640675851928644,1.0,1.0,1.0,0.6354703805035287,0.8099730424305592,0.6560563294642165,288,1440,288,100.0,0.31214255251428835,0.5834532912848908,0.12775378202805132,0.4065470941084651,0.1652805397280372,0.8840756919761015,0.9825942134015875,0.7134134557668486,0.8453590421303154,0.7146319101114844,-0.006856874803172763,0.26488617428663025,0.07016468532820706
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,432,345,87,1000.0,0.479319893008004,0.5078481813601057,0.7139027975992847,0.5096572044200852,0.8355857279382852,0.922458030137275,0.8509288173647418,0.30045011749922457,0.5867065921042216,0.34422462521854946,432,2160,432,100000000.0,0.02693377075065706,0.1848732916429252,-0.08194775074518645,0.06060775682060131,0.0036733001868251443,0.2354284539846203,0.7865312606073679,0.15090159405850945,0.3926350266962832,0.15416226418879103,-0.41218671692178543,-0.17026641771156156,0.028990653000327965
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,282,225,57,1000.0,0.5323456519715473,0.5586477466042636,0.7479670195384589,0.5594546623172454,0.9645451299155966,0.9862674997504693,0.972723581064042,0.809246124246912,0.9019384619854935,0.8134929892087576,282,1410,282,1000.0,0.4662383186030511,0.7086051711612067,0.32397254074162385,0.5875706722414966,0.3452392948783242,0.9581540072415474,0.9864792389697563,0.8927767798781079,0.9459319103317175,0.8947871789838124,0.15926250547717558,0.46608277839065737,0.21723315631235462
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,639,511,128,10000.0,0.3448550211448089,0.3697891821639566,0.608153288760315,0.36985042262998713,0.6267864397290259,0.8117163090126882,0.6588833663171819,0.14878391813144987,0.4259894782289077,0.18146703556173702,639,5112,639,100000000.0,-0.07951894595444875,-0.5491071650099901,-0.08773867285738457,-0.3299893740209627,0.1088929869667468,0.03265589442842731,0.5515477737269368,0.024672287573451412,0.17788375536887588,0.03164263042413408,-0.10463606119007984,-0.5507661836892228,0.3033433890955907
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,426,340,86,1000.0,0.5880073280287739,0.6031868780948355,0.7769079048180781,0.603585892568816,0.9224107010364341,0.9646543296624319,0.9305579757364759,0.45453865671447924,0.7001437148303314,0.4902012214164165,426,2130,426,1000.0,0.4565543272638244,0.6978407306412252,0.35674709748620137,0.5990616003380229,0.3588748009995531,0.8976368538137605,0.9541466006737974,0.882644505073068,0.9441964405168185,0.89150691828463,0.4524620164472376,0.7028100030679734,0.4939419004124047
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,432,345,87,1000.0,0.5049557317379696,0.5277011075399861,0.727066713619454,0.528626006053393,0.8738121421127027,0.9437840175586962,0.8907282717992334,0.39308333701327325,0.6415473956019313,0.41158306080362095,432,2160,432,10000.0,-0.0876164261287451,-0.30117730588036973,-0.12857919618791858,-0.15457751677157994,0.023894208691268078,0.1748383021519493,0.7561275442812246,0.11538518400466435,0.3474171291877054,0.12069866165302678,-0.22213738396905836,-0.44908263560068346,0.20167521359805624
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,426,340,86,1000.0,0.4965885191398227,0.5237937562314888,0.7258801041358957,0.5269019255803388,0.9006145468765075,0.9535758927295223,0.9093069831949053,0.45660448166580614,0.6836659644292687,0.46739915091900214,426,2130,426,1000.0,0.2582498513832042,0.5149839114482457,0.17351024594719955,0.4306522439203552,0.18546135519363713,0.8220831945055691,0.9176966805247511,0.7986537800134739,0.9003475454684738,0.8106257026311056,0.27582036796490006,0.5275892364855929,0.27835040245545084
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,282,225,57,1000.0,0.5418603517225276,0.5723779873641118,0.7584921464571849,0.5753103362372276,0.9519512073465959,0.9795363900806129,0.9594915394921586,0.8034234777446476,0.9022030657526884,0.8139703718535497,282,1410,282,100000000.0,0.15160334485132354,0.47249121481843376,-0.007522972260948224,0.21601699301732802,0.04666334127224834,0.5446774947223456,0.9512710884030169,0.3574532563846631,0.5993582272854691,0.35923028461477996,-0.3255729890735055,-0.12478055962617006,0.015570188060620181
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,426,340,86,1000.0,0.5171191438516471,0.5423128325417907,0.7391758566068809,0.5463809469905162,0.9178912046811287,0.9624197056912854,0.9262516899029005,0.3823232032409113,0.642341559081641,0.41260267852343335,426,2130,426,1000000.0,0.13292393695356386,0.38274576815157413,0.05871097937541481,0.27186130127216884,0.07390856712939695,0.5834664309591657,0.8451260330945314,0.4959609133524785,0.7209053238000372,0.5197044858832366,-0.035256934467438716,0.12436209112418477,0.015465929708780036
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,432,345,87,100.0,0.6021730049274332,0.637928370320048,0.8052329984317756,0.648400181763428,0.9776500788043192,0.9898982597436897,0.9798985646435854,0.26224214315811667,0.601448968170001,0.3617408613127589,432,2160,432,100000000.0,0.04347954870279003,0.2383503074680995,-0.017898035724604577,0.11379544526085292,0.012949403362115773,0.42090278319185315,0.8013908511885719,0.31924883678842164,0.5771275580304822,0.33307621823822764,-0.2708748310149527,-0.15178721046266241,0.023039357260036575
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,432,345,87,1000.0,0.4061685904995958,0.4452564501823659,0.6708844706465369,0.450085972954684,0.8659354437659462,0.9408536952247061,0.8852056758179842,0.32164251941544275,0.594328582827985,0.353226464366321,432,2160,432,1000000.0,0.04759580769575089,0.22077867169975146,-0.06335239827504036,0.10877894088088974,0.011832857979168105,0.4182678874261896,0.9086736093179207,0.2824796146300229,0.5375501488232252,0.2889601624998715,-0.21512835066253477,-0.14882855860426403,0.022149939856222853
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,426,340,86,1000.0,0.5596920962804973,0.5745975267839021,0.7602922711432928,0.5780443375602262,0.8910534496655383,0.9481121890366103,0.8989167229997931,0.41998775468599003,0.6936338501141636,0.4811279180241979,426,2130,426,1000.0,0.21721715318677692,0.5027611050868734,0.07389961645231924,0.32226590182894277,0.10385531148162178,0.6858723007634944,0.8892877578400447,0.5598849539663875,0.7531386581235449,0.5672178383601337,-0.15340108527313867,0.07110176093219277,0.005055460407658694
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,497,397,100,1000.0,0.3660579513193082,0.37665440681369255,0.6216061721345856,0.386394233235812,0.8246715933777917,0.9166724887378517,0.8402884516088468,0.46606085795353225,0.6854232743621297,0.4698050650373033,497,2982,497,1000000.0,0.12237443632828426,0.4023711111668803,0.020298928473501898,0.216451601858829,0.04685129594725303,0.43174469344273825,0.8696639565607429,0.3056725431027567,0.5613168734863511,0.3150766324604922,-0.12376828394392403,-0.0866377686431728,0.007506102955467935
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,504,403,101,1000.0,0.4020180807781724,0.4020427991110005,0.6384272594512901,0.40758936561048487,0.7718310277411602,0.8871488591318643,0.7870330982589683,0.08365190700521297,0.46813898984412855,0.2191541138122811,504,3024,504,100000000.0,-0.10816367840174457,-0.5465473358718791,-0.1194090584825378,-0.3525340135831314,0.12428023073303149,0.016973579757933566,0.5538485796731626,0.008885278810023323,0.09432107377018811,0.008896464957161268,-0.10782971376211292,-0.5459497502869334,0.2980611298383649
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,639,511,128,1000.0,0.36993278072596325,0.40546847491514193,0.6509047068910403,0.4236769374529111,0.8816867159755946,0.9471444327468727,0.8970825764833952,0.058051039048085284,0.4420700325396823,0.19542591366963577,639,5112,639,100000000.0,-0.06466493374876747,-0.37539727704366155,-0.07664414738206116,-0.21752332148313533,0.047316395389055445,0.11333395653901202,0.6627846265074392,0.09648804981429071,0.3829036549749597,0.14661520899318298,-0.12336154983603054,-0.32856933267206534,0.10795780637256634
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,490,392,98,1000.0,0.41805876076180637,0.42670474148156856,0.6618347105680872,0.4380251841127437,0.8939259179061931,0.9524861004284402,0.9072297715093767,0.6540920641028891,0.814612927808252,0.6635942221523324,490,2940,490,1000.0,0.016220208483842313,0.12788405564142896,-0.05266094495958629,0.05901906692817605,0.003483250261072524,0.34487695174523914,0.8502328818030135,0.24923897088796365,0.5155915698520666,0.26583466690251845,-0.11083872235187342,-0.12090224224500484,0.014617352179869834
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,426,340,86,100.0,0.6170761247210879,0.6212271316511494,0.8006366314670181,0.6410190156468538,0.9956493138520228,0.9981435450775453,0.9962905365799698,0.5340307187178827,0.7535594855014436,0.5678518981892003,426,2130,426,1000.0,0.32267072132900443,0.6430460411281382,0.2556958090234748,0.5133275856769963,0.263505210216974,0.6972664589622642,0.8656540213202736,0.6505322780886265,0.8197899017694922,0.6720554830432336,0.10775092607280579,0.3345054968267478,0.11189392740730938
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,504,403,101,1000.0,0.4394349052663033,0.4520076300662246,0.674563545094095,0.4550359763699131,0.8298475915356065,0.9187843664893219,0.8441647121051846,0.20190023289257886,0.520436239793036,0.2708538796899145,504,3024,504,1000.0,0.028840241265360778,0.1727204940327208,-0.03664758145512104,0.08316029497797733,0.006915634660824202,0.3400397266985534,0.8341782007724484,0.23454562846762794,0.4929521233799571,0.24300179594480845,-0.18659473400081872,-0.22615287331061384,0.051145122106646554
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,504,403,101,1000.0,0.38727932927557795,0.40704685488027004,0.641661080484566,0.4117289422086208,0.7592754845283267,0.8821124897506872,0.7781224445741562,0.1651043632455358,0.4945892523873566,0.24461852857708435,504,3024,504,100000000.0,-0.0652990074973574,-0.36450506698507756,-0.08436211692745443,-0.18261619243211175,0.033348673738402064,0.1374475588768601,0.6706278796687939,0.0919695726282802,0.3116866350749203,0.09714855848432652,-0.32299593656987713,-0.14965837385843503,0.02239762886595111
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,432,345,87,1000.0,0.4631354527813073,0.5022993175269765,0.7101996660535823,0.5043835656626199,0.8761627616464424,0.9448268294097172,0.8926977375724188,0.41755144515054776,0.6548818482841059,0.4288702352120067,432,2160,432,100000000.0,-0.14681931929761216,-0.5772941738790733,-0.16684628525852951,-0.3651919298909376,0.13336514565746752,0.026707458523123173,0.5828610392918208,0.01391550824359511,0.11799045399322469,0.013921747233527272,-0.1468377820440394,-0.5772592094039211,0.33322819484163996
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,504,403,101,1000.0,0.3448732827630477,0.36520164163000923,0.6053603733687132,0.3664611816451078,0.6532355657339389,0.820161499230711,0.6726648848203676,0.2197376119221346,0.504324670408034,0.2543433731821721,504,3024,504,100000000.0,-0.05937243600132169,-0.34788269431582297,-0.08382608088947996,-0.15045241557008077,0.02263592935087228,0.13808226965325676,0.6492572174133845,0.09304523964822953,0.31355351036820167,0.09831580386422195,-0.3437211458147227,-0.1494811801444915,0.02234462321738992
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,282,225,57,1000.0,0.4644436765270014,0.48441083908712146,0.699301248458338,0.48902223609539014,0.958326794491894,0.9838050828583147,0.9678724410578554,0.8063323529881333,0.8994718240753337,0.809049562305408,282,1410,282,10000.0,0.16028130482253788,0.42121616647367116,0.04058420813012453,0.2713418779912632,0.07362641475182556,0.7436722699631184,0.9546746559853415,0.5850718887261517,0.770872287407359,0.5942440834926539,-0.18304574819411434,-0.07493390714849801,0.0056150904405397216
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,420,336,84,1000.0,0.4878544755564067,0.5171281214290514,0.7220912663264861,0.5214157969049883,0.9310963874635517,0.9703785273878835,0.9416344864154774,0.5484804709474367,0.7435314086386304,0.552838955632146,420,2100,420,1000000.0,-0.14780841721316373,-0.5720678591344939,-0.1685072455885268,-0.3612805502728937,0.13052363600548486,0.04251674111477144,0.6364950119622194,0.028947896830361253,0.17990729033897432,0.032366633117112,-0.15984488969007327,-0.5764214304441104,0.33226166547523445
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,288,230,58,100.0,0.5047473420283297,0.5453331940293722,0.7514683193125273,0.5647046349303946,0.996357247066477,0.9985805620858274,0.9971631389756469,0.7036020614364009,0.8421361137016551,0.7091932340005269,288,1440,288,1000000.0,0.2723224838312551,0.5505409105071869,0.11353865889227033,0.3911434589585888,0.15299320548608925,0.8885151268347492,0.9820697585411126,0.7420359440980389,0.8635027288674841,0.7456369627615919,0.028271459473746874,0.31446398184180524,0.09888759587580322
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,426,340,86,10000.0,0.45299129735742294,0.4808315531224103,0.6938112964855546,0.4813741151309662,0.7078459975702285,0.8508296448667066,0.7239110845840061,0.3941901361148875,0.6331723455824123,0.4009072192103338,426,2130,426,100000000.0,0.02025227036434496,0.1438365375651542,-0.06938609306660792,0.05901703550046317,0.0034830104792629305,0.32293679335033354,0.7911941006284746,0.23157231254159438,0.492856213767219,0.24290724744895867,-0.20661900004953537,-0.07680127435639512,0.005898435742766275
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,426,340,86,1000.0,0.5226292638018999,0.5450770458976477,0.739454057808369,0.5467923036092628,0.9315896141132294,0.9705496202882946,0.9419665654417528,0.4266810397837649,0.6712096434392929,0.45052238544590273,426,2130,426,1000.0,0.16704530760842518,0.4506717601268781,0.03374460059956963,0.26211947305500266,0.06870661815463226,0.5453290764894658,0.916895306878842,0.39375503013608815,0.634683316672212,0.40282291246203933,-0.12910478373359302,-0.08570803078904424,0.007345866541735755
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,648,518,130,1000.0,0.3322434211009568,0.3548723756478709,0.6040935294699925,0.3649289923475127,0.8073111526298026,0.9105956608127926,0.8291844574910865,0.3355143340469764,0.5792767047720888,0.3355615006916097,648,5184,648,100000000.0,-0.06891635402203544,-0.4752595636167177,-0.08196457319667028,-0.24220433920717166,0.05866294193078267,0.05808251188066604,0.5943576477005528,0.04083700173447302,0.21536625697560358,0.046382624643681716,-0.12205510635303751,-0.454930187359393,0.2069614753708524
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,426,340,86,1000.0,0.540427272700518,0.5650424340104594,0.7533225482756223,0.5674948617404773,0.9200856201951704,0.9634013817730193,0.9281422224021628,0.3994208262847836,0.6532003819672407,0.4266707390021492,426,2130,426,1000.0,0.25456843333419044,0.510186669567566,0.1772693918189051,0.43581943729852546,0.18993858192720336,0.8038712554778122,0.9097624070508437,0.7812930431754578,0.892285676580442,0.7961737286306172,0.2910905321607815,0.5434054486846452,0.2952894816601606
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,497,397,100,1000.0,0.4405430031062775,0.4474311813834001,0.6777022493907139,0.45928033882923336,0.8862947357059584,0.9470681962709968,0.8969381683879993,0.6701487557819976,0.8196064629964119,0.6717547541854888,497,2982,497,100000000.0,0.09063161601545922,0.36040165938566354,-0.008433645479672514,0.16752520838571688,0.028064695444677868,0.4141920196067781,0.8746723258681914,0.2824199325084499,0.5371776701014058,0.28855984925557476,-0.1626197921200878,0.017849030593793603,0.00031858789313818
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,384,307,77,1000.0,0.38368049052479386,0.4680963153194563,0.6845190870537696,0.46856638054092625,0.9169548667422587,0.964924168635495,0.9310786512169013,0.46372793407488,0.697368544983539,0.48632288753245817,384,2688,384,1000.0,0.3355444267322978,0.589041103658241,0.20706137991507056,0.47546252884558726,0.2260646163362409,0.9429950441073008,0.9808621458362256,0.8968611558113185,0.9504728269429275,0.9033985947568801,0.3065661653804559,0.5599297408916808,0.3135213147350248
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,426,340,86,1000.0,0.5231290403350413,0.5490551711132914,0.7419340125985083,0.5504660790505235,0.9035795712942647,0.9549258415292156,0.9118833628202805,0.4783622294173755,0.6971849447803199,0.4860668472283377,426,2130,426,1000.0,0.309256766803222,0.5647853239596932,0.2173236672460831,0.4754335702444677,0.2260370797154012,0.8544590018026169,0.9329591915337898,0.8339470792216962,0.9185928687721123,0.8438128585589791,0.3179612843016031,0.568895861710763,0.3236425014716316
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,490,392,98,1000.0,0.35979642684222746,0.3812731031863982,0.629029818050516,0.3956785119966653,0.7950611839706075,0.900523641308671,0.810942828555828,0.575472387494455,0.7604855245003108,0.5783382329745128,490,2940,490,1000000.0,0.13650391026548991,0.4351163576879325,0.010444972711894374,0.21815452208439026,0.04759139550586872,0.4618057882160589,0.907729524851518,0.31479311816023325,0.566215139906544,0.32059958465938726,-0.06297549463045993,-0.026572956339774464,0.0007061220086355598
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,648,518,130,1000.0,0.23547556144359713,0.2749069356737667,0.5393311990585531,0.2908781422779366,0.763807236919128,0.8902604018662023,0.792563583130972,0.2378022882468711,0.5019420725596306,0.2519458442054575,648,5184,648,100000000.0,-0.07677122258701075,-0.4987898928241921,-0.08657523687575064,-0.2927360631121757,0.08569440264641572,0.04584516439030972,0.6473278466811745,0.034712440609501516,0.2112985348570478,0.044647070832735045,-0.10911543332517981,-0.39240709114206906,0.1539833251785801
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,426,340,86,1000.0,0.49204379492068434,0.5195473505427808,0.7247889770891568,0.5253190613099462,0.9261732856205238,0.9682343625882088,0.9374777808965951,0.6188737891207933,0.787781278471359,0.620599342709969,426,2130,426,1000000.0,-0.10113471729438595,-0.36019897140232354,-0.13259057680898323,-0.20122559834250792,0.040491741428300324,0.20212857221713254,0.6530502435891509,0.17183224888367332,0.468699290845295,0.2196790252388824,-0.2397626615609436,-0.18918023069336737,0.0357891596851957
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,384,307,77,10000.0,0.22139288670169677,0.3057854580726419,0.5582430730240664,0.3116353285793531,0.6218847150133098,0.827628330805037,0.6849686539511317,0.3525671686906895,0.6131754095273703,0.3759840828490582,384,2688,384,1000.0,0.2591884521941763,0.5228311401018639,0.12238238391039469,0.3911450332205425,0.1529944370130993,0.8950195138816832,0.9755810190277652,0.7889893942462315,0.8924391222751555,0.79644758696725,0.06438590079858919,0.31034860338941894,0.09631625562576286
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,490,392,98,10000.0,0.3758269247973045,0.39010897344424367,0.6279314681930834,0.39429792874712133,0.5581915244521947,0.7646849575849696,0.5847430843567267,0.40313591886743105,0.6533736600643802,0.4268971396659243,490,2940,490,1000000.0,0.15152436134217684,0.47862784990391755,0.01514850042389937,0.22852721902415385,0.05222468983491359,0.4218745360808348,0.8881685493299827,0.27867121934274874,0.5312267087171737,0.2822018160544809,-0.12729846278590173,-0.05190953693631106,0.0026946000249422424
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,426,340,86,1000.0,0.5465823477089138,0.571316242800779,0.7592581067004269,0.5764728725903169,0.9049670312142502,0.9555403022274779,0.9130572691809797,0.3602451387993937,0.641496729834923,0.4115180543889002,426,2130,426,100000000.0,0.022950828666954193,0.156822983407086,-0.06869053639132838,0.07202460919828323,0.005187544330165425,0.33972623621918874,0.7695154863799162,0.2592322722930127,0.5274699728659678,0.27822457227522474,-0.3266707141674692,-0.20536001318225924,0.04217273501421769
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,288,230,58,100.0,0.49932011746853355,0.5380552092480991,0.7453904438011489,0.5556069137100738,0.9935273784518902,0.9973583224537786,0.9947236233678155,0.6075385018893911,0.7910669628690834,0.6257869397429158,288,1440,288,100000000.0,0.06998448948457525,0.2780154980163876,-0.04913360737899275,0.14369438289390205,0.02064807567525933,0.5169840785544344,0.922774757742381,0.3526350436424134,0.5974320834577564,0.3569250943446757,-0.26447610451387193,0.04314670207672948,0.0018616379000980518
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,497,397,100,1000.0,0.3999037222865095,0.4032937549940575,0.6385386234793735,0.4077315736749331,0.8471497356608705,0.9300301968745827,0.864956167098575,0.5579053203856892,0.74797544278708,0.5594672630125284,497,2982,497,1000000.0,0.14933611492482968,0.45665467359426115,0.016987885915407674,0.23138594937272222,0.05353945756711597,0.463856130305187,0.9361286152576882,0.303295108150746,0.5536890655348997,0.30657158129291046,-0.12135157590896739,-0.10033345697629463,0.010066802588813966
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,648,518,130,1000.0,0.3257750545488316,0.34941216171915956,0.600181547530739,0.36021788999639276,0.8028369684585643,0.9080676515189726,0.8245868597351823,0.33702429251754773,0.5805531962452153,0.33704201367053543,648,5184,648,100000000.0,-0.06875618032697473,-0.4747113153214988,-0.08182344004199704,-0.2415881300750597,0.058364824593163965,0.058013607447021664,0.5943427681486388,0.0407887619581766,0.21524566473134277,0.046330696185637614,-0.12210413119196506,-0.4565233025315388,0.2084135257543029
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,420,336,84,1000.0,0.48493753170006115,0.5073801198485098,0.7170332530346771,0.5141366859574913,0.9010835013232436,0.9542608801402241,0.9106138273659953,0.4381292619220647,0.678759654888401,0.46071466910422115,420,2100,420,1000.0,0.12490510644423536,0.3776353854845142,0.00711152971823914,0.2192866997615211,0.048086656692299494,0.527243215951591,0.9040356054046681,0.3799736079108118,0.6234742195280101,0.3887201024160613,-0.10436581653200738,-0.06451664953271949,0.004162398066927754
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,420,336,84,1000.0,0.5678641016335361,0.5789896361114057,0.7627098575323106,0.5817263267769575,0.8892594526250447,0.9470137154160345,0.896834977186082,0.49477778352719193,0.718123068685746,0.5157007417786328,420,2100,420,1000.0,0.39253619336221945,0.6558487988646006,0.30163770868209316,0.5498929478059886,0.3023822540467597,0.8400524438333409,0.9251340770449874,0.8198903587010838,0.9108747300127885,0.8296927737758704,0.39870582046189473,0.6513694238567448,0.42428212633546764
