split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6597909662249468, 0.6597909662249468, 0.7875389165888884]]",0.7912664719281411,0.8927535296986816,0.7970088647894548,0.9931329796563856,0.9966920627975226,0.9933950680435808,0.8145680767721679,0.9037847543674259,0.8168268822269884,0.12973111259825998,0.5214225430504296,0.27188146840117705,0.5413288101504019,0.7484285540462284,0.5601453005117283
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6611912248342069, 0.6749251431101927, 0.7988357166882905]]",0.8130045589220131,0.9017033672078982,0.8130689624340618,0.9570873792662505,0.9796921118855658,0.9597966340908001,0.8043796941146701,0.9007547423650929,0.8113591058932049,0.19236497185837576,0.4899132454128094,0.24001498803091162,0.5976420788513022,0.8291082005637391,0.6874204082420414
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6589866521878663, 0.685553496818634, 0.8338399143488175]]",0.8364595195601938,0.9154280420496093,0.8380085001707812,0.9794162059481201,0.9898997885361525,0.9799015913439194,0.7706720724510883,0.8864295024383839,0.7857572627931609,0.23860367820824802,0.5548858398267313,0.30789829524021695,0.32861589705765315,0.575854032048707,0.33160786622675326
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6053944678962541, 0.6248561197926804, 0.7786564619107385]]",0.7867394191848931,0.889533250399315,0.7912694035659704,0.9723795885185396,0.9864287193011398,0.9730416182620869,0.8540081636245382,0.9274420423990593,0.8601487420093384,0.15304923107995894,0.5040616869703098,0.25407818427135465,0.5788981261259507,0.7711235063971672,0.594631462118262
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6570414938661394, 0.6721608890753067, 0.8104234178272112]]",0.8181719533999248,0.9059766368102121,0.820793666445943,0.9778952438913371,0.9892452296792928,0.9786061244432369,0.814353606386113,0.9046375107675971,0.8183690258877944,0.16624867332152582,0.5173372242471366,0.26763780359173206,0.6763661390560336,0.8224640683657563,0.6764471437527514
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.633171062979784, 0.655666282154266, 0.8149163642931672]]",0.8169491960670696,0.9061571457555431,0.8211207728038326,0.9778792955673438,0.9891859458101858,0.9784888353883918,0.8194091901467688,0.9058388309008301,0.8205439875677826,0.22886978343810083,0.552395770056828,0.30514108677667606,0.19319351339529245,0.4539696452967431,0.20608843885085076
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6594973502471945, 0.6594973502471946, 0.7632851476923995]]",0.7701732186842253,0.8813847651333597,0.7768391042091877,0.9924368121145788,0.9963577891472493,0.9927288439943944,0.8617904228575858,0.9300470983495421,0.8649876051484029,0.07845407979123109,0.49484739432988467,0.24487394367507637,0.6153355374613263,0.786682526671676,0.6188693977705323
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6312245970237591, 0.6376530667583581, 0.7901266133048087]]",0.7930393202311667,0.8922622268920978,0.7961318815384454,0.9761884606119888,0.9883633198348525,0.9768620519949709,0.828216057686671,0.9136345446504024,0.8347280811785481,0.1119752390210973,0.4716368502737921,0.22244131853618337,0.5786954086769219,0.7608613457072474,0.5789099873914434
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6190466087386632, 0.6463836922128835, 0.8108832370231005]]",0.8143232438220149,0.9026379261433981,0.8147552257124546,0.975565675163704,0.9880286180998417,0.9762005501842828,0.8120637784936459,0.9032853762749256,0.8159244709921338,0.2191251574691182,0.527384713036163,0.27813463554423595,0.518184156506691,0.7219355882968841,0.5211909936495681
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.6086236496247006, 0.6250164631016357, 0.743364577271558]]",0.750336045285973,0.867614845057787,0.7527555193646477,0.9490227364389633,0.9754733478060074,0.9515482522798598,0.8295984275459256,0.9190167517359592,0.8445917899713137,-0.0808655587805791,0.3401362894406207,0.11569269539443369,0.626658280267127,0.7942558992831616,0.6308424335461038
