split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[10.0, 1.0]]","[[0.6474224221387708, 0.6474224221387708]]",0.6510484283234597,0.8101586354076933,0.6563570145256556,0.9424227164039835,0.9725014129738323,0.9457589982361003,0.5935802543293665,0.7816184144136826,0.6109273457505593,-0.06671329662764225,0.4286869090707619,0.1837724660086437,0.2047696934611185,0.5245410362232616,0.2751432986821731
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,648,518,130,"[[1.0, 10.0]]","[[0.5381071507088384, 0.5626018041027057]]",0.5971718990780855,0.7760892384891874,0.6023145060987268,0.8846299135623725,0.9439160656768157,0.8909775390427987,0.6780556220451895,0.8237520219457293,0.6785673936596772,-0.36058112704489687,0.30683575296335097,0.09414817929658655,0.19300738440427512,0.49307552073032795,0.24312346914348407
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,"[[1.0, 10.0]]","[[0.5381229921089822, 0.5638963011592053]]",0.5989820701428759,0.7771610881932458,0.60397935700171,0.8837591586506806,0.9434309731353747,0.8900620010711602,0.6774062963911545,0.8232342240550072,0.6777145876554499,-0.35929674264161227,0.3080820128412747,0.09491452663633133,0.18879486941198464,0.4902495114503711,0.24034458347732754
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,432,345,87,"[[10.0, 10.0]]","[[0.6423408921469411, 0.652894150986925]]",0.654066819654755,0.808750311138145,0.6540770657660463,0.8488240241583536,0.926857490189979,0.859064807121267,0.600998813877674,0.7778338801927278,0.6050255451756749,0.09991469963931066,0.44565765966199067,0.1986107496154027,0.3092848026312627,0.5791468835270323,0.33541111269907387
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,432,345,87,"[[10.0, 10.0]]","[[0.5960428804724, 0.6139199081534341]]",0.6146938316468261,0.7840776019743301,0.614777685917816,0.8398673239204015,0.9229478779281469,0.8518327853720696,0.5677262290886729,0.7582081303231823,0.5748795688881758,0.09382398022394667,0.4840277937014538,0.23428290507549715,0.3850108967686835,0.6415601446972117,0.4115994192639072
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,432,345,87,"[[1.0, 1.0]]","[[0.6504065136292164, 0.6504065136292164]]",0.6548216537816478,0.815593447043204,0.6651926708598156,0.9672212996043326,0.9844571443936263,0.9691558691476532,0.626764323864759,0.8033181721630115,0.6453200857273218,-0.2683956538085508,0.3825922716460066,0.1463768463232517,0.14297713336186413,0.4313417691987024,0.18605572185546662
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,648,518,130,"[[10.0, 1.0]]","[[0.6490366995633141, 0.6490366995633141]]",0.6765325800729602,0.8225798274441396,0.6766375725180305,0.9025405037617006,0.9533691082215648,0.9089126565111818,0.7616721089964088,0.87707753640772,0.7692650048710354,-0.09524750531835946,0.42062266731996495,0.1769234282633619,0.325928445631145,0.6153758245867439,0.378687405485815
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,432,345,87,"[[1.0, 1.0]]","[[0.6788256040344024, 0.6788256040344024]]",0.6887058249885007,0.836131701872258,0.6991162228757987,0.9651539184106223,0.9836158901280545,0.967500219312405,0.5616053748422928,0.7796237938164167,0.6078132598847026,-0.019348146776099195,0.4696915955607523,0.22061019494040532,-0.037774777745397614,0.4207288850996424,0.1770127947571881
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,648,518,130,"[[1.0, 10.0]]","[[0.6174930864514507, 0.6301069139399817]]",0.6476400309306034,0.8083981687470722,0.6535075992336198,0.9077607977672386,0.9555825045841099,0.9131379230672404,0.740868416743907,0.8611934194656446,0.7416541057309298,-0.2753836274957324,0.2935223096208881,0.0861553462451805,0.21021286238922932,0.5308295330225749,0.2817799931289649
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,648,518,130,"[[10.0, 10.0]]","[[0.6405458327251031, 0.6458056848789634]]",0.6593968846286038,0.8133371308208592,0.6615172883719075,0.8155201457846709,0.9094374966499361,0.8270765603129026,0.7099475058122025,0.8450436137605335,0.7140987091574618,0.06660785155934523,0.45389234031928727,0.2060182566005197,0.3142038042600239,0.5828465020416845,0.3397100449422274
