split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.09999999999999999]]","[[0.6188427583656356, 0.6876212563485978, 0.7655504839991272]]",0.7803519363251074,0.8836502380036826,0.7808377431239649,0.9395204222869576,0.9714058652801217,0.9436293551006221,0.16997088417940165,0.613884507513395,0.3768541885649635,0.12123952042490449,0.4480447787080195,0.20074412372751818,-1.6163561623615812,0.06259834595354788,0.003918552916120064
1,116739,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000000000.0, 10.0, 9.999999999999997e-09]]","[[0.5709598817238174, 0.6352688238373376, 0.7718943762404284]]",0.7694617064149751,0.8783595648385951,0.7715155251434462,0.909256068330353,0.9538884259672037,0.9099031291941895,0.7995263559903997,0.8948794209883576,0.8008091781084582,0.018300086404084426,0.35151666167776224,0.12356396343707836,0.544687480589741,0.7485163099131161,0.5602766662059481
2,26225,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 0.009999999999999998]]","[[0.5445963079046611, 0.6413090495855177, 0.7278832131247392]]",0.7419653111652569,0.8635319930831302,0.7456875030781233,0.9108883447074443,0.9548736126047177,0.9117836160487846,0.8059722158022016,0.8981845398211706,0.806735467573768,-0.1490486751414275,0.21438971770256027,0.04596295105658348,0.46115708569366176,0.679152017766707,0.46124746323658944
3,777572,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6246587031713939, 0.6979052987306952, 0.7755134075288943]]",0.7801565611577915,0.884684123897529,0.7826659990763385,0.9411953048512554,0.9708276355126286,0.9425062978750413,-18.839423099836857,0.03075194110752931,0.0009456818818809509,-0.014205545013695975,0.32196936080326627,0.10366426929606386,-62.72881989742836,0.21325273490402075,0.04547672894404455
4,288389,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[1000.0, 10.0, 0.09999999999999999]]","[[0.5801939061816742, 0.6467743048471013, 0.7198273465442614]]",0.7356153120973664,0.8576906071191897,0.7356331775404842,0.8994313254669347,0.950471611740812,0.9033962847251767,0.8223761029777196,0.9110437506391298,0.8300007155786129,-0.04810584279998342,0.30730327771269306,0.09443530449296456,0.4523021249683993,0.6944230238475383,0.48222333604955875
5,256787,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 1000000000.0, 0.09999999999999999]]","[[0.5280640775896653, 0.7125620901288794, 0.7899520995163666]]",0.7923435166761703,0.8903494662088626,0.7927221719784066,0.9280398225759487,0.9657041673361021,0.9325845388103142,-4.899937812179318,0.1077760527386066,0.011615677543914913,0.1252593956281225,0.4299006342285801,0.1848145553101354,-21.142550632061422,-0.018159780714747085,0.00032977763560770016
6,234053,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6299845831378406, 0.7064453818859934, 0.7865317699316674]]",0.7919683604823239,0.8912718259182547,0.7943654676756597,0.8947910257571194,0.9490166760738983,0.9006326514663504,-1.1824977389256475,0.3605506831598618,0.12999679512704304,0.12070002344792163,0.3788217177910471,0.14350589387015975,0.04334747971680464,0.34853553119876934,0.12147701650800832
7,146316,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6530315904308287, 0.7156958831924136, 0.787899680680152]]",0.7951195060898174,0.8921509635080855,0.7959333416884053,0.9411821984415727,0.970885224673862,0.9426181194900154,-7231.934829488352,-0.015562621822679553,0.00024219519799574185,0.1409823752656525,0.4430428683079885,0.19628698315856966,-37328.02039182756,0.1375000854016046,0.01890627348544856
8,772246,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[10.0, 100.0, 0.09999999999999999]]","[[0.6101780369318526, 0.7044172497538039, 0.7576258955836296]]",0.7704700917633965,0.8777925637847648,0.7705197850358303,0.9368198378830792,0.9700549775719983,0.9410066595122102,-5.564976932695025,0.13760050223082418,0.01893389821417505,0.04397020177806943,0.3744381885095532,0.14020395701431568,-0.3825691209400932,0.233713194192401,0.05462185713961494
9,107473,rcf,False,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,"[[100.0, 100.0, 0.009999999999999998]]","[[0.5754006099702164, 0.6874141597368826, 0.7743689464479155]]",0.7842649587468438,0.8856858374472036,0.7844394026545545,0.895017472760433,0.9469185654493508,0.8966547695926566,0.7819543785874211,0.8881820643843663,0.7888673794940746,0.08414177530733069,0.3377922440975187,0.11410360017243765,0.1673742680332414,0.4263137841700187,0.18174344257336128
