country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[100.0, 10.0, 0.01, 0.1, 100000000.0, 1e-05]","[0.7302392340868984, 0.7682844912099005, 0.7800799106067674, 0.7839616723264881, 0.7853869187380489, 0.8553829655161049]",0.8676929667236403,0.9320789381620502,0.868771146965295,0.9723182738018106,0.9862436664892977,0.9726765696902532,0.6796669557764964,0.8480894498468801,0.7192557149415837,0.40110184486765565,0.6449802570543715,0.41599953198992307
