split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 1.0]]","[[0.5368032614140509, 0.5368032614140509]]",0.5515601769056786,0.7509346618049474,0.5639028663001107,0.964757777020602,0.9844792209832739,0.9691993365478339,0.5935105918583445,0.7781697102891679,0.6055480980115275,,,,,,
1,116739,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[100.0, 10.0]]","[[0.35670854839351546, 0.41728629740383816]]",0.44384119964191826,0.6663379530234579,0.44400626763949197,0.732504305382232,0.8695266890066258,0.7560766628948253,0.36787459304957737,0.6279514401080522,0.3943230111337766,,,,,,
2,26225,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[10.0, 10.0]]","[[0.43384768014183167, 0.43850570130670236]]",0.47973247313268286,0.6934201270001211,0.4808314725288641,0.8129255249175671,0.9134073041637254,0.8343129032996444,0.5838344055056348,0.777571680529555,0.6046177183615564,,,,,,
3,777572,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 1.0]]","[[0.45461842353604853, 0.45461842353604853]]",0.4681172020311868,0.7003289821214997,0.4904606831993359,0.9658807486672724,0.9849539760654397,0.9701343349671187,0.4686986087803259,0.7291290850806743,0.5316292227105812,,,,,,
4,288389,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 10.0]]","[[0.46862901896165743, 0.4721893015261885]]",0.4958165957421147,0.7204819570370936,0.5190942504160004,0.9379854976360231,0.9724580969421512,0.9456747503083505,0.29726603217025604,0.5683934940654569,0.3230711640959386,,,,,,
5,256787,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 1.0]]","[[0.39380947611713996, 0.39380947611714]]",0.44427277731963255,0.695825029930367,0.48417247227759613,0.9659730548476224,0.9850434917543134,0.97031068064753,0.4561692506649029,0.7278025528752127,0.5296965559716768,,,,,,
6,234053,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 1.0]]","[[0.49576087168119987, 0.49576087168119987]]",0.4969237609102104,0.7210767192654538,0.5199516350666301,0.9640824362833185,0.9839937114247057,0.9682436241233671,0.4773275038307162,0.7350203187557561,0.5402548689838134,,,,,,
7,146316,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 100.0]]","[[0.40602211917982434, 0.4460433089792607]]",0.4432569554253236,0.6751637963744505,0.4558461519347604,0.9089090377765954,0.9586814174227499,0.9190700601116929,0.1558228206869151,0.6024792505957787,0.36298124739845106,,,,,,
8,772246,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[1.0, 1.0]]","[[0.44104464366671425, 0.44104464366671436]]",0.4697052829501427,0.6998843930796153,0.4898381636764214,0.9647844263196691,0.9846273826679642,0.9694910826995656,0.6369321257098208,0.8014718084454738,0.6423570597328583,,,,,,
9,107473,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,432,345,87,"[[10.0, 1.0]]","[[0.3124436230442959, 0.3124436230442959]]",0.3785765301581042,0.6497535299522307,0.42217964968538435,0.908909193988906,0.9584321307737212,0.9185921492994555,0.6331665399915904,0.8084265511019936,0.6535534885266642,,,,,,
