country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.5939980571057895,0.6048329227486622,0.7789030967131239,0.606690034069294,0.8985082790172325,0.951642182680211,0.9056228438563559,0.6272228390870647,0.7920041743755447,0.6272706122282883,0.5587826905513149,0.7483398922376573,0.5600125943142685
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,420,336,84,1000.0,0.6589952530002153,0.6596247504980189,0.8150897918974745,0.6643713688554683,0.9426769450850605,0.9735253309637901,0.9477515700281571,0.49081737621064536,0.7254785560888498,0.5263191353447624,0.6417777085561617,0.816497636698579,0.6666683907343647
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,420,336,84,1000.0,0.6343183361279178,0.6355261137709696,0.8019284266192744,0.643089201420065,0.9324119824755237,0.9682232772588754,0.937456314625917,0.46830164211751724,0.7145756178283752,0.5106183135948041,0.6280626542110737,0.8109133381514259,0.6575804419918887
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,282,225,57,1000.0,0.7111459184349475,0.7209780162637242,0.8496374537850189,0.7218838028742901,0.9695237765128967,0.9861095862778448,0.9724121161490623,0.6311749783742936,0.7950211510095603,0.6320586305525661,0.7185290143818244,0.8479516796471595,0.7190220510164389
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,282,225,57,1000.0,0.7049309894680672,0.7148429982530224,0.8461258404922231,0.7159289379486709,0.9678793131201455,0.9853020066584023,0.9708200443250742,0.6172711308049363,0.7865735165564943,0.6186978969480497,0.7116163102803562,0.8440654380552727,0.7124464637194393
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,426,340,86,1000.0,0.672473348782756,0.6875754921042507,0.830894392856492,0.6903854920803585,0.9606471236434029,0.9820611837096824,0.9644441685492626,0.6912046510176103,0.8359198603817676,0.6987620129806738,0.7597472187639034,0.8724364584535415,0.761145374038958
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,426,340,86,1000.0,0.6567650386758949,0.6724656496992722,0.8225042183697753,0.676513189236075,0.9560841535547004,0.9797787914015673,0.9599664800803159,0.6578848010178677,0.8183393757009828,0.6696793338226743,0.7438118696942272,0.8641188966950591,0.7467014676254863
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,432,345,87,1000.0,0.6777883657128706,0.6937656538098423,0.8329802538244014,0.6938561032613643,0.936192345663457,0.971030073537986,0.9428994037151864,0.7144623430753545,0.8482445128351968,0.7195187535550203,0.6873943320747787,0.8290925812694024,0.6873945083159607
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,432,345,87,1000.0,0.6568817922361727,0.6732080237251907,0.8205834468057205,0.6733571931715567,0.9266526106576864,0.9661350493306539,0.933416933545145,0.6815663279408148,0.8279713877010263,0.6855366188515633,0.6655515216152841,0.8161535717767661,0.6661066527239728
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,100.0,0.7266215568773381,0.7450631048322556,0.8663670383063009,0.7505918450636314,0.9889634260080824,0.994851737083163,0.9897299787773869,0.6541091376375884,0.8193051861133649,0.6712609879922555,0.7438200747431778,0.8678736411716701,0.7532046570405728
