split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.44386376464832467, 0.5566427618422223, 0.7567462690288255]]",0.7633594869979784,0.8747816850571895,0.7652429965114957,0.9501257481241647,0.9761603813410558,0.9528890900999154,0.8493353419087201,0.9295138395803234,0.8639959779713552,0.057326458995029195,0.46508124717679655,0.21630056647552454,0.19222378663520612,0.5999079104376162,0.3598895010056269
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5353217432798322, 0.5855826792959749, 0.788736510343066]]",0.7994486115540725,0.894192832281053,0.7995808213028113,0.9341545990758048,0.9678929192263984,0.9368167030885994,0.8207017494017075,0.9097475330713265,0.8276405739293643,0.09034518571295935,0.4586000395336185,0.21031399626023645,0.737679689508612,0.8603594539778023,0.7402183900489822
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.4976496025627973, 0.5786272677293456, 0.8025407730715243]]",0.8016923607859299,0.8971236783575041,0.8048308942696984,0.9427184640350584,0.9712667999532208,0.9433591966913699,0.8281856772046785,0.9119575897429273,0.8316666454897292,0.10847388898625443,0.4617240374139141,0.21318908672580555,0.634245275469098,0.7966155155998265,0.6345962796943774
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.49920185195609595, 0.5679219241027371, 0.8024658179992258]]",0.805413691761466,0.8974923349601758,0.8054924913122683,0.9388680367424456,0.9704355334772568,0.9417451246352879,0.8292897805295247,0.9106956350793265,0.8293665397525378,0.23740991089224917,0.5668990413176812,0.321374523046906,0.4107686857471392,0.6567666868878222,0.43134248100560674
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6271274960031668, 0.6306073869729358, 0.7993594030901989]]",0.8048077306554384,0.8995897637114367,0.8092617429743986,0.9588860812236212,0.9795888684155276,0.9595943511236139,0.7680967425502724,0.8925001805184661,0.7965565722254946,0.21363566323224747,0.5239312266361155,0.2745039302444246,0.22688633736017894,0.6164568170687142,0.3800190073104902
5,256787,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.5605686679351392, 0.5681098192844419, 0.7995559118034896]]",0.8058427596855601,0.8988310910834042,0.8078973302981829,0.9430271908826472,0.9714027155384526,0.9436232357554798,0.8330813579978253,0.9200805964230728,0.8465483039142374,0.10168850206807734,0.45208409050523757,0.20438002488794782,0.27924627310213557,0.5285500139835544,0.2793651172820155
6,234053,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.4999288911955421, 0.583987077915831, 0.7791329739252879]]",0.7880949297678672,0.8879514375086999,0.7884577553737665,0.9535707317108719,0.9779148031648319,0.956317362248912,0.8316201696826224,0.915064407140673,0.8373428692157114,0.20185515773769291,0.5280772810818681,0.27886561479481836,0.2560320890838509,0.6754083090834803,0.456176383979006
7,146316,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6053017903322767, 0.6192182191532186, 0.7945601721671155]]",0.7990340069988472,0.8961513646066683,0.8030872682863938,0.9571422121010843,0.9787188634628468,0.9578906136980064,0.7970610156346276,0.8981030381292017,0.8065890670969023,0.14067966508722318,0.4904764213149161,0.24056711986588708,0.1440724263754648,0.512650189181207,0.2628102164675273
8,772246,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6162606632299298, 0.6326622262684442, 0.7833988271086927]]",0.7853162905404296,0.8864004423562286,0.7857057442093177,0.9514144255690347,0.9767184852381668,0.9539789994059391,0.815849060806994,0.9088778195336955,0.8260588908403248,0.16646346016344915,0.5172134848321153,0.26750978889218074,0.28822133314958465,0.582148667340124,0.3388970708858824
9,107473,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.4936561627784208, 0.5709756784414463, 0.7934296320715998]]",0.8036910642496555,0.8983065766226543,0.8069547056035128,0.9537247003938362,0.976949952146785,0.9544312089996055,0.8471848143119368,0.9239877383760289,0.8537533406692488,0.15486490765214422,0.49269122731520737,0.24274464547336533,0.6593300568439147,0.814886411346304,0.6640398633968578
