country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,"[[10.0, 100.0, 0.001]]","[[0.5727442649327154, 0.5996578044938532, 0.7998631372623046]]",0.8003800713374635,0.8946457879901407,0.8003910859684998,0.9252531040514299,0.9632961409335684,0.9279394551375053,0.8035331517672263,0.8990729699398254,0.8083322052764182,0.16483080407363782,0.4712004842777758,0.22202989638361043
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,432,345,87,"[[10.0, 10.0, 0.001]]","[[0.5554942238131358, 0.5939251763050045, 0.8012791406375712]]",0.8023302770082025,0.8957547959121501,0.8023766543996177,0.9371239183464904,0.9693640530755064,0.9396666673949733,0.7979346402719604,0.8971832791174729,0.8049378363279812,0.17719770031497262,0.49180290227715684,0.24187009468823467
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.001]]","[[0.6192171597837476, 0.6783949059263921, 0.8154359449882287]]",0.817176053480352,0.9041305387956811,0.8174520311829685,0.9555814644757107,0.9784287898408949,0.957322896789518,0.7251286552758278,0.8522895833851732,0.7263975339468722,0.206002498893482,0.5408794584230905,0.2925505885440557
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6243962525584708, 0.6761245090640198, 0.813871825872168]]",0.8161099143996299,0.9050783774483687,0.8191668693245718,0.9591445674393938,0.9796521275240312,0.9597182909623607,0.7759931543038755,0.8845893707055056,0.7824983547651624,0.18334293845890814,0.516777540718792,0.2670590265913627
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,432,345,87,"[[10.0, 100.0, 0.001]]","[[0.590128942930414, 0.6359708025934713, 0.7960949965677356]]",0.7983033048408219,0.8934885576782546,0.7983218027019677,0.9255898016564921,0.9634949027476918,0.9283224276207841,0.8175800777153951,0.9057156491901525,0.8203208371879394,0.15177227242580504,0.4516778047948847,0.20401283934432596
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,432,345,87,"[[10.0, 100.0, 0.001]]","[[0.5713250550744565, 0.6293406038064793, 0.7955131386098218]]",0.7978323135653215,0.8932265249446607,0.7978536248647146,0.9255881148629895,0.9635194629722927,0.9283697555264154,0.815991670723654,0.904886825800061,0.8188201675065099,0.14902959456157716,0.4496504980590454,0.20218557040474758
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,426,340,86,"[[100.0, 10.0, 9.999999999999999e-05]]","[[0.6117293716611167, 0.6363791823677886, 0.7738555942854382]]",0.7786974690112209,0.883821945354031,0.7811412310893838,0.9501961945857922,0.9753361065144123,0.9512805206706929,0.847715609492243,0.9211087791108575,0.8484413829550945,0.09568368931305049,0.4156522811586128,0.1727668188323585
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,426,340,86,"[[100.0, 10.0, 9.999999999999999e-05]]","[[0.6402652970513583, 0.6558779126742976, 0.7781034237550836]]",0.7840728830885657,0.8867036155014046,0.7862433017432628,0.9505070577173351,0.9754833254045723,0.9515677181423626,0.832113003086812,0.914577036210305,0.8364511551632254,0.09934855948912547,0.4226832154365301,0.1786611006117641
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,426,340,86,"[[10.0, 10.0, 9.999999999999999e-05]]","[[0.6116891606428452, 0.6436671119053368, 0.7708239853813541]]",0.7762229926318484,0.882804773001708,0.7793442672345972,0.9633446233298676,0.981930194625224,0.9641869071167303,0.8597352881777514,0.9280623550611259,0.8612997348816033,0.1090592304524799,0.44113718641370975,0.1946020172370041
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,"[[100.0, 10.0, 9.999999999999999e-05]]","[[0.6356010474504377, 0.65694373193096, 0.7846197864987612]]",0.7898611425503412,0.8897554582118233,0.7916647754177317,0.9509285466787998,0.9756992794936534,0.9519890840044344,0.8405308804614263,0.9188715930809185,0.8443250045710651,0.12396023512490395,0.4375408345488311,0.19144198189768757
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,432,345,87,"[[10.0, 100.0, 0.001]]","[[0.5580254690864344, 0.6024535624161402, 0.7941630089945799]]",0.7961430393142108,0.8922847992853625,0.7961721630357197,0.9279375546327256,0.9647210025020658,0.9306866126685909,0.8124207118518332,0.9038053362753719,0.8168640858798379,0.14936207636734122,0.45164691803989465,0.20398493857493533
