split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6796725599871211, 0.6796725599871211, 0.7564597323501367]]",0.7750993753035844,0.8869329510247884,0.7866500596135397,0.9930720499961945,0.9966673054682827,0.9933457177894073,0.7839373061266626,0.8860693351535129,0.7851188666993885,0.018335613305782927,0.4678468559066773,0.21888068058176327,0.26974222955904503,0.5522192926484045,0.30494614717310425
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.636722553104067, 0.6707516290664491, 0.7822188699499426]]",0.7859231173503574,0.8868634365699872,0.7865267551247278,0.9546780055737294,0.9786583957237203,0.9577722555205258,0.8292289784979732,0.912143429939702,0.832005636782164,0.10768450622728731,0.45161057632212,0.20395211264599736,0.5565970948019576,0.7460754610651089,0.5566285936035148
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6369365542489747, 0.6437323590675553, 0.7763306841665134]]",0.7807149141447423,0.8860388005395637,0.7850647560615889,0.9743411086090201,0.9874750898670431,0.9751070531079249,0.8209316544012869,0.907843579512159,0.8241799648614497,0.06833278852036895,0.45390886459736474,0.2060332573600688,0.3008271620007542,0.5491134489851924,0.30152557985641354
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6611095309022785, 0.662209711886851, 0.7479643574536726]]",0.7526520564275548,0.8688650635976468,0.7549264987405429,0.970963997827004,0.9864404974388408,0.9730648549873876,0.7965752224139865,0.9069047265504171,0.8224761830394868,0.03657714441588844,0.42501732521887564,0.1806397267362075,-0.22635802630062862,0.4709959186387702,0.22183715537437906
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6308654310788124, 0.6642930304277388, 0.7578005333781204]]",0.7633482889807788,0.8748556296685662,0.7653723727627835,0.9692612175046059,0.9856399423649101,0.9714860959851034,0.839251934568249,0.9199891281492861,0.8463799959128836,-0.09681482185820811,0.3411659450887275,0.11639420208828463,0.6491571732548613,0.8100547997301947,0.6561887785659258
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.6691809213618156, 0.6691809213618156, 0.74820039075629]]",0.7624624981015117,0.8744347645787736,0.7646361575039351,0.9922588106826343,0.9964609697902692,0.9929344643153638,0.7531451072958778,0.8733424846631103,0.762727095517535,0.08785768716335896,0.5034499637038975,0.2534618659534557,-0.9581638209633818,0.050892569564988804,0.0025900536369272247
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6619590094943548, 0.7037018286520764, 0.7799896438476764]]",0.7878108763513387,0.8876494015246602,0.7879214600270874,0.974231750028744,0.9879351266781782,0.9760158145246279,0.7637665111886225,0.8769964555225913,0.7691227829991885,0.14892814105604835,0.5067441487717785,0.2567896323144344,0.36639058603052466,0.6119913181220699,0.3745333734567885
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6297803066315801, 0.6474918184951962, 0.7858589711947515]]",0.8045126688186397,0.897115224128961,0.8048157253639561,0.9574301264016906,0.9800772557157104,0.9605514271712379,0.8023518608563539,0.896266561771376,0.8032937497494838,0.10711292195899202,0.4237533945846984,0.1795669394220551,0.35463038694745697,0.6152729693363926,0.37856082679602154
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.621868682474547, 0.6492570533325075, 0.7958316940531425]]",0.7962121386725961,0.8936904519086035,0.798682623832604,0.9761649353157806,0.9883989108124727,0.9769324068952823,0.7846307197889455,0.8923529083333069,0.7962937130109113,0.18831962347550502,0.5224814703724908,0.2729868868826,0.1673337377113464,0.535216794779351,0.28645701741388196
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6607354479808654, 0.6888489795097753, 0.7830345027615186]]",0.7872274450859249,0.8894271745450038,0.7910806988191086,0.9760565243378544,0.9883079459743382,0.9767525960760155,0.7849322021190838,0.8938378515117524,0.7989461047951456,0.08117852817163207,0.4657861461186334,0.2169567339160489,0.4066482260294525,0.6681994399302756,0.446490491523134
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.6017215753937195, 0.6167207118783832, 0.757799391294934]]",0.7712480636667765,0.8847546534362414,0.7827907967770836,0.9915884789391818,0.9958863943187383,0.9917897103891774,0.8080337547858804,0.9001770776308219,0.8103187710919667,-0.002353993748082095,0.47640663281928985,0.22696327979421366,0.37537915829136825,0.6423481964406587,0.412611205470567
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5904344328863786, 0.6370246004393133, 0.7740401716007481]]",0.779411620003262,0.8844062419512816,0.7821744008023889,0.9653847624960628,0.9834260803049345,0.9671268554239275,0.8122850929995805,0.9019196674473224,0.8134590865282887,0.14296081872879085,0.5206269860811333,0.2710524586359246,0.5678666054789163,0.756570686482742,0.5723992036449674
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.5852028840944297, 0.5893487995678507, 0.7553087536775764]]",0.7607242459996809,0.8788903648143618,0.772448273363522,0.9913955875652203,0.9957998173401605,0.9916172762146971,0.7981594445107126,0.8934140797847355,0.7981887179576058,-0.005816280844348931,0.4880503018772284,0.2381930971624538,0.18231690074356877,0.4354628516368289,0.18962789515567888
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.550258431657834, 0.6192796869095245, 0.7612767114697456]]",0.7648010037684978,0.8799783404222514,0.7743618796122999,0.9672507460149389,0.9837636814572916,0.9677909809544036,0.8084412593878508,0.9179249974530245,0.842586300949135,0.06846114346930354,0.4789165248762294,0.22936103779952402,0.14924338269438797,0.6158836442109755,0.37931266320659146
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.5658008858420367, 0.5930643613175802, 0.7377536447713705]]",0.744660669137367,0.873644063961178,0.7632539504946029,0.9908438226743542,0.9955294152862327,0.9910788167001484,0.7983315042816748,0.8959510298993427,0.8027282479776929,-0.14616773387546012,0.3936479608975466,0.15495871711879639,0.5423309562928718,0.7424571199784907,0.551242575006755
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5830632874123388, 0.6148011379386723, 0.752384427391122]]",0.7666650071323297,0.881267154830248,0.7766317981826003,0.9918247216339743,0.9960427413577372,0.9921011426114361,0.707468961284657,0.8627659693557216,0.7443651178783179,0.0746437349248551,0.5262259209070976,0.27691371983452295,-1.0673609104385435,0.15896881620651448,0.025271084526100582
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6518763120916926, 0.6733346987582622, 0.810665117425269]]",0.8165228987058548,0.903863971747984,0.8169700794240405,0.9492636720035719,0.975514715858842,0.9516289608571572,0.8219106767296596,0.9125269724470383,0.8327054754433578,0.2716971038090773,0.5714987463014253,0.32661081702410083,0.5813913286398935,0.7739161230959197,0.5989461655878188
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6175266569207712, 0.6314495830877657, 0.8254948119836497]]",0.8390845735029497,0.9162174855808582,0.8394544808841102,0.9520287778833677,0.977039936871724,0.9546070382423023,0.777518817133394,0.8829502512922611,0.7796011462570671,0.26667928041230127,0.5594132759269682,0.3129432132833423,0.49497166138280113,0.7124449844077967,0.5075778558078257
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[0.09999999999999999, 10.0, 9.999999999999997e-06]]","[[0.5710670637217469, 0.573428307488337, 0.7407022151611009]]",0.7419800520461068,0.869387409242215,0.7558344673488907,0.9996312332620808,0.999824225859711,0.9996484826159704,0.6865458850703299,0.8542610974492039,0.7297620226151181,0.028373216630915077,0.5256828941318814,0.27634250518287085,0.05660394341447972,0.5839053749488681,0.3409454868941782
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.5860143819438466, 0.6629639833123733, 0.8072908827374142]]",0.8103363243215109,0.901398816853997,0.8125198270257857,0.9598005237130167,0.9800082577142775,0.9604161851881736,0.7819001013142142,0.8912191853352092,0.7942716363095539,0.1807239813931496,0.5191150704892611,0.26948045640907053,0.44568461645102764,0.6955679454179864,0.4838147666929989
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5895538754620915, 0.64566125386698, 0.8060064429444909]]",0.8178513055570418,0.9061683731194433,0.8211411204419387,0.9707202545535446,0.9855066804603274,0.9712234172319338,0.8241229830288539,0.9092657547993311,0.8267642128507974,0.19564451193107057,0.5409299559702087,0.29260521726593186,0.43240139390045573,0.6628602445108627,0.4393837037530006
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5863324181822589, 0.6203553252169509, 0.771988456237848]]",0.778430150289917,0.8839541370686105,0.7813749164407118,0.9652127998672617,0.9833570668615587,0.9669911209465679,0.8157166419139035,0.9036057421991817,0.816503337335334,0.13965453537690142,0.5181384354826861,0.2684674383244457,0.5523148647951488,0.7481536262282394,0.5597338484384642
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.5782133957202296, 0.5874292331727438, 0.7590030440682602]]",0.764167423371058,0.8801504957035892,0.7746648950872738,0.9914531049009969,0.9958275650694342,0.9916725393521181,0.798142037068661,0.8934909619730826,0.7983260991275846,0.004505589016276068,0.49144282469514805,0.24151604994434603,0.19559828446063454,0.4475691783276103,0.20031816938885222
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5641652700987606, 0.6213365598243756, 0.7589457390794403]]",0.7627175833421478,0.8791863587807986,0.7729686534662392,0.9681517512968919,0.984226685774767,0.968702168991182,0.8002957071441056,0.9115758866302812,0.8309705970857834,0.07269321308097121,0.477839511422512,0.228330598676505,0.2195759472226213,0.6273664577939576,0.3935886723649376
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.573317676806653, 0.6310304269948428, 0.7832900018485132]]",0.7879063093403619,0.8912458421652673,0.7943191511768765,0.9688491643265311,0.9846083150884943,0.9694535341414038,0.8396072262146685,0.9202143570660386,0.8467944629504628,-0.0015796321614691688,0.40709762851107184,0.16572847913933866,0.6438994806308012,0.8055765864638664,0.6489536366587753
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[100.0, 100.0, 0.0009999999999999998]]","[[0.5891186659154639, 0.6353035758141757, 0.824756052715108]]",0.8343042706556221,0.9134394076287367,0.8343715514091373,0.9293117064223814,0.9658287546232163,0.9328251832570329,0.8082373853851894,0.8997359744493398,0.8095248237183031,0.3023509427447272,0.5731000677994168,0.32844368771169613,-0.10251954275352215,0.31539409827263787,0.09947343722521035
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6221493593676592, 0.6622445728605195, 0.818611710030481]]",0.8241346572204956,0.9081083823287414,0.8246608340557235,0.9501873442446289,0.9759059567397512,0.9523924364001292,0.8045710291366295,0.8999470634219549,0.8099047169618,0.2805254382606599,0.5778350316130635,0.33389332375927006,0.5524626373049188,0.7462282292090437,0.5568565700684651
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.5395032713374743, 0.6116898524595694, 0.7776474329490344]]",0.797645191934362,0.8940728995557634,0.7993663497200502,0.9594561693954679,0.9798445325537513,0.9600953079754793,0.7560565857472705,0.8737348922941904,0.7634126620123406,0.06419262451724095,0.45011896742659113,0.2026070848371806,0.5049180711829111,0.7351658200530715,0.5404687829743051
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[0.09999999999999999, 10.0, 9.999999999999997e-06]]","[[0.5695646632070139, 0.5736128138387727, 0.7429793007247538]]",0.744060001818328,0.870578307776007,0.7579065899701359,0.9996363142225869,0.9998266651843327,0.9996533604136237,0.69161919903546,0.8553264497639398,0.7315833356657854,0.03562268264981727,0.5277748130529758,0.27854625329310356,0.040697879967944495,0.5731383956388182,0.3284876205554385
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,"[[1.0, 100.0, 9.999999999999998e-05]]","[[0.5857432356359678, 0.61671609873419, 0.7471524755537455]]",0.7537499101451122,0.8736958281008484,0.7633444000408274,0.9900076930657534,0.9951661493633538,0.990355664838685,0.7319839182712014,0.8698081038185342,0.7565661374683941,-0.021333501710462777,0.4925114414857184,0.24256751999434023,0.33718616196076634,0.6703144661541919,0.44932148353557927
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.6216343486744318, 0.6477052846129101, 0.7675430468081647]]",0.7754009538322233,0.8859250635551218,0.7848632182351466,0.9921126623541614,0.9961425955960218,0.9923000707607794,0.796280497139806,0.8928162861097902,0.7971209207428789,0.027061311084507822,0.49351729669397115,0.24355932213612516,0.3233072894862633,0.6211303319286035,0.3858028892417371
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5627532732990044, 0.6521304029082812, 0.7780244585598762]]",0.7873627212604623,0.8877490364619353,0.7880983517390945,0.9426656138347659,0.9721207648274415,0.9450187814086898,0.8527839967205316,0.9284174704981782,0.8619589995262357,0.15895984437145638,0.4951720761024244,0.2451953849515852,0.6568478719710369,0.8178560350755152,0.6688884941094423
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[10.0, 100.0, 9.999999999999998e-05]]","[[0.607629121910575, 0.6622073572442904, 0.8076713276371018]]",0.8100354782282494,0.9006759886511122,0.8112172365326584,0.955836050459163,0.9780199943276817,0.9565231093047186,0.8433937075635769,0.918808757784749,0.8442095333819536,0.1937989716900309,0.5140564901622726,0.2642540750779547,0.3638523477133434,0.6375958436399404,0.4065284598269273
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5830710751734165, 0.6482467612498735, 0.7759048343118996]]",0.7782474896978783,0.8826580239271874,0.7790851872030473,0.9440228216908972,0.9728136937665676,0.9463664827797531,0.8429359066421704,0.9201532776656437,0.8466820543988272,0.11085975884646115,0.4534559760043044,0.20562232217401627,0.1854874206438677,0.5338424584003438,0.2849877703909228
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5861610816414776, 0.6822655203463033, 0.7920393470914989]]",0.79812968462155,0.895788734507419,0.8024374568704032,0.969290834119491,0.9848240736851993,0.9698784561099109,0.8244929396752674,0.9113033254742569,0.8304737510204393,0.040628128460322266,0.41684267085045207,0.17375781224173834,0.5623514751106222,0.7504322803136168,0.5631486073366947
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,414,331,83,"[[0.09999999999999999, 1.0, 9.999999999999997e-06]]","[[0.552778974097285, 0.552778974097285, 0.7035166491948304]]",0.718350226133406,0.8610730261118256,0.7414467562973767,0.999673871791188,0.9998434732438243,0.999686970988274,0.6976496417852023,0.8612183116292714,0.7416969802855728,-0.09392008353057113,0.4687926249899813,0.21976652524499726,-1.240566454146784,0.1743591768300174,0.030401122544841275
