country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[100.0, 10.0, 0.01, 0.1, 1e-05]","[0.7288076683956259, 0.7681118506139158, 0.7816903825680902, 0.7853869187545937, 0.8553829655186183]",0.867692966725139,0.93207893816286,0.8687711469668047,0.9723182738003768,0.9862436664885745,0.9726765696888267,0.6796669557812725,0.848089449844325,0.7192557149372498,0.40110184487903644,0.6449802570592542,0.41599953199622164
