variables,random_state,year_start,hot_encode,anomaly,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
pre,475435,2016,False,True,432,345,87,[0.01],[0.07259786730748312],0.10376293373572387,0.33086921592899576,0.10947443804946842,0.17818134241167427,0.42453532998236776,0.18023024640323787,0.12975767634360824,0.36699628035941356,0.13468626979764528,,,,,,
pre,666563,2016,False,True,432,345,87,[0.1],[0.051480819029491975],0.06669203488866793,0.2584968040900995,0.06682059772479529,0.12678201450026572,0.3746762325775666,0.1403822792585188,0.11441905940679731,0.4085642491562022,0.16692474568857127,,,,,,
pre,874628,2016,False,True,432,345,87,[0.01],[0.09253767186000192],0.1282641247946278,0.3597792803451689,0.12944113056568762,0.17889387054660533,0.4244516928603066,0.18015923957198005,0.09329615962794136,0.33483563509395503,0.11211490252877221,,,,,,
pre,382554,2016,False,True,432,345,87,[0.1],[0.06340999616226443],0.07458030921094871,0.2769375768655171,0.0766944214801442,0.10873105898399571,0.3542450380365284,0.12548954697350145,0.10174163498863587,0.4627244800964439,0.21411394448052432,,,,,,
pre,170555,2016,False,True,432,345,87,[0.01],[0.10575345078013172],0.11744416735052854,0.34907165747313024,0.12185102205103836,0.1756824514465194,0.42052082929634876,0.1768377678720889,0.12001112763683652,0.3640726048832412,0.13254886162646867,,,,,,
pre,388162,2016,False,True,432,345,87,[0.1],[0.08491692089003347],0.10084359814973354,0.3207996856446418,0.10291243830970098,0.14637894860588718,0.4111937869331808,0.1690803304124501,0.08768916951717787,0.311338148863287,0.09693144293761824,,,,,,
pre,372528,2016,False,True,432,345,87,[0.1],[0.09985782812269857],0.12115308538965741,0.3562720223138537,0.12692975388360306,0.153434350200647,0.41381868317646814,0.1712459025459061,0.033241285275789734,0.23962319439913526,0.05741927529404577,,,,,,
pre,219684,2016,False,True,432,345,87,[0.1],[0.078582514994842],0.08835207763544328,0.2989371405630318,0.08936341400800182,0.13713634412796338,0.3961616985795456,0.15694409142143073,0.12109390795863806,0.35053150021094204,0.12287233264013366,,,,,,
pre,670487,2016,False,False,432,345,87,[0.1],[0.2971564883697229],0.3201572194679594,0.5662083373399422,0.3205918812732618,0.36084637882797654,0.6034225415291606,0.3641187636255116,0.45159946703925624,0.6844462259154367,0.468466636169885,-0.2731274212682804,-0.18070519236026475,0.03265436654596029,-0.16770140630778774,-0.18922433516996676,0.035805849020515916
pre,116739,2016,False,False,432,345,87,[0.01],[0.35493123692583034],0.36399983395085467,0.604079821054903,0.3649124302057236,0.4050123500673348,0.6365037319019594,0.40513700072512143,0.31309066610309044,0.5924858486050584,0.35103948079725616,-0.26845416521173804,-0.029447454929325958,0.0008671526018146836,-0.35030998657911505,0.003952502655636795,1.5622277242815918e-05
pre,777572,2016,False,False,432,345,87,[0.1],[0.34143456288443624],0.3517977766811061,0.5933939044006397,0.3521163257798355,0.3904728068649076,0.628028029002494,0.3944192052127574,0.3469326975661815,0.5939445353227121,0.3527701110397124,-0.2722722080841724,-0.16483471305069658,0.027170482626505482,-0.289548131621441,-0.35239697353213456,0.12418362695460794
pre,26225,2016,False,False,432,345,87,[0.01],[0.358987068686869],0.3739242138567693,0.611960956773153,0.37449621261471283,0.40250482874494664,0.6344930812407321,0.4025814701423583,0.3521399617944323,0.5963285429362439,0.35560773112046373,-0.3040775997301004,-0.08475332730520915,0.007183126489303911,-0.176356864535673,0.0966846499758404,0.009347921540950776
pre,288389,2016,False,False,432,345,87,[0.01],[0.35381568548153713],0.3627535004515956,0.6026725122236355,0.3632141569899481,0.40265963372986957,0.6346021422221031,0.40271987891288236,0.33842917439401066,0.5912096120248347,0.3495288053505555,-0.32729589652088276,-0.18661948125255562,0.03482683078297296,-0.39782159052488764,-0.31471633654249936,0.09904637248673172
pre,256787,2016,False,False,432,345,87,[0.1],[0.328334926006176],0.3336475435504014,0.5779042490767644,0.33397332110097894,0.36816806358791243,0.6088227252273299,0.3706651107532329,0.4013980664544463,0.6639162167789546,0.44078474290207986,-0.22119974738736392,-0.17870538951225773,0.03193561624072776,-0.605740569325997,-0.17952436601181096,0.03222899799194267
pre,234053,2016,False,False,432,345,87,[0.1],[0.326181151302589],0.33111355405003173,0.5754545291549705,0.33114791512496883,0.37183717301764907,0.6128480843302265,0.37558277446722843,0.4200274547638898,0.6652345326494445,0.4425369834293249,-0.2666898732734133,-0.1047066475192566,0.010963482034721844,-0.006905866347461265,0.07651527479797665,0.005854587277409881
pre,146316,2016,False,False,432,345,87,[0.01],[0.3381617342722369],0.3458160407749332,0.5901691354189897,0.34829960840119784,0.39280328472725223,0.6268168596001619,0.39289937547900905,0.37677749150064055,0.6157433496642281,0.3791398726557238,-0.32605977296686617,-0.05048266730800349,0.0025484996985305646,-0.563178697215617,-0.19220847803399393,0.03694409902814433
pre,772246,2016,False,False,432,345,87,[0.01],[0.3608376290180327],0.37761998499861527,0.6151302467687546,0.37838522048978895,0.4130546842703584,0.6427540213750574,0.4131327319938078,0.30055209550003315,0.57859692889682,0.3347744061288318,-0.28512003608081904,-0.07913987944655705,0.006263120518815583,-0.029925664954456366,0.05477497221632651,0.003000297581299341
pre,107473,2016,False,False,432,345,87,[0.1],[0.31646684527683994],0.34097976233977667,0.5839788413834939,0.3410312871836079,0.3886912783200239,0.6256149053569489,0.39139400980478406,0.3344882275532497,0.5801621618007211,0.3365881339852861,-0.322551393439672,-0.2598055502866652,0.06749892395975692,-0.30159939854888074,-0.2142240790791339,0.045891956057303014
pre,709570,2016,False,False,432,345,87,[0.1],[0.33901571745521536],0.3580972982885471,0.5984656922042013,0.35816118474545383,0.39762474921817614,0.6324741670918956,0.4000235720385871,0.2814950077925469,0.5457280208788113,0.29781907277230435,-0.23646848899576023,-0.13060566025441805,0.017057838490492475,-0.19794240810657793,-0.21175611683639767,0.0448406530176301
pre,776646,2016,False,False,432,345,87,[0.01],[0.37091577247451346],0.37464685538966347,0.6129271921438357,0.37567974286932654,0.41314598358522636,0.6428145771639375,0.4132105806144518,0.262658524630337,0.5490720905170241,0.3014801605847351,-0.32821332763862565,-0.15489331903967268,0.023991940283125828,-0.2821532794577679,-0.25175370501293287,0.06337992798773882
pre,935518,2016,False,False,432,345,87,[0.01],[0.29694951262927355],0.3445516757123428,0.588716595433802,0.34658722973916684,0.40121641287989807,0.6334666365141387,0.40127997957653594,0.3329431864770337,0.5858459433776594,0.3432154693720597,-0.33378387425516465,-0.12663723859098897,0.016036990197951066,-0.2622203264557996,-0.16717308067507347,0.027946838902394622
pre,91161,2016,False,False,432,345,87,[0.01],[0.3459979562428049],0.3539176004804955,0.5959382296927962,0.35514237360938394,0.3922196691013329,0.6263446171600807,0.39230757944540806,0.3812115584184722,0.6200084278850694,0.38441045064851526,-0.3076906198619487,-0.11391733387969179,0.012977158958257174,-0.281729297959993,0.13812140114048174,0.019077521453009873
pre,571858,2016,False,False,432,345,87,[0.01],[0.3487025839581236],0.3577137707078256,0.598588534637289,0.35830823379921695,0.39052514144053374,0.6249741842694294,0.3905927310032387,0.3625271518325195,0.6134210478783012,0.3762853819801131,-0.3226601971846923,-0.15995541615517136,0.025585735157374057,-0.098429188994688,-0.00853923378195786,7.291851358293033e-05
pre,619176,2016,False,False,432,345,87,[0.01],[0.36188413739434794],0.38539418825241756,0.6211878999896071,0.38587440709349813,0.4217060489324962,0.6494590851545111,0.4217971032897345,0.26904481674175074,0.5382976785531454,0.2897643907357054,-0.319558731901211,-0.14781472375526655,0.02184919255884576,-0.38078360527073185,-0.23694488482792572,0.05614287844611898
pre,442417,2016,False,False,432,345,87,[0.01],[0.3286995695843591],0.35636378444053207,0.5979883219029473,0.35759003313230286,0.4046537322152207,0.6361917218008999,0.4047399068879936,0.32018632531172175,0.595906851245221,0.355104975360994,-0.368259744723926,-0.1642075021710305,0.026964103769248987,-0.19761049531003239,0.014717163484574285,0.00021659490103168673
pre,170555,2016,True,False,432,345,87,"[0.1, 0.001]","[0.33903665665719046, 0.6477245871067709]",0.6594017614905914,0.8136610677989875,0.6620443332517886,0.8069976052016138,0.9001472067389364,0.8102649937999096,0.6431508458024053,0.8059654297294195,0.6495802739189279,-0.5440644339397009,-0.4510725739142912,0.20346646693766368,0.041401893379583776,0.20358534029413297,0.041446990782677925
pre,33326,2016,False,False,432,345,87,[0.1],[0.3540969397836062],0.3512686711510491,0.5928233594715101,0.3514395355350873,0.3802377834979739,0.6186020776965668,0.3826685305305093,0.3534203560995497,0.5945618455897711,0.35350378823111483,-0.24000868463556135,-0.12883301507409012,0.01659794577308073,-0.7250669647225862,-0.2496220913287681,0.062311188479347836
pre,31244,2016,False,False,432,345,87,[0.01],[0.3536713941116541],0.3598588141575052,0.6004304701742061,0.36051674951361823,0.39335159198016734,0.6272586597236209,0.3934534261982733,0.36614105817246445,0.6083777384483756,0.37012347263956014,-0.32080031584108504,-0.10538829092568291,0.01110669186423638,-0.26040131957271084,-0.05233145870487415,0.0027385815701799483
pre,98246,2016,False,False,432,345,87,[0.1],[0.3497492361086033],0.3568978176547749,0.5978088602891897,0.3573754334402599,0.38615200195774413,0.6244720738278762,0.3899653709908884,0.375052923907209,0.6127257018547652,0.37543278571341454,-0.22619391003018063,-0.09485075602044148,0.008996665917649315,-0.2544611501080585,-0.5397806438307498,0.2913631434543387
pre,388162,2016,True,False,432,345,87,"[0.01, 0.0001]","[0.3575936292814446, 0.6700144621850916]",0.6840633035740633,0.8314251597093311,0.6912677961976866,0.8388762510929549,0.9159831437451742,0.8390251196252925,0.5961379225003373,0.7820998365449026,0.6116801543235633,-0.529991984744802,-0.13696062991901364,0.018758214147813014,0.10558155032094618,0.3399858773612378,0.11559039680509063
pre,372528,2016,True,False,432,345,87,"[0.01, 0.001]","[0.36909608750295414, 0.6507474010878534]",0.6470578403669327,0.8056022334684635,0.6489949585693767,0.8048586573427687,0.8985364651935035,0.8073677792824361,0.6864168350848692,0.834194674594812,0.6958807551223443,-0.40977486312877676,-0.18546315091729507,0.03439658034817136,-0.08356428793255333,0.054696803636310125,0.0029917403280290684
pre,229258,2016,False,False,432,345,87,[0.01],[0.36192801739172537],0.3682068091516485,0.6074795384477507,0.3690313896326922,0.40840356914153264,0.6391185950496278,0.40847257853821006,0.3321373531739019,0.5773733632248,0.3333600005615169,-0.314504411265774,-0.11434498490362512,0.013074775572610256,-0.37955997085840676,-0.5096209085912914,0.25971347047341337
pre,243962,2016,False,False,432,345,87,[0.1],[0.35187470206891375],0.3554470696145421,0.5963950274011013,0.35568702870876034,0.3862028802791123,0.6238520640085607,0.38919139776774136,0.34287168139057034,0.5894568833697224,0.34745941735194646,-0.2345921532433548,-0.1872672375554979,0.035069018261667285,-0.4609459250934542,-0.13940574382551738,0.019433961411545776
pre,529903,2016,False,False,432,345,87,[0.1],[0.3040788130410784],0.3276645415527013,0.5725752884809227,0.3278424609790118,0.36689012204794524,0.6083969091124762,0.37014679901761466,0.4401696706436413,0.6688665483269323,0.4473824594707844,-0.2652515948776273,-0.1651620245670818,0.02727849435909733,-0.2742366405341552,-0.25441658731755207,0.06472779990230959
pre,631262,2016,False,False,432,345,87,[0.01],[0.35281220127053337],0.3618661961743542,0.6023074669897021,0.36277428479155105,0.40370280933177305,0.6354389300250932,0.4037826337914353,0.32399662606733637,0.5765312492931152,0.3323882814114801,-0.30498463707767587,-0.08173525301339311,0.006680651585163388,-0.23068615100126433,-0.029652600531532056,0.0008792767182826152
pre,27824,2016,False,False,432,345,87,[0.1],[0.32742749470753996],0.3423408367879095,0.5854692110522469,0.34277419709014045,0.3810069162820464,0.6201182572378312,0.384546652959685,0.36436768650537,0.6217769210975838,0.3866065396095909,-0.263598631408398,-0.1852680943993668,0.034324266802372695,-0.17195754249092543,0.014882273370200358,0.00022148206066537472
pre,588508,2016,False,False,432,345,87,[0.01],[0.3588865995127059],0.3588373595033476,0.5996238860580297,0.35954880473133305,0.39164004664334673,0.6258754503882589,0.3917200793987059,0.3685137847794885,0.6284180418684019,0.39490923534571654,-0.25512300662236864,-0.057097492386137566,0.003260123636785037,-0.16187596211037403,0.18610119423827198,0.03463365449691104
pre,219684,2016,True,False,432,345,87,"[0.1, 0.001]","[0.3191970450881378, 0.6287380635638595]",0.6313738940971503,0.7953613313212907,0.632599647361176,0.7872430316074406,0.8894863659299059,0.7911859951751905,0.7470458439324503,0.8682592626158777,0.7538741471182677,-0.475432954033415,-0.35286878257372234,0.12451637771506092,0.21398964027035317,0.47781964701903074,0.22831161507739112
pre,208496,2016,False,False,432,345,87,[0.01],[0.32626742332444314],0.33735160123191865,0.582499401299508,0.3393055525142852,0.3846874810762554,0.6203089395112112,0.3847831804375235,0.4117287426702111,0.6420496112181362,0.41222770326535985,-0.36783911411207915,-0.1343504975660995,0.01805005619625851,-0.21290969141576666,-0.22467170564351097,0.05047737531676444
pre,750800,2016,False,False,432,345,87,[0.1],[0.2892766709336761],0.3563060509831185,0.597566951755094,0.35708626182987485,0.3919430616597601,0.6289089281455809,0.3955264399012234,0.3397699515070909,0.5921179599409493,0.35060367848463164,-0.243891158082721,-0.12076109448669278,0.014583241941623942,-0.1560304787689768,-0.20911924602143858,0.04373085905657496
pre,681453,2016,False,False,432,345,87,[0.001],[0.2967019575483428],0.3387993816679733,0.584642535200853,0.3418068939660806,0.3998240067377923,0.6323171702506194,0.3998250037937508,0.3165165019588192,0.5901730509281647,0.3483042300418581,-0.35302573455071706,-0.11651769751471482,0.01357637383413058,-0.3671881430293027,-0.09543899710118542,0.009108602167680079
pre,735392,2016,False,False,432,345,87,[0.01],[0.3379034268937592],0.3450767916338995,0.5882022074211267,0.3459818368150862,0.38312564154282713,0.6190394010881004,0.38320978009951406,0.4049631496940541,0.637496752598012,0.4064021095730109,-0.35109256432372105,-0.16151932103143593,0.02608849106645606,-0.16821042666144126,-0.08923060468195337,0.00796210081190704
pre,571412,2016,False,False,432,345,87,[0.1],[0.33623376296481505],0.3478446887391663,0.5901321899074766,0.34825600156499403,0.3801962271040028,0.6189933810043595,0.38315280572720817,0.37161231382217974,0.6141122197380028,0.37713381843153704,-0.24853768518160102,-0.18174265021006517,0.0330303909053781,-0.24563377427541044,-0.09111664270918297,0.008302242578592908
pre,439898,2016,False,False,432,345,87,[0.1],[0.3448806283846163],0.35634252123606724,0.5972484080055439,0.35670566086515665,0.3924379664167702,0.6287209592299505,0.3952900445750291,0.32944981120566763,0.5944362499842903,0.3533544552953857,-0.25815418088081743,-0.15079927887765618,0.022740422510021122,-0.018673769886758285,0.030904324860746162,0.0009550772950985333
pre,231148,2016,False,False,432,345,87,[0.01],[0.36072789910213326],0.36510602735022357,0.6046442961983869,0.36559472492524264,0.39640744679940987,0.6297175004654784,0.39654413039248976,0.33447218386483524,0.6143902750592987,0.3774754100874407,-0.2966965186426527,-0.05648949435863023,0.0031910629728937167,-0.17635861764543037,0.11607709663974557,0.013473892364312831
pre,471029,2016,False,False,432,345,87,[0.01],[0.3601972962483136],0.36080063039954247,0.6012195432448442,0.36146493917953904,0.4095237858515508,0.6399972263342358,0.40959644971551507,0.3090000372479842,0.5796355444347714,0.33597736437219383,-0.34180064199157156,-0.15816557772423684,0.025016349976841604,-0.35199955722850973,-0.20058671832876165,0.04023503156990196
pre,617889,2016,False,False,432,345,87,[0.01],[0.4039723029834378],0.4062561715044434,0.6378021941160601,0.4067916388192604,0.4362621541803987,0.6605567056902847,0.43633516143240136,0.2296778645912827,0.49062044331106514,0.24070841939474608,-0.3002099375542624,-0.08495389870338835,0.007217164904905569,-0.13281323033865866,-0.01551331873336508,0.00024066305812297595
pre,291704,2016,False,False,432,345,87,[0.01],[0.36838322590759737],0.36515429116203,0.605665164567713,0.3668302915708349,0.40617645016893034,0.6373726806512232,0.40624393404052617,0.3258460883746238,0.5828137031201884,0.33967181254466716,-0.33211201070295315,-0.08645523367174744,0.007474507429236453,-0.19794834709221387,-0.18282832004013566,0.03342619460869827
pre,848749,2016,False,False,432,345,87,[0.01],[0.33861478429708514],0.3415737882599347,0.585231123142635,0.34249546749479004,0.384879493200066,0.6204517892071504,0.3849604227303542,0.4189417548658607,0.652456007470479,0.4256988416843178,-0.267202751058089,-0.1267026453558557,0.016053560340171743,-0.3094896428531533,-0.10317883917111773,0.010645872852699377
pre,911527,2016,False,False,432,345,87,[0.01],[0.3679866671194995],0.3816302576053132,0.6179699905727324,0.38188690924846297,0.41278708126944896,0.6425540578397245,0.41287571724629607,0.2639628900674754,0.5341634705879892,0.2853306133106056,-0.23298559392315799,0.019928466840486797,0.0003971437906123818,-0.4723047616932381,-0.37621306651688746,0.14153627141803998
pre,6814,2016,False,False,432,345,87,[0.1],[0.28666471287560324],0.31090381951697266,0.5576202808631059,0.3109403776298491,0.3564951870927725,0.6002265927510066,0.3602719626454828,0.4768542740225624,0.7013449317483337,0.49188471328907485,-0.2819012700054593,-0.1921397057722772,0.03691766653425726,-0.33987095657204613,-0.23715737165296083,0.056243618929340586
pre,795667,2016,False,False,432,345,87,[0.01],[0.337581599961847],0.3495399466588429,0.5922787640128201,0.35079413430055384,0.391066000240921,0.6254083505570104,0.3911356049464404,0.38216687833794283,0.6225639460198565,0.38758586688381486,-0.2740416667488106,-0.10583712272397086,0.01120149654648887,-0.3443587217289774,-0.15353481709867184,0.023572940061522614
pre,844962,2016,False,False,432,345,87,[0.1],[0.34142568469730233],0.34244846332976453,0.5858729736890322,0.34324714129922945,0.36690621494139564,0.6085776928696218,0.37036680825851176,0.4297076783375794,0.6708140871364379,0.44999153950069243,-0.23013909262408982,-0.17559299763454292,0.030832900818284596,-0.1637579724672471,-0.18657694425318594,0.03481095612685645
pre,167414,2016,False,False,432,345,87,[0.01],[0.3702305492265191],0.36988196075868607,0.6090364546398195,0.3709254030802409,0.4092543866897339,0.6397999496968207,0.4093439756320544,0.28818356604999196,0.5635324153317058,0.3175687831295862,-0.2765552762788763,-0.05674132996548688,0.003219578526252259,-0.016836589119858747,0.11103694034997345,0.012329202122283563
pre,732052,2016,False,False,432,345,87,[0.1],[0.3323123777528786],0.34457793741198406,0.5871684438907967,0.34476678150113965,0.38451213757430314,0.622774306514341,0.3878478368544183,0.3735382160476576,0.6177636954554667,0.38163198342279464,-0.2718151738439909,-0.14373485604604683,0.020659708842577805,-0.4328014939092555,-0.2725240597815502,0.07426936315981794
pre,443143,2016,False,False,432,345,87,[0.1],[0.2959300266519578],0.31646666206783947,0.5625798860538096,0.31649612819231737,0.3626077932055296,0.6046794538486597,0.36563724190671343,0.4677407469580047,0.693740086589281,0.4812753077409031,-0.2910438566573801,-0.18427379610131758,0.03395683192958997,-0.6237793632586648,-0.14694497513230725,0.021592825716634397
pre,356778,2016,False,False,432,345,87,[0.01],[0.3287644496815066],0.3534958649730402,0.595492483238273,0.3546112975932848,0.40038186447416624,0.6328616381420501,0.4005138530318392,0.33814032110687253,0.5842902635216393,0.34139511204618667,-0.43732130701730587,-0.1279351181566737,0.016367394457762058,-0.4046734195998676,-0.3152651084518558,0.0993920886071604
pre,291369,2016,False,False,432,345,87,[0.1],[0.3443934126022491],0.34595998682162576,0.5881937344721438,0.34597186927228685,0.3891754735983406,0.6263668555428953,0.39233543772269425,0.33350249751330274,0.5944149896487467,0.35332917991911966,-0.31998411112619096,-0.21184668371177665,0.044879017399677534,-0.24653995959679076,-0.04755061139008298,0.002261060643570689
pre,163032,2016,False,False,432,345,87,[0.1],[0.3732529098629335],0.3828477260072368,0.6193474656081172,0.38359128315519786,0.41257077870484005,0.6451648360403974,0.4162376656630329,0.2563239370061762,0.5243551171397914,0.2749482888706844,-0.23596228180026935,-0.11860706568680908,0.014067636030835044,-0.39373988203817456,-0.18386554113745124,0.033806537217767774
pre,225772,2016,False,False,432,345,87,[0.01],[0.3772214203597305],0.3856671613230769,0.6220529882466792,0.3869499201866232,0.42531071997544034,0.6522263355143507,0.42539919273847837,0.24709056423495945,0.5174321714181238,0.26773605201847467,-0.36053539305525506,-0.13159516874845076,0.01731728843793323,-0.2648572144197905,-0.3221196613579884,0.10376107623338514
pre,800581,2016,False,False,432,345,87,[0.1],[0.328793593220636],0.3397724741715793,0.5831106451928736,0.34001802453724933,0.37889237220745065,0.6186738140359097,0.3827572881737394,0.38153849581465293,0.6489441546433578,0.4211285158457822,-0.3221532600722665,-0.16236152385664643,0.02636126442905237,-0.1199982662825223,-0.109629602937018,0.012018649840128225
pre,352944,2016,False,False,432,345,87,[0.01],[0.34922470927485594],0.35887764623673135,0.5997610000930327,0.35971325723259473,0.3948812286192458,0.6284539113736858,0.3949543187208845,0.3739030839179568,0.6133314715776932,0.37617549402765865,-0.3784715485519834,-0.19575114182836048,0.0383185095271069,-0.29923195377541334,-0.19016924257095422,0.036164340820010424
pre,107175,2016,False,False,432,345,87,[0.1],[0.3402526248111437],0.3594980091081261,0.5998042962351581,0.35976519378215327,0.39395855298224003,0.6299817267293741,0.3968769760129238,0.32239473207047653,0.5698104693888575,0.3246839710251501,-0.269495414288615,-0.16422968725003845,0.026971390174245442,-0.4752393796780947,-0.39218413442844,0.15380839529738471
pre,97251,2016,False,False,432,345,87,[0.01],[0.37822201937253264],0.38438962859633685,0.6206754289852507,0.38523798814602506,0.413531682385917,0.6431273392642626,0.4136127745091299,0.1473520711036146,0.5336390809629462,0.28477066873097784,-0.3126642409012643,-0.10208098021881905,0.010420526522434926,-0.0752360262277858,0.14609088294682032,0.021342546080181556
pre,398382,2016,False,False,432,345,87,[0.01],[0.32986733797638096],0.34477019608732873,0.5879576187566061,0.3456941614539386,0.3788336419239231,0.6155628728525118,0.3789176504344376,0.4444467363713622,0.6679313176344823,0.4461322450769357,-0.270341895214145,-0.12989230245753822,0.01687201023772059,-0.14523100257783672,-0.050745344454356786,0.002575089983791319
pre,101414,2016,False,False,432,345,87,[0.01],[0.3745429661278355],0.3795807688448771,0.6165536887470974,0.38013845110765265,0.4068718216009537,0.6379309557558869,0.4069559043116193,0.31671896859835313,0.5643535882273774,0.3184949725451162,-0.2566307843424438,-0.03260996947445808,0.0010634101091250877,-0.3760394922826893,-0.09156152755396434,0.00838351332801537
pre,376417,2016,False,False,432,345,87,[0.1],[0.34019035265500025],0.34873371603478465,0.5906273091062252,0.3488406182620605,0.3931161027759422,0.6298036548992184,0.3966526437244138,0.3385885717861926,0.5953297438244712,0.3544175038821106,-0.2491410613218461,-0.11932884500198755,0.01423937324950837,-0.21307375081155566,-0.4434524613607319,0.19665008548689142
pre,888662,2016,False,False,432,345,87,[0.01],[0.33800478037894865],0.35493712076675354,0.5963555355211086,0.3556399247466683,0.39430064854684377,0.6280180309774149,0.3944066472327493,0.37888309528249753,0.6288168459902724,0.395410625801154,-0.2606542577851261,-0.0465313275941171,0.0021651644476710433,-0.6420105835763332,-0.15182988319092128,0.0230523134297688
pre,633052,2016,False,False,432,345,87,[0.1],[0.3618690561337739],0.363142287326639,0.6027769873815343,0.36334009651675836,0.39507910871862917,0.6304755158863051,0.39749937613210257,0.30538624538499837,0.5573172400605967,0.3106025060687608,-0.2887730679902676,-0.19347802646067472,0.03743374672311755,-0.1402758210867252,-0.06325411479681216,0.0040010830387282904
pre,360663,2016,False,False,432,345,87,[0.01],[0.35123323324435274],0.35526395992704485,0.5970177108309102,0.35643014704578024,0.40165263164565446,0.6338493301555145,0.4017649733385944,0.3382106860263644,0.5902728011751102,0.34842197980711115,-0.3383946029970153,-0.0924920140082823,0.008554772655308289,-0.3189625331896657,-0.21161146615913293,0.04477941261001786
pre,277370,2016,False,False,432,345,87,[0.01],[0.34753468086721356],0.38005917437064607,0.6167968439621709,0.38043834672169463,0.41714707223198133,0.645924692183126,0.41721870797186605,0.18221571129918945,0.5786585174050323,0.33484567976539004,-0.27610803724767585,-0.09467110990564427,0.008962619050766577,-0.5497012332017805,-0.056765628950283205,0.0032223366301212305
pre,846335,2016,False,False,432,345,87,[0.1],[0.35347257433249507],0.3487569875213816,0.5909602974438891,0.3492340731549699,0.38135209889365407,0.6202178890971274,0.3846702299560966,0.37593831689114166,0.622822497370774,0.38790786323116777,-0.16937037268333865,-0.04642531456011771,0.0021553098320058776,-0.2444537139745575,-0.11146229127602636,0.012423842376501742
pre,45561,2016,False,False,432,345,87,[0.01],[0.3503745842210856],0.36105884224728335,0.6019458085156054,0.3623387563895059,0.4038839365882456,0.6355909577292739,0.4039758655472156,0.3190115139410794,0.5860079616295516,0.343405331093222,-0.39802490368288157,-0.13353243223392108,0.017830910458306728,-0.36447851594942304,-0.36400713064756146,0.13250119116227088
pre,765179,2016,False,False,432,345,87,[0.1],[0.3811454166955345],0.38062360520735783,0.6175890954178381,0.38141629077902356,0.40537889368727154,0.6388915353050442,0.4081823938844365,0.09955635768068782,0.527470070177261,0.2782246749328046,-0.22252664943860267,-0.1260520846443684,0.015889128043191016,-0.31709684340140054,-0.2841541100117265,0.08074355823655638
pre,481741,2016,False,False,432,345,87,[0.01],[0.3498496321349943],0.347625618307701,0.5902552933891608,0.3484013113739243,0.3784648991964331,0.6152636120008624,0.3785493122523478,0.4188648394465573,0.6491377394090995,0.4213798047251559,-0.334545533308944,-0.1083149775535368,0.011732134362423182,-0.43153818051138093,-0.39835459830404535,0.15868638598997734
pre,562275,2016,False,False,432,345,87,[0.01],[0.2969776985564823],0.3336142156239543,0.5800466331439722,0.33645409662165787,0.3969585523881207,0.6300897175377286,0.39701305214677457,0.33198453617597656,0.5969760831540113,0.356380443857905,-0.4073522421208733,-0.23143836871512513,0.05356371851351821,-0.43594635370001167,0.05917736553403527,0.0035019605915488257
pre,130889,2016,False,False,432,345,87,[0.01],[0.3318866551016889],0.33678800858247404,0.5812240670418608,0.3378214161086815,0.37587608657713345,0.6131522037464,0.3759556249590668,0.41665285701122645,0.683230853869318,0.4668043996789974,-0.2738221554311251,-0.07987831799637228,0.0063805456859295714,-0.18725936811735266,-0.0484034942659272,0.0023428982571516476
pre,967096,2016,False,False,432,345,87,[0.01],[0.3705405815610991],0.3768472564921139,0.6144339068534835,0.37752902589123527,0.40713618079433544,0.6381574367246088,0.4072449140469231,0.3091781466311956,0.5588932077743118,0.3123616176962601,-0.2512760848002147,0.013878860526821675,0.00019262276952296882,-0.4782831837664083,-0.22361636914196964,0.050004280548237634
pre,396922,2016,False,False,432,345,87,[0.1],[0.2990905197328503],0.32462311008284883,0.569934220874425,0.3248250161237379,0.36283183208760816,0.604974398022346,0.3659940222624999,0.45617889064710426,0.6851302535640691,0.4694034643487656,-0.26545056463040173,-0.23462712181755044,0.055049886292387655,-0.17763962297355929,0.03236992186360455,0.001047811841455864
pre,82627,2016,False,False,432,345,87,[0.1],[0.3337741838354768],0.3348114766995415,0.5786735886250537,0.3348631221721979,0.38512627307904657,0.6234777189609617,0.38872446604076394,0.3680595580376441,0.6113943553710168,0.3738030577795412,-0.29188852562206025,-0.15844278303538947,0.0251041154959995,-0.04295036178244427,-0.014648391942437583,0.0002145753864992703
pre,578856,2016,False,False,432,345,87,[0.1],[0.3351606878418177],0.3494930545992252,0.5914834869869044,0.3498527153781876,0.38553068210546426,0.6232148359090166,0.3883967316971025,0.3392771801485678,0.6273586394404304,0.3935788624805479,-0.2885504000382899,-0.23274149588924917,0.054168603908765385,-0.37032019087576784,-0.46083053647379807,0.21236478334672854
pre,307419,2016,False,False,432,345,87,[0.01],[0.3418465208622993],0.3428048824692329,0.5866571375653542,0.3441665970563749,0.3815509758579687,0.6177588544085745,0.3816260022001943,0.42375038284905486,0.6526056868394837,0.4258941824952343,-0.2998186201288935,-0.10204240932279353,0.01041265330040054,-0.21835836830661703,-0.2791904514347465,0.07794730817233755
