split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
20,229258,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6899193027276114, 0.6909618313906554, 0.8135797461265678]]",0.8293887815488532,0.910942240210525,0.8298157649997697,0.9609703439205419,0.9816941614290099,0.9637234265838069,0.7766818261201555,0.8818956398956467,0.7777399196669521,0.16918675139775352,0.4747126798607252,0.22535212842055136,0.5569388931172361,0.7507109525058691,0.5635669342122692
21,243962,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6840693220105022, 0.7046577702460881, 0.7777082780740482]]",0.7846215176379219,0.8858088411102418,0.7846573029890697,0.954271650536019,0.9784037797408444,0.9572739562111707,0.8332146289723219,0.9177387188924622,0.8422443561543776,0.12673464394812406,0.45860975763618284,0.21032290979911836,0.5095070947245905,0.7315533046895791,0.5351702376022442
22,529903,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6942856207228065, 0.6979801584163253, 0.7922541109092647]]",0.7972355781524745,0.8929681257167755,0.7973920735461311,0.9600749649899741,0.9813423117205522,0.9630327327730375,0.8254318635513284,0.9091773255841396,0.8266034093563285,0.09235919189731523,0.4150222470252337,0.1722434655258741,0.6840097195312524,0.8409139335566727,0.707136243649756
23,631262,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.7051390038590306, 0.7175078491768236, 0.7949076241868014]]",0.7986788458554333,0.8939304288287354,0.7991116115859268,0.9583289709962589,0.9805125141957485,0.9614047904944678,0.8407308190911169,0.9181052684898074,0.8429172840287414,0.1928049047055459,0.4920489671525172,0.24211218607585897,0.6130840532284196,0.806560500511897,0.6505398409860018
24,27824,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.7124669155727623, 0.712834419931687, 0.795172377823592]]",0.8033638038223703,0.896407709988972,0.803546782527673,0.9576760385617707,0.980090750004772,0.9605778782449165,0.838333062810176,0.9159917602594239,0.8390409048631579,0.14710430737006397,0.45886626788098833,0.21055825179902696,0.5683150031543778,0.7545557757102995,0.5693544186577718
25,588508,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6684793836081511, 0.6977130069238306, 0.7838663694883273]]",0.7869246114273344,0.8870904078198726,0.7869293916460278,0.953770572273022,0.9782392903542177,0.9569521091927236,0.8419491628882749,0.9234985206941332,0.8528495177242523,0.11124814243468839,0.42807737545456653,0.18325023937606993,0.7156112675956623,0.8483898322163018,0.7197653074080047
26,208496,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.666020823655575, 0.6856765375780778, 0.7471178966909734]]",0.7649271031204115,0.8748347498705362,0.7653358395810437,0.9540948348621767,0.9784019552203849,0.957270385979072,0.8595638135149065,0.9332825374740858,0.8710162947540685,0.023246622091954272,0.38064744105872433,0.14489247438455502,0.5644689797694427,0.7525558254906222,0.5663402704798718
27,750800,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 9.999999999999995e-17]]","[[0.6718596421159587, 0.7029021541850728, 0.7932237705666474]]",0.7978373388069859,0.8949224782378739,0.8008862420554178,0.958849727881161,0.97970060449666,0.959813274451121,0.8407683986720138,0.9181294731570536,0.8429617294796489,0.10152501580886597,0.4171766437443074,0.1740363520857648,0.6143263682749329,0.8010436145865419,0.6416708724698723
28,681453,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.7348595523912802, 0.7349215966858853, 0.8012819418505707]]",0.809307481358051,0.8998377048543461,0.8097078950775373,0.9608687144355107,0.9816646483601816,0.963665481840119,0.7926288964560774,0.8924167846408615,0.7964077175087337,0.22277558971433908,0.5089920737707743,0.25907293116147334,0.3661365942726935,0.6057802066080593,0.36696965871810305
29,735392,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.7249728102385948, 0.7495725380512976, 0.8162672548012999]]",0.8187489685492184,0.9053539267262501,0.8196657326386403,0.9763200077175458,0.9888553334388668,0.9778348704704924,0.704462377496163,0.8393318760884947,0.7044779982182322,0.21377171047633914,0.5310436290617072,0.2820073359670281,0.24417594483666571,0.4966098495511006,0.24662134267116678
30,571412,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 1.0, 0.0009999999999999998]]","[[0.7105201364810266, 0.7105201364810266, 0.7835183245714262]]",0.7948402366793073,0.8918477977433087,0.7953924943395897,0.9887784608981226,0.9947555036557575,0.9895385120534198,0.788005348043442,0.8912333332251627,0.794296854251634,0.22219239997468265,0.5642738978708339,0.31840503181834434,0.36715998753598633,0.6284166312599287,0.39490746244407726
