split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5741921442207669, 0.5935960215744919, 0.7074878450508282]]",0.7143424181443675,0.8503433615270617,0.7230838324931431,0.9782564458671125,0.9894185261982394,0.9789490199842963,0.8021779853089115,0.9149917992748051,0.8372099927401453,-0.12373959946651714,0.336805835432077,0.11343817078109933,0.2540522126895375,0.6329178099935071,0.40058495420697715
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5721121832369935, 0.596331188935604, 0.7208074210164174]]",0.7369214052431816,0.8637718366842129,0.7461017858488185,0.9782566312618349,0.9894040830699568,0.9789204395955019,0.7787990967822591,0.8871899010002621,0.7871059204368548,-0.1443513111824286,0.3366195250283892,0.11331270463033835,0.6134492898984008,0.784200941190246,0.6149711161636676
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5559464474285181, 0.6048383569911203, 0.7337355120640554]]",0.7374075940067871,0.8654751855817716,0.749047296857802,0.9815291795670457,0.9910213732294461,0.982123362197577,0.7934141161004585,0.8947552265654475,0.8005869154661852,-0.10254849022405188,0.39835744946038776,0.1586886575405854,0.47517034672234004,0.700244224799256,0.49034197436471094
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.6506631853952005, 0.6506631853952005, 0.7201624438867349]]",0.7237680531238747,0.8538393196504039,0.7290415837810647,0.9762674725922539,0.9886367570568394,0.9774026374038641,0.7863510563863165,0.8911219551812716,0.7940983390060922,-0.016782162031312442,0.49281738540002723,0.24286897535251897,-0.16063515516547944,0.4628606982381322,0.21424002597349126
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 0.0009999999999999998]]","[[0.5698159636344593, 0.6139193374522824, 0.716241238730958]]",0.7186343157742632,0.8503456645511644,0.7230877492209615,0.979143506308223,0.9903071793534692,0.9807083094790243,0.7245259720488431,0.860357160569833,0.7402144437437854,-0.06702287099442361,0.401829095839595,0.1614666222632664,0.3164120039410384,0.7098356648205182,0.503866671051187
5,256787,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.487766992299892, 0.5382077955693736, 0.7080556532891304]]",0.7155989784898491,0.8556674701654796,0.732166819499392,0.9800390311431015,0.9902017600696622,0.9804995256450568,0.7612721842630218,0.8727678880967047,0.761723786492782,-0.24308033032861198,0.3145837485864389,0.09896293487469579,0.19559393991858642,0.45056764191678317,0.20301119994245054
6,234053,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5698638710508954, 0.6006912321633125, 0.760552665809415]]",0.7682973382742835,0.8781518413057594,0.7711506563886956,0.9579294737828865,0.9792284996216064,0.9588884544711824,0.7971163019589559,0.8945862597263581,0.800284576091195,0.0944561843858216,0.4484676579472713,0.2011232402247107,0.16321394882312057,0.5766258442639884,0.33249736427315746
7,146316,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 10.0, 0.0009999999999999998]]","[[0.5787689236767516, 0.5975863853522817, 0.7090587323325757]]",0.7044832666888325,0.8414899883669636,0.7081054005218326,0.9773570172984347,0.989378448456142,0.9788697142694828,0.8021830400081882,0.8964500302630901,0.8036226567586952,-0.15492910776058055,0.3765239555014347,0.14177028906644637,0.23335803536172228,0.4959754165657647,0.24599161383758383
8,772246,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[1.0, 1.0, 9.999999999999998e-05]]","[[0.6479139109078416, 0.6479139109078418, 0.7305390667757863]]",0.7322690150799424,0.8637895432828582,0.7461323750848087,0.9910134887523672,0.9956526747250805,0.9913242486872068,0.7124446374430912,0.8448524368525302,0.7137756400556585,0.01309093859564836,0.4909392618621953,0.24102135883779716,-0.060525097563241204,0.39013826798844353,0.1522078681490226
9,107473,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5755440851035388, 0.6127317567741855, 0.7687415029898117]]",0.7758235099501379,0.8825907987903129,0.7789665181093226,0.9528943661409905,0.976607878222761,0.9537629478067631,0.8057285519056215,0.9039915335144214,0.8172006926657552,0.015125294642836962,0.40509605318393566,0.16410281230520202,0.6197802998946687,0.7880846329256246,0.6210773886535165
