split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.6192469919916961, 0.6366618368348262, 0.7578094991037975]]",0.7656195616051658,0.8813410608696974,0.7767620655749237,0.9918965452469684,0.9960382783243412,0.9920922518873179,0.7878957194080133,0.8881421969174375,0.7887965619453322,-0.010494832434504664,0.4801562735244438,0.2305500470048805,0.2651864881430782,0.583085429438275,0.3399886180232176
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5784856596882973, 0.6510563226135186, 0.7753092372485455]]",0.7850395242839177,0.8864558310214973,0.7858039403520133,0.9420037886103754,0.9717876681216122,0.9443712719132408,0.8505249106737311,0.9271150159363931,0.8595422527747385,0.15215275110504678,0.49104695268330706,0.241127109739562,0.646062138500783,0.8109087725265676,0.6575730373605445
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6215839177462127, 0.6686696994506843, 0.8007622826121622]]",0.8038342495956469,0.8966670449610259,0.8040117895191384,0.9451722305233723,0.9734325081097389,0.9475708478448169,0.8512240839775331,0.9235937178511089,0.8530253556540337,0.19791342349160523,0.5049713167026415,0.25499603069239946,0.3654966886572246,0.6223572548705668,0.38732855269002764
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.5823860615016041, 0.6444599518814553, 0.7722279541170759]]",0.7747039675048991,0.8807181002552278,0.7756643721171774,0.9430717228709395,0.9723246084354902,0.9454151441692293,0.840482439354404,0.9188761805419629,0.8443334351673859,0.09641675774417702,0.44490761312035054,0.19794278421244751,0.16943422375412165,0.5281330938020213,0.27892456476889466
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5840169036468557, 0.6814768774090997, 0.7856386492412832]]",0.7915872072266718,0.8901056345695624,0.7922880406924833,0.9641654900085103,0.9827461717964151,0.965790038180509,0.8196647487331119,0.9078701771935811,0.8242282586375044,0.020424923070137546,0.42832509462377033,0.1834623866844618,0.565964737527896,0.7534537151900557,0.5676925009336975
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[0.09999999999999999, 10.0, 9.999999999999997e-06]]","[[0.5647059603089329, 0.5664273687963741, 0.6779267481829245]]",0.6975633780290053,0.8517357033772943,0.7254537084076143,0.9994521747864035,0.9997369516795425,0.9994739725535038,0.6065829226224309,0.8254371554785385,0.6813464976445008,-0.19452462020926364,0.43899459337355595,0.19271625301121373,-1.9073325037962325,0.08742717945585851,0.007643511707606888
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[10.0, 100.0, 0.0009999999999999998]]","[[0.5769505178894404, 0.6716635613165886, 0.7687773910475999]]",0.7761599822387396,0.8810633434184022,0.7762726151156133,0.9528452012404798,0.9772210658166101,0.9549610114757513,0.7982037038386518,0.897561004637413,0.8056157570457221,0.11661018950276125,0.47648652987966894,0.22703941315676865,0.5813437605352846,0.7881339288494635,0.6211550898036913
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5964219315190371, 0.6089201573907261, 0.715714452302197]]",0.7374217199534974,0.8635122856048785,0.7456534673905612,0.9919578213248572,0.9961097159873318,0.9922345662843628,0.65219158853014,0.8254014561120776,0.681287563751938,-0.13567034416741497,0.4485876057545242,0.20123084003657646,0.17983292217426616,0.6844099311817821,0.4684169539002517
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[0.09999999999999999, 1.0, 9.999999999999998e-05]]","[[0.6027075513699977, 0.6027075513699977, 0.7152115526641142]]",0.7173933414925027,0.8510918108014677,0.7243572704133212,0.999686728406085,0.999854729145534,0.9997094793946891,0.6963793686871171,0.8517339640110607,0.7254507454499949,-0.018530718217042885,0.4968819070569395,0.2468916295605411,0.10632591261907498,0.6202661641292396,0.38473011436360083
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,414,331,83,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5983655264612509, 0.6465143322150901, 0.7246476943079758]]",0.7316172342599743,0.8639799454137416,0.7464613460771319,0.9925962526096528,0.9964274052793795,0.9928675739917967,0.717541466825379,0.8607650837482062,0.7409165294000564,-0.10991828659121783,0.48743968170439034,0.23759744330007737,0.25423700461210663,0.5910959318199289,0.34939440061407007
