split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 100.0]]","[[0.2658041196926576, 0.29041576171849404]]",0.3266682322854296,0.572101738807016,0.32730039954601114,0.6076365762934863,0.7959975442051389,0.6336120903806121,0.52136966988923,0.7281230440195002,0.5301631672322231,,,,,,
1,116739,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.3657045224501062, 0.3909533784287664]]",0.41062621528333654,0.6415952603191432,0.41164447806398907,0.7084634892719431,0.8535721555345486,0.7285854247038955,0.23852301734206727,0.5191389562890083,0.2695052559368409,,,,,,
2,26225,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.34083356329000314, 0.34735638385375606]]",0.35061877900604244,0.596364202745385,0.3556502623161387,0.6809822198510391,0.8402028514782797,0.7059408316322321,0.439886856346834,0.6738379755498407,0.45405761729310773,,,,,,
3,777572,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.2778407127600032, 0.30652104174680495]]",0.31355480649899525,0.5656468297888764,0.31995633605020607,0.660662452720795,0.8279317802151395,0.68547103269021,0.44901750022499576,0.6703038733884966,0.4493072826796217,,,,,,
4,288389,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[100.0, 10.0]]","[[0.2698979136220349, 0.291703534690457]]",0.3265089138785465,0.5717994440367636,0.326954604200752,0.5453075404036325,0.7603346325801444,0.5781087535007833,0.37479936013410153,0.6196961148378184,0.3840232747450866,,,,,,
5,256787,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[100.0, 10.0]]","[[0.2903423144842672, 0.3375021843484215]]",0.3604974792036062,0.6006725210178907,0.36080747750598835,0.5651720830297082,0.7735050087623405,0.5983099985804284,0.21559832593272643,0.481168183725683,0.23152282102987262,,,,,,
6,234053,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.3248085658096917, 0.3375093185928206]]",0.37708979511518037,0.6157814138721841,0.3791867496704261,0.6868677806194255,0.8408380417279727,0.707008612416932,0.35972887167378076,0.603568858401662,0.36429536683228547,,,,,,
7,146316,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.2963429802436205, 0.3184539233481772]]",0.3344928558025799,0.5830240579127298,0.33991705210502615,0.6729484263798129,0.8354699558499672,0.6980100471279461,0.49973196686879906,0.7158690858255243,0.5124685480406719,,,,,,
8,772246,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 1.0]]","[[0.4512606102911995, 0.4512606102911995]]",0.45958564387502276,0.679813241902971,0.46214604386662733,0.7925733688020873,0.8994657196161796,0.8090385807646518,0.15107790752729167,0.45423264511557015,0.2063272958886875,,,,,,
9,107473,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,"[[10.0, 10.0]]","[[0.3714725963839535, 0.37567563010086236]]",0.3960869247128991,0.629776751367066,0.39661875656245527,0.7024096812073466,0.8523822312656318,0.726555468177377,0.33782789373696054,0.587136164834986,0.3447288760571358,,,,,,
0,670487,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,"[[1.0, 10.0]]","[[0.31255464639504316, 0.3693106065378908]]",0.3925186212553985,0.6560714399121053,0.43042973426834313,0.9046743380540645,0.9558298158207907,0.9136106368120067,0.4675408594357444,0.7247609641489003,0.5252784551540436,,,,,,
1,116739,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,"[[10.0, 10.0]]","[[0.38050593133298155, 0.41953243242958116]]",0.44130261696175666,0.6665150539156294,0.4442423170961543,0.8188631043645764,0.9148040458090237,0.8368664422285584,0.5940898850417892,0.808334935669754,0.6534053682242253,,,,,,
2,26225,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,"[[1.0, 1.0]]","[[0.4172269821477001, 0.4172269821477001]]",0.43391763318193577,0.687682670711608,0.47290745559704994,0.9669182702345966,0.9851295856133288,0.9704803004506888,0.41900790780473296,0.7459931540245058,0.5565057858514301,,,,,,
3,777572,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,"[[1.0, 10.0]]","[[0.2844978384899125, 0.299331060126942]]",0.29927011977098317,0.5968745639095299,0.3562592450421915,0.8939986394903794,0.951230061271398,0.9048386294663876,0.5587548079493101,0.753064136039843,0.5671055929894352,,,,,,
4,288389,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,"[[10.0, 10.0]]","[[0.2440612130815169, 0.3415275435975292]]",0.3846812523226294,0.630413370609291,0.39742101784296735,0.8147170260646142,0.9132950847266927,0.8341079117859369,0.6539911903512503,0.8102056841865565,0.6564332506882061,,,,,,
