split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 1.0]]","[[0.5710271218132675, 0.5710271218132675]]",0.6061245670264606,0.7875561673679374,0.6202447167592747,0.9737750835894458,0.988236424597975,0.9766112309021892,0.24311672341951052,0.656306342809673,0.4307380156122081,,,,,,
1,116739,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 1.0]]","[[0.48209525457451485, 0.4820952545745151]]",0.5295377859996606,0.7379474714582465,0.5445664706316194,0.971479973002472,0.9872486749268223,0.9746599461447665,0.6018423711145335,0.7873529764446565,0.6199247095162599,,,,,,
2,26225,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 10.0]]","[[0.43305421349999174, 0.44857278616795615]]",0.5088903525249443,0.7173075067361188,0.5145300592199871,0.8870455834909287,0.9486235749669253,0.8998866869830298,0.6812770197421623,0.829596109463912,0.6882297048376591,,,,,,
3,777572,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 10.0]]","[[0.47104264973710175, 0.5105013247085235]]",0.5126682145172397,0.7326870201743305,0.5368302695319398,0.9497988335235814,0.9775756152870358,0.9556540836038268,0.6527578777255058,0.8095571881365801,0.6553828408636061,,,,,,
4,288389,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 10.0]]","[[0.48948069612748757, 0.5582278282416354]]",0.575096541046612,0.7604881753505002,0.578342264847933,0.8957410336484014,0.952472720026717,0.9072042823950929,0.47286824498818747,0.7177167159942327,0.5151172844175461,,,,,,
5,256787,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 10.0]]","[[0.4901613278411373, 0.5160386526633195]]",0.546131556785273,0.7513089076849652,0.5644650747667755,0.9488189093808799,0.9770422621552213,0.9546115820373922,0.594702046561126,0.7717810902375839,0.5956460512483136,,,,,,
6,234053,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[100.0, 10.0]]","[[0.5269476484704073, 0.5735571702021345]]",0.5789282361108831,0.7610499793812073,0.579197071116136,0.8550228384082263,0.9330829522595419,0.8706437957973825,0.4119522796366323,0.6696454539792644,0.4484250340350952,,,,,,
7,146316,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 1.0]]","[[0.4980524538407785, 0.4980524538407785]]",0.5054957142083661,0.7279694750236025,0.5299395565661394,0.9875329454539314,0.9944912112793407,0.9890127693118502,0.30716771777112284,0.6073210037099342,0.36883880154724197,,,,,,
8,772246,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[10.0, 1.0]]","[[0.5243694068092131, 0.5243694068092131]]",0.539245970020841,0.7509654102541458,0.5639490473981774,0.9717120828770631,0.9873906410651387,0.9749402780630256,0.6477535674325108,0.8048519220882615,0.647786616489169,,,,,,
9,107473,rcf,True,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,"[[1.0, 100.0]]","[[0.45118055297328014, 0.4776691113720252]]",0.5081894795871902,0.7209288580258109,0.5197384183343997,0.8950550117101476,0.9514376776459557,0.9052336544443295,0.6058098448356295,0.7792981927243511,0.6073056731834399,,,,,,
