split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5443314137006068, 0.6902783696511057, 0.7677948794270811]]",0.7738024913333204,0.8804263920107862,0.7751506317491306,0.9032728802240495,0.9537087810320845,0.9095604390177044,0.8381356295982381,0.9230959111562745,0.8521060611934327,0.08540549674431774,0.40050859257366905,0.16040713272534124,0.22000748050803665,0.5710041848977436,0.32604577917073657
1,116739,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6166590397108636, 0.702194515477818, 0.7865524996527071]]",0.7978709501011465,0.8953473287394035,0.8016468390807855,0.9369459682256291,0.9683377711039891,0.9376780389466416,0.8319278982684304,0.913330553827704,0.8341727005552205,0.06357525027428479,0.4362206754326563,0.19028847767492288,0.7410953627416967,0.8633625520915801,0.7453948963540863
2,26225,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5941392251936561, 0.7231144926032964, 0.8081152546231782]]",0.8076500145534219,0.8999964566477414,0.8099936219784899,0.9061257547631522,0.9550636391513002,0.912146554828925,0.8052103182200958,0.8991413573227651,0.8084551804482244,0.14761709872981732,0.4356732395688353,0.18981117167640377,0.5393227459856189,0.7493861698613259,0.561579631579428
3,777572,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5953090873592016, 0.7142150904598598, 0.8067619719881403]]",0.8101366347415465,0.901291927925348,0.8123271393433906,0.9034582501166444,0.953734743078964,0.9096099601558975,0.8308726981104968,0.9119690132084626,0.831687481052417,0.24821217098150472,0.5242045455102614,0.2747904055336197,0.3837252458934439,0.6245617931944781,0.3900774335183021
4,288389,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6842608495958077, 0.7190000526673821, 0.8078369637280641]]",0.8188037490469411,0.9054713480205219,0.819878362086101,0.9458354365110373,0.9730058129256598,0.946740311987124,0.6170526681762563,0.8330717264739949,0.6940085014503625,0.2219465875178731,0.5235493358378835,0.27410390705628895,-0.6199885401811205,0.4198812868093319,0.17630029501266042
5,256787,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6358095984972263, 0.6977085186363691, 0.7945872520151772]]",0.8008238931053111,0.8960539168502362,0.8029126219026499,0.9073913324559907,0.9554670545126652,0.9129172922591083,0.7826401528316475,0.901680199361768,0.8130271819210777,0.1112765835710865,0.42098223772020993,0.17722604447591533,0.29703136616758785,0.552032912388168,0.3047403363597628
6,234053,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.09999999999999999]]","[[0.5874513484769118, 0.6852925216523514, 0.7769879570659687]]",0.7900955212436201,0.8892674662808173,0.7907966265855045,0.9280941202545754,0.9659652534539653,0.9330888708803835,0.8301592957043034,0.9150379134894137,0.8372943831230597,0.18603311751877916,0.49133715693263713,0.24141220178264688,0.40027335594635116,0.7086940478651538,0.5022472534794968
7,146316,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.09999999999999999]]","[[0.6640707730629302, 0.713202880959031, 0.7895088405909428]]",0.7981168078035239,0.8937072928099601,0.7987127252217078,0.9277871068831335,0.9655060329150533,0.932201899595364,0.8123098018084687,0.9030909341636556,0.8155732353685842,0.14358397119609556,0.4786375909081051,0.22909394343031456,0.19762007660917313,0.45978947683053567,0.2114063630040977
8,772246,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6683695230651143, 0.7120001618153059, 0.7856451668344118]]",0.7948854796922293,0.8927926831422276,0.797078775072298,0.9548753950219412,0.977644397125446,0.9557885672307769,0.688968213810927,0.8405254072844294,0.7064829602906558,0.16336961531717775,0.5030315731719333,0.25304076360783007,-0.5267302338231143,0.33951805932603135,0.11527251260851454
9,107473,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5803005612771853, 0.6987935335936001, 0.7952809685471419]]",0.8015787610765789,0.8967878996462451,0.8042285369519236,0.9013385231397841,0.9526954849637769,0.907628687070366,0.8346228954610906,0.9200724773264023,0.846533363533543,0.1463493501602341,0.43141887893069303,0.18612224909781597,0.6029100521037066,0.7877978887715318,0.6206255135528828
