country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[100.0, 10.0, 0.1, 1e-08]","[0.7177580221447307, 0.7463497651835483, 0.7526900920121073, 0.8427900689576443]",0.8555723965359774,0.92560597186174,0.8567464151461162,0.969861198092456,0.9850799163452074,0.9703824415866809,0.6750959447572649,0.848509653513941,0.7199686321063483,0.3547107747633508,0.603785961212127,0.36455748695685214
