split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[100.0, 1.0]]","[[0.37192856719118617, 0.37192856719118605]]",0.4222143340201263,0.6506158448690829,0.42330097759471047,0.7423207413293397,0.8726195333224108,0.7614648499358221,-2.0208022592228922e+25,0.011872732938741616,0.00014096178743468014,,,,,,
1,116739,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 100.0]]","[[0.30405169398402593, 0.3721831099496681]]",0.38812727361435817,0.6276838602234006,0.39398702838494953,0.774561185396899,0.8939854688327928,0.7992100184841884,0.4894958561355023,0.7096390645008717,0.5035876018656723,,,,,,
2,26225,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[100.0, 10.0]]","[[0.26479334448800057, 0.28818888907782975]]",0.31148690074620244,0.559245426521249,0.3127554470849337,0.5772815917760736,0.7791889187235769,0.6071353710616169,0.4981569664436408,0.7144594040429272,0.5104522400253747,,,,,,
3,777572,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 10.0]]","[[0.3274878236460202, 0.3493183191723375]]",0.35817336646067166,0.6074462784230227,0.3689909811699804,0.7975685592286464,0.9055423097353932,0.8200068747209107,0.49330214885687496,0.7051980727212879,0.4973043217698188,,,,,,
4,288389,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 100.0]]","[[0.2463201079116147, 0.3419455887512459]]",0.37183419283956387,0.6182378623497975,0.3822180544428472,0.7622798492124746,0.8878721226199171,0.7883169061255971,0.5715081898927115,0.7606907735569978,0.5786504529747436,,,,,,
5,256787,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 100.0]]","[[0.3466597672382122, 0.3916055925084671]]",0.4156411983727476,0.648699327136804,0.42081081702774226,0.7787681243122708,0.8957327523083232,0.8023371635578438,0.46176375368714306,0.6800523563645176,0.46247120739693276,,,,,,
6,234053,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[1.0, 10.0]]","[[0.3743914571960378, 0.38455012940050753]]",0.38833592026482566,0.6633195836450854,0.4399928700470894,0.943374551093109,0.9744094874454008,0.9494738492236087,0.3802220696231283,0.6574852329839835,0.4322868315920031,,,,,,
7,146316,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[1.0, 100.0]]","[[0.3285350305858651, 0.35009373994987686]]",0.3582191942881595,0.6501232839309021,0.4226602843091004,0.9356402725769284,0.970223424918943,0.9413334942614437,0.4508794298306238,0.7055807142661593,0.49784414434434354,,,,,,
8,772246,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1.0]]","[[0.3930376666913233, 0.39303766669132345]]",0.417204727025586,0.6524372012409879,0.4256743015631734,0.8582762032502195,0.9359228109438804,0.8759515080450945,0.4331242787924874,0.6601599428006694,0.43581115007858306,,,,,,
9,107473,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 100.0]]","[[0.37069396785124964, 0.40192461217285746]]",0.43637852283284706,0.661262140940247,0.43726761904087913,0.7864650180379217,0.8998442663845905,0.8097197037452218,0.3563020241851924,0.616239308224765,0.37975088500133697,,,,,,
0,670487,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 1.0]]","[[0.4138509858200695, 0.41385098582006963]]",0.45561667611656187,0.7067482315072938,0.4994930627386874,0.9875571837450046,0.9947101074097451,0.9894481977831066,-4.588722868180265e+25,0.011872732938753953,0.0001409617874349731,,,,,,
1,116739,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 10.0]]","[[0.32829661554410494, 0.3483008169905305]]",0.36074125319396066,0.6499813062160604,0.4224756984303361,0.9593784596563821,0.98177592244873,0.9638839619000548,0.5266290245721146,0.7278477100399626,0.5297622890104176,,,,,,
2,26225,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 10.0]]","[[0.2980635349560619, 0.30977193518912394]]",0.3319959386040414,0.6361009017481517,0.40462435720481177,0.9595414805944735,0.9824293124375488,0.965167353936515,0.5358994699686299,0.7801018954432454,0.6085589672741442,,,,,,
3,777572,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[10.0, 10.0]]","[[0.37085893809516834, 0.4146611770971355]]",0.42037699173826504,0.6590550205491561,0.43435352011104855,0.8771935918487501,0.9446291795104981,0.8923242867826768,0.5474710188806386,0.74618564549305,0.5567930175398796,,,,,,
4,288389,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 10.0]]","[[0.3421474244696143, 0.3549391613556362]]",0.3941984690185846,0.668849969141109,0.4473602812200624,0.9596391506501428,0.9822292122229237,0.9647742253440653,0.6676070189121688,0.8279563069214906,0.6855116461710735,,,,,,
5,256787,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 1.0]]","[[0.4125134623015126, 0.4125134623015124]]",0.4478343967878954,0.701148211919788,0.491608815078316,0.9849587722286951,0.9933280557466272,0.9867006263333745,0.4067345644337741,0.7047585808596362,0.4966846572952883,,,,,,
6,234053,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,490,392,98,"[[1.0, 10.0]]","[[0.45029682336709537, 0.4633496587031788]]",0.46908510315924057,0.7089165481418925,0.5025626722294162,0.9642139640089312,0.9842972771144406,0.9688411297349019,0.5016755638160482,0.729318013934116,0.5319047654488034,,,,,,
