,district,year,yield_mt,log_yield,district_yield_mean,demean_yield,k-fold_prediction,k-fold_district_prediction_mean,k-fold_demean_prediction,logo_prediction,logo_district_prediction_mean,logo_demean_prediction
11,Chama,2021,2.433645548,0.5357554613278712,0.47004463639934496,0.06571082492852626,0.5149514248309055,0.46417988403867166,0.05077154079223384,0.43303849936288136,0.45884561176640193,-0.02580711240352057
12,Chavuma,2016,2.8063221,0.5805055365347381,0.5162886815442328,0.06421685499050533,0.504347324857499,0.5029383909223736,0.0014089339351254226,0.5572225763552859,0.4966279942244878,0.06059458213079816
13,Chavuma,2017,2.190542,0.5038644660084595,0.5162886815442328,-0.01242421553577333,0.4807193255411031,0.5029383909223736,-0.022219065381270497,0.3880346529064158,0.4966279942244878,-0.10859334131807197
14,Chavuma,2018,2.0031226,0.4775730622744507,0.5162886815442328,-0.03871561926978212,0.4863934032142954,0.5029383909223736,-0.016544987708078163,0.6536865919534687,0.4966279942244878,0.1570585977289809
15,Chavuma,2019,1.287703161,0.35939967226127695,0.5162886815442328,-0.15688900928295585,0.3839318822623424,0.5029383909223736,-0.11900650866003115,0.49018779807566415,0.4966279942244878,-0.006440196148823629
16,Chavuma,2020,2.443932018,0.5370545700467549,0.5162886815442328,0.020765888502522145,0.5329007781269102,0.5029383909223736,0.02996238720453659,0.5788886994314646,0.4966279942244878,0.08226070520697681
17,Chavuma,2021,3.358477237,0.6393347821397162,0.5162886815442328,0.12304610059548338,0.6293376315320917,0.5029383909223736,0.12639924060971808,0.31174764662462745,0.4966279942244878,-0.18488034759986033
18,Chibombo,2016,2.4415317,0.5367517742011487,0.4449259422084808,0.09182583199266792,0.5009964727737669,0.45082452344206,0.05017194933170693,0.3817435278488082,0.4793287832541127,-0.0975852554053045
19,Chibombo,2017,1.9416062,0.4685845322207972,0.4449259422084808,0.023658590012316405,0.47151569640750196,0.45082452344206,0.020691172965441984,0.49983367763144637,0.4793287832541127,0.02050489437733366
20,Chibombo,2018,1.8653383,0.45717590488966553,0.4449259422084808,0.012249962681184723,0.44885327969730215,0.45082452344206,-0.0019712437447578224,0.5638835898396296,0.4793287832541127,0.0845548065855169
21,Chibombo,2019,0.962179239,0.29273867631263384,0.4449259422084808,-0.15218726589584697,0.3594583653951864,0.45082452344206,-0.09136615804687359,0.4483128615230158,0.4793287832541127,-0.031015921731096907
22,Chibombo,2020,1.693656581,0.430342225951312,0.4449259422084808,-0.01458371625716881,0.43585847210240725,0.45082452344206,-0.01496605133965273,0.599765318349676,0.4793287832541127,0.12043653509556324
23,Chibombo,2021,2.047632103,0.48396253967532754,0.4449259422084808,0.039036597466846734,0.4882648542761953,0.45082452344206,0.03744033083413534,0.38243372433210077,0.4793287832541127,-0.09689505892201195
24,Chiengi,2016,2.6454489,0.5617510149006553,0.49679159512901677,0.0649594197716385,0.547272864311415,0.5021129512383323,0.04515991307308265,0.37624729245797417,0.5322351684537344,-0.15598787599576025
25,Chiengi,2017,1.8360791,0.45271833942162665,0.49679159512901677,-0.044073255707390124,0.4570198952468538,0.5021129512383323,-0.0450930559914785,0.538079586824043,0.5322351684537344,0.0058444183703085795
26,Chiengi,2018,1.8606272,0.4564612637709352,0.49679159512901677,-0.04033033135808156,0.4877998136709793,0.5021129512383323,-0.01431313756735303,0.5026944768044761,0.5322351684537344,-0.02954069164925832
27,Chiengi,2019,2.037853099,0.4825667689223556,0.49679159512901677,-0.014224826206661156,0.4716292032674249,0.5021129512383323,-0.030483747970907416,0.492855224111504,0.5322351684537344,-0.03937994434223041
28,Chiengi,2020,2.514816863,0.5459027013443027,0.49679159512901677,0.04911110621528597,0.5546125443387842,0.5021129512383323,0.052499593100451825,0.840725265687905,0.5322351684537344,0.30849009723417053
29,Chiengi,2021,2.029350205,0.4813494824142254,0.49679159512901677,-0.015442112714791345,0.49434338659453647,0.5021129512383323,-0.0077695646437958565,0.4428091648365045,0.5322351684537344,-0.08942600361722991
30,Chililabombwe,2016,2.6526809,0.5626117336895091,0.5722290862133692,-0.00961735252386009,0.569048134839099,0.5556744473770275,0.01337368746207146,0.610967585542446,0.5246051515963802,0.0863624339460658
31,Chililabombwe,2017,2.0451746,0.4836121986577755,0.5722290862133692,-0.08861688755559372,0.5116834440108479,0.5556744473770275,-0.04399100336617967,0.5641017552107143,0.5246051515963802,0.03949660361433405
32,Chililabombwe,2018,2.5813479,0.5540465113808943,0.5722290862133692,-0.018182574832474874,0.5375060279639332,0.5556744473770275,-0.018168419413094328,0.5040341345391028,0.5246051515963802,-0.020571017057277374
33,Chililabombwe,2019,2.665914627,0.5641823467542582,0.5722290862133692,-0.008046739459111052,0.512836613808233,0.5556744473770275,-0.04283783356879456,0.49541798071169846,0.5246051515963802,-0.029187170884681757
34,Chililabombwe,2020,2.751301283,0.5741819455929699,0.5722290862133692,0.0019528593796006577,0.5624835646657672,0.5556744473770275,0.0068091172887396745,0.5463673220418138,0.5246051515963802,0.021762170445433604
35,Chililabombwe,2021,3.951534179,0.6947397812048084,0.5722290862133692,0.12251069499143918,0.640488898974285,0.5556744473770275,0.08481445159725742,0.4267421315325063,0.5246051515963802,-0.09786302006387393
36,Chilubi,2016,2.2414927,0.5107450478876229,0.5575331096669317,-0.04678806177930883,0.5302371187830102,0.5270238963087851,0.0032132224742250637,0.6880983533135785,0.5571915799229229,0.1309067733906556
37,Chilubi,2017,3.2590415,0.6293118718495624,0.5575331096669317,0.07177876218263068,0.48866299208189495,0.5270238963087851,-0.03836090422689015,0.46100416089961027,0.5571915799229229,-0.09618741902331263
38,Chilubi,2018,2.5750384,0.5532807109814464,0.5575331096669317,-0.004252398685485326,0.5374267146896823,0.5270238963087851,0.010402818380897183,0.535239266066301,0.5571915799229229,-0.021952313856621886
39,Chilubi,2019,3.087390783,0.6114461612710015,0.5575331096669317,0.053913051604069784,0.5808316338714424,0.5270238963087851,0.05380773756265733,0.5396145066951097,0.5571915799229229,-0.01757707322781321
40,Chilubi,2020,2.060123289,0.4857389240808466,0.5575331096669317,-0.07179418558608508,0.46869798311675054,0.5270238963087851,-0.05832591319203456,0.6001293040409579,0.5571915799229229,0.04293772411803498
41,Chilubi,2021,2.586542173,0.5546759419311108,0.5575331096669317,-0.002857167735820898,0.55628693530993,0.5270238963087851,0.029263039001144908,0.5190638885219803,0.5571915799229229,-0.03812769140094263
42,Chingola,2016,3.0635717,0.6089079270984802,0.6057998008442053,0.0031081262542749233,0.6043866342667875,0.5815858509201202,0.022800783346667353,0.636119806674337,0.5908682581307056,0.04525154854363134
43,Chingola,2017,2.5630524,0.5518222093461076,0.6057998008442053,-0.053977591498097666,0.5637576341948711,0.5815858509201202,-0.017828216725249035,0.6092771945713248,0.5908682581307056,0.01840893644061914
44,Chingola,2018,2.4087288,0.5325924499385687,0.6057998008442053,-0.07320735090563657,0.541153941831439,0.5815858509201202,-0.04043190908868122,0.5721650110121111,0.5908682581307056,-0.0187032471185945
45,Chingola,2019,2.519019713,0.5464216996920096,0.6057998008442053,-0.05937810115219566,0.44031513212625173,0.5815858509201202,-0.14127071879386843,0.49278262452259003,0.5908682581307056,-0.09808563360811562
46,Chingola,2020,2.961717081,0.597883457939606,0.6057998008442053,-0.007916342904599305,0.6193305381846588,0.5815858509201202,0.03774468726453861,0.700845077789287,0.5908682581307056,0.1099768196585813
47,Chingola,2021,5.268607256,0.7971710610504599,0.6057998008442053,0.1913712602062546,0.7205712249167128,0.5815858509201202,0.1389853739965926,0.5340198342145841,0.5908682581307056,-0.05684842391612155
48,Chinsali,2016,2.9531336,0.5969414919959736,0.6165580318004104,-0.019616539804436783,0.5737519906821191,0.5808640749461659,-0.007112084264046747,0.5111601562387921,0.5652857574138624,-0.05412560117507037
49,Chinsali,2017,3.8225853,0.6832799180145603,0.6165580318004104,0.06672188621414998,0.5726496846195868,0.5808640749461659,-0.008214390326579113,0.5205008172991987,0.5652857574138624,-0.04478494011466372
50,Chinsali,2018,3.0569608,0.6082008113952461,0.6165580318004104,-0.00835722040516429,0.5883700228951572,0.5808640749461659,0.007505947948991287,0.5845527764884725,0.5652857574138624,0.019267019074610037
51,Chinsali,2019,2.685934343,0.5665475949289696,0.6165580318004104,-0.0500104368714408,0.5285720582641342,0.5808640749461659,-0.05229201668203165,0.5139237390027452,0.5652857574138624,-0.051362018411117205
52,Chinsali,2020,2.974379697,0.5992693555857421,0.6165580318004104,-0.01728867621466823,0.6056201188679553,0.5808640749461659,0.024756043921789428,0.6961803400378941,0.5652857574138624,0.13089458262403164
53,Chinsali,2021,3.416813066,0.6451090188819703,0.6165580318004104,0.028550987081559898,0.6162205743480423,0.5808640749461659,0.03535649940187646,0.5653967154160722,0.5652857574138624,0.00011095800220972674
54,Chipata,2016,1.9158015,0.46475795504066325,0.49259987702889285,-0.0278419219882296,0.4852109237708576,0.4895141726416316,-0.00430324887077399,0.49923552433729995,0.4637575550965057,0.03547796924079427
55,Chipata,2017,2.1703718,0.5011101963565213,0.49259987702889285,0.008510319327628468,0.48201910678991744,0.4895141726416316,-0.007495065851714167,0.469876057166509,0.4637575550965057,0.006118502070003307
56,Chipata,2018,1.9149315,0.4646283534272607,0.49259987702889285,-0.02797152360163213,0.44727931876199056,0.4895141726416316,-0.04223485387964104,0.4336811023953881,0.4637575550965057,-0.030076452701117584
57,Chipata,2019,1.786836623,0.4451115091476982,0.49259987702889285,-0.04748836788119465,0.4591776901720157,0.4895141726416316,-0.0303364824696159,0.4704572794582573,0.4637575550965057,0.006699724361751647
58,Chipata,2020,2.436261282,0.5360861787379713,0.49259987702889285,0.04348630170907841,0.5209738630767325,0.4895141726416316,0.03145969043510094,0.48260975569414316,0.4637575550965057,0.01885220059763748
59,Chipata,2021,2.498686824,0.5439050694632426,0.49259987702889285,0.05130519243434972,0.5424241332782755,0.4895141726416316,0.05290996063664394,0.4266856115274368,0.4637575550965057,-0.0370719435690689
60,Choma,2016,1.7140185,0.4336128036850049,0.3565785774767878,0.0770342262082171,0.4152918122089657,0.3722647666197359,0.04302704558922982,0.35377452734198894,0.37701961727255395,-0.02324508993056501
61,Choma,2017,1.9275514,0.4665045288649489,0.3565785774767878,0.10992595138816114,0.44736927093276974,0.3722647666197359,0.07510450431303384,0.4126176587906447,0.37701961727255395,0.03559804151809076
62,Choma,2018,1.133388,0.32906984791773825,0.3565785774767878,-0.02750872955904954,0.35598453368585176,0.3722647666197359,-0.016280232933884142,0.43257513863285507,0.37701961727255395,0.05555552136030112
63,Choma,2019,0.138716264,0.05641552361383405,0.3565785774767878,-0.3001630538629537,0.13892384926631612,0.3722647666197359,-0.23334091735341977,0.24220251896564168,0.37701961727255395,-0.13481709830691227
64,Choma,2020,1.609573964,0.4165696107150779,0.3565785774767878,0.05999103323829014,0.40507502002801543,0.3722647666197359,0.03281025340827953,0.5016726269458065,0.37701961727255395,0.12465300967325255
65,Choma,2021,1.737153479,0.4372991500641225,0.3565785774767878,0.08072057258733473,0.4709441135964969,0.3722647666197359,0.098679346976761,0.3192752329583866,0.37701961727255395,-0.05774438431416734
66,Chongwe,2016,2.6469312,0.5619275703490997,0.4782461513500101,0.0836814189990896,0.5175312560027941,0.4707827615751625,0.046748494427631626,0.4166265671937104,0.4845295507786119,-0.06790298358490149
67,Chongwe,2017,2.5745223,0.5532180107983429,0.4782461513500101,0.07497185944833279,0.5341478871138252,0.4707827615751625,0.06336512553866269,0.5153476881603117,0.4845295507786119,0.03081813738169986
68,Chongwe,2018,1.9853874,0.4750006955208595,0.4782461513500101,-0.0032454558291505897,0.4769066734718008,0.4707827615751625,0.006123911896638301,0.5393697548934016,0.4845295507786119,0.05484020411478968
69,Chongwe,2019,0.673111676,0.22352492999520351,0.4782461513500101,-0.25472122135480657,0.26252491886421925,0.4707827615751625,-0.20825784271094328,0.367515138638649,0.4845295507786119,-0.11701441213996289
70,Chongwe,2020,2.327720932,0.5221468985158468,0.4782461513500101,0.04390074716583675,0.4917335254422517,0.4707827615751625,0.02095076386708916,0.5724616817230811,0.4845295507786119,0.08793213094446922
71,Chongwe,2021,2.417108769,0.5336588029207084,0.4782461513500101,0.05541265157069836,0.541852308556084,0.4707827615751625,0.0710695469809215,0.4958564740625177,0.4845295507786119,0.011326923283905832
72,Gwembe,2016,1.9477721,0.4694939040383153,0.32215208937071765,0.14734181466759766,0.4414675926791807,0.29779965229191224,0.14366794038726843,0.378896231115028,0.3501663539225553,0.02872987719247272
73,Gwembe,2017,1.9046683,0.46309654508966214,0.32215208937071765,0.14094445571894448,0.43589277957364947,0.29779965229191224,0.13809312728173723,0.4280462390195963,0.3501663539225553,0.07787988509704102
74,Gwembe,2018,0.80910718,0.2574642972653923,0.32215208937071765,-0.06468779210532538,0.24748833433341783,0.29779965229191224,-0.05031131795849442,0.3135909356449492,0.3501663539225553,-0.036575418277606075
75,Gwembe,2019,0.009843301,0.004253988841323058,0.32215208937071765,-0.3178981005293946,0.0024271128211620363,0.29779965229191224,-0.2953725394707502,0.12418819642086393,0.3501663539225553,-0.22597815750169137
76,Gwembe,2020,1.041243366,0.30989478629866224,0.32215208937071765,-0.012257303072055414,0.22626964492747897,0.29779965229191224,-0.07153000736443327,0.5056385151728052,0.3501663539225553,0.15547216125024993
77,Gwembe,2021,1.683545818,0.4287090146909508,0.32215208937071765,0.10655692532023314,0.4332524494165845,0.29779965229191224,0.13545279712467223,0.35063800616208896,0.3501663539225553,0.00047165223953365976
78,Isoka,2016,3.5849974,0.661339093732109,0.6410217303328412,0.020317363399267818,0.6023797805519993,0.5892201878585401,0.013159592693459121,0.6971485797993446,0.6049456287082521,0.09220295109109256
79,Isoka,2017,3.3864493,0.6421131140074777,0.6410217303328412,0.0010913836746365702,0.5627845813380864,0.5892201878585401,-0.026435606520453736,0.5505397192775793,0.6049456287082521,-0.054405909430672805
80,Isoka,2018,3.4005563,0.6435075816563537,0.6410217303328412,0.0024858513235125335,0.5646128516943679,0.5892201878585401,-0.02460733616417221,0.5738321736747789,0.6049456287082521,-0.03111345503347318
81,Isoka,2019,3.217562546,0.6250615318494851,0.6410217303328412,-0.01596019848335606,0.5887415874660025,0.5892201878585401,-0.00047860039253766473,0.6125914813220259,0.6049456287082521,0.007645852613773818
82,Isoka,2020,2.936742089,0.5951369634330741,0.6410217303328412,-0.04588476689976706,0.5508094104735902,0.5892201878585401,-0.03841077738494991,0.6351868204751716,0.6049456287082521,0.03024119176691953
83,Isoka,2021,3.774985942,0.6789720973185476,0.6410217303328412,0.03795036698570642,0.6659929156271946,0.5892201878585401,0.07677272776865451,0.5603749977006123,0.6049456287082521,-0.044570631007639805
84,Itezhi-Tezhi,2016,1.2238996,0.34711517672736664,0.34090789021764034,0.006207286509726295,0.39471130577903024,0.33198305954119056,0.06272824623783968,0.36858933543743344,0.3196182991055507,0.04897103633188277
85,Itezhi-Tezhi,2017,1.8144867,0.4493992007204146,0.34090789021764034,0.10849131050277427,0.4169432330205767,0.33198305954119056,0.08496017347938611,0.39958882472995205,0.3196182991055507,0.07997052562440138
86,Itezhi-Tezhi,2018,1.3205426,0.365589545508813,0.34090789021764034,0.024681655291172666,0.3277953912048014,0.33198305954119056,-0.004187668336389172,0.33037454255339815,0.3196182991055507,0.01075624344784748
87,Itezhi-Tezhi,2019,0.467510865,0.16658132531459466,0.34090789021764034,-0.17432656490304568,0.12458539159391807,0.33198305954119056,-0.2073976679472725,0.18014115324458563,0.3196182991055507,-0.13947714586096505
88,Itezhi-Tezhi,2020,0.809071659,0.2574557700062497,0.34090789021764034,-0.08345212021139065,0.294468978433016,0.33198305954119056,-0.03751408110817456,0.3551752247887991,0.3196182991055507,0.03555692568324842
89,Itezhi-Tezhi,2021,1.87942866,0.4593063230284034,0.34090789021764034,0.11839843281076307,0.43339405721580104,0.33198305954119056,0.10141099767461048,0.2838407138791358,0.3196182991055507,-0.03577758522641489
90,Kabompo,2016,3.1356502,0.6165437983077797,0.5593547515638767,0.057189046743903016,0.5973068239736637,0.5327132515177962,0.0645935724558675,0.5373494274935811,0.5124466238103059,0.024902803683275132
91,Kabompo,2017,2.5785322,0.5537049293938624,0.5593547515638767,-0.005649822170014307,0.5413385970210423,0.5327132515177962,0.008625345503246007,0.6339327070489806,0.5124466238103059,0.12148608323867471
92,Kabompo,2018,2.3740122,0.5281466486096862,0.5593547515638767,-0.03120810295419052,0.5098606598117509,0.5327132515177962,-0.022852591706045366,0.5487417435402286,0.5124466238103059,0.03629511972992272
93,Kabompo,2019,2.312666821,0.5201777579231319,0.5593547515638767,-0.039176993640744784,0.471969030739023,0.5327132515177962,-0.06074422077877323,0.4064967069032572,0.5124466238103059,-0.10594991690704875
94,Kabompo,2020,2.831648352,0.5833856450323913,0.5593547515638767,0.024030893468514614,0.5411343990607678,0.5327132515177962,0.008421147542971519,0.5087520031655404,0.5124466238103059,-0.003694620644765556
95,Kabompo,2021,2.58236415,0.5541697301164087,0.5593547515638767,-0.005185021447468019,0.53466999850053,0.5327132515177962,0.001956746982733737,0.43940715471024794,0.5124466238103059,-0.07303946910005799
96,Kabwe,2016,2.5014477,0.5442476438152296,0.5276189028353012,0.01662874097992839,0.5195176612282062,0.5015195158552502,0.017998145372955965,0.4701810845124818,0.5172162521631186,-0.04703516765063681
97,Kabwe,2017,3.1367884,0.6166633069572417,0.5276189028353012,0.08904440412194048,0.5658705918809877,0.5015195158552502,0.06435107602573742,0.5159914676451022,0.5172162521631186,-0.0012247845180164418
98,Kabwe,2018,1.6060807,0.41598785996522347,0.5276189028353012,-0.11163104287007775,0.44327664721028537,0.5015195158552502,-0.05824286864496486,0.6127458195763958,0.5172162521631186,0.09552956741327723
99,Kabwe,2019,1.980910364,0.47434891699020776,0.5276189028353012,-0.05326998584509346,0.4399904340664692,0.5015195158552502,-0.061529081788781026,0.4555730266486035,0.5172162521631186,-0.06164322551451512
100,Kabwe,2020,2.048028215,0.48401898286509965,0.5276189028353012,-0.04359991997020157,0.4193839887038207,0.5015195158552502,-0.08213552715142952,0.4757472147699005,0.5172162521631186,-0.04146903739321811
101,Kabwe,2021,3.270185155,0.6304467064188052,0.5276189028353012,0.10282780358350396,0.6210777720417326,0.5015195158552502,0.11955825618648241,0.573058899826228,0.5172162521631186,0.055842647663109424
102,Kafue,2016,2.8443563,0.584823631845875,0.47865467012572843,0.10616896172014662,0.47762971719995584,0.46471228094105044,0.012917436258905401,0.4154508581502007,0.508647027497926,-0.09319616934772529
103,Kafue,2017,2.711401,0.5695378804276658,0.47865467012572843,0.09088321030193741,0.549767430193398,0.46471228094105044,0.08505514925234758,0.48331574306617253,0.508647027497926,-0.025331284431753476
104,Kafue,2018,1.8572754,0.45595210210344644,0.47865467012572843,-0.022702568022281988,0.4764932019456083,0.46471228094105044,0.011780921004557854,0.6142887350130475,0.508647027497926,0.10564170751512147
105,Kafue,2019,0.621101835,0.20981029738362955,0.47865467012572843,-0.2688443727420989,0.23986619384277377,0.46471228094105044,-0.22484608709827666,0.4851711733706232,0.508647027497926,-0.023475854127302798
106,Kafue,2020,2.012611542,0.4789431356421132,0.47865467012572843,0.0002884655163847838,0.4799979189558743,0.46471228094105044,0.015285638014823855,0.5437359697238896,0.508647027497926,0.03508894222596359
107,Kafue,2021,2.739908469,0.5728609733516407,0.47865467012572843,0.09420630322591222,0.5645192235086925,0.46471228094105044,0.09980694256764211,0.5099196856636223,0.508647027497926,0.0012726581656963276
108,Kalabo,2016,0.37948307,0.1397163748763158,0.15497633739019612,-0.015259962513880315,0.16794460540771455,0.2007864412125474,-0.03284183580483285,0.16171077572058568,0.20582307213080978,-0.0441122964102241
109,Kalabo,2017,0.50676936,0.1780467802873883,0.15497633739019612,0.023070442897192178,0.21226583993038725,0.2007864412125474,0.011479398717839845,0.19440555716863783,0.20582307213080978,-0.011417514962171943
110,Kalabo,2018,0.56161791,0.1935747812201365,0.15497633739019612,0.038598443829940376,0.2605187770237848,0.2007864412125474,0.05973233581123738,0.3041810822004627,0.20582307213080978,0.09835801006965292
111,Kalabo,2019,0.112217559,0.04618974716653514,0.15497633739019612,-0.10878659022366097,0.03700471036656694,0.2007864412125474,-0.16378173084598047,-0.24618187359798754,0.20582307213080978,-0.45200494572879735
112,Kalabo,2020,0.437436368,0.15758862856992342,0.15497633739019612,0.002612291179727305,0.2275123973407295,0.2007864412125474,0.0267259561281821,0.5332050079486398,0.20582307213080978,0.32738193581783004
113,Kalabo,2021,0.639614356,0.2147417122208775,0.15497633739019612,0.059765374830681395,0.29947231720610146,0.2007864412125474,0.09868587599355405,0.28761788334452043,0.20582307213080978,0.08179481121371066
114,Kalomo,2016,1.5370281,0.40432527747295555,0.34083283007986687,0.06349244739308868,0.3829239896687359,0.3085389721846053,0.07438501748413062,0.3378884019279452,0.3404634028818964,-0.0025750009539511898
115,Kalomo,2017,1.7525494,0.4397351219961549,0.34083283007986687,0.09890229191628802,0.3778925152409144,0.3085389721846053,0.06935354305630909,0.37207379983319727,0.3404634028818964,0.031610396951300856
116,Kalomo,2018,1.3288354,0.36713879407443806,0.34083283007986687,0.02630596399457119,0.33848651433378346,0.3085389721846053,0.029947542149178163,0.39103504590403315,0.3404634028818964,0.050571643022136736
117,Kalomo,2019,0.160254647,0.06455331651137856,0.34083283007986687,-0.2762795135684883,0.04573524675899321,0.3085389721846053,-0.2628037254256121,0.14508381979666324,0.3404634028818964,-0.19537958308523318
118,Kalomo,2020,1.350677446,0.37119304042531265,0.34083283007986687,0.03036021034544578,0.33726146373666,0.3085389721846053,0.028722491552054696,0.5768768359862664,0.3404634028818964,0.23641343310436996
119,Kalomo,2021,1.500641475,0.39805142999896126,0.34083283007986687,0.05721859991909439,0.3689341033685447,0.3085389721846053,0.06039513118393941,0.21982251384327314,0.3404634028818964,-0.12064088903862327
120,Kalulushi,2016,2.8639307,0.587029328696487,0.5872312179870185,-0.0002018892905314429,0.585332534604924,0.5776361634028127,0.007696371202111307,0.5727537610574825,0.5596510368482113,0.013102724209271277
121,Kalulushi,2017,2.7733805,0.576730600779685,0.5872312179870185,-0.010500617207333529,0.5523185864053004,0.5776361634028127,-0.025317576997512248,0.5236325649212994,0.5596510368482113,-0.03601847192691188
122,Kalulushi,2018,2.2452049,0.5112421230562635,0.5872312179870185,-0.07598909493075501,0.5987056727778046,0.5776361634028127,0.021069509374991968,0.6961423080735207,0.5596510368482113,0.13649127122530946
123,Kalulushi,2019,2.677851402,0.5655941782475917,0.5872312179870185,-0.021637039739426767,0.559918767702957,0.5776361634028127,-0.017717395699855643,0.588620574195692,0.5596510368482113,0.028969537347480756
124,Kalulushi,2020,3.472055334,0.650507168559536,0.5872312179870185,0.06327595057251756,0.5504864814081721,0.5776361634028127,-0.027149681994640518,0.5443916418328532,0.5596510368482113,-0.015259395015358113
125,Kalulushi,2021,3.288287643,0.6322839085825476,0.5872312179870185,0.04505269059552908,0.6190549375177177,0.5776361634028127,0.04141877411490502,0.43236537100841993,0.5596510368482113,-0.12728566583979134
126,Kaoma,2016,1.9320437,0.46717043886384707,0.37572820718244565,0.09144223168140142,0.4530661522911404,0.39139091917546326,0.06167523311567713,0.3694542358994123,0.41920565693063633,-0.04975142103122404
127,Kaoma,2017,1.5404202,0.40490555734748723,0.37572820718244565,0.029177350165041582,0.3879996204856753,0.39139091917546326,-0.003391298689787936,0.4260865810442454,0.41920565693063633,0.006880924113609077
128,Kaoma,2018,1.6516874,0.42352232499030024,0.37572820718244565,0.047794117807854586,0.40423211430592476,0.39139091917546326,0.012841195130461502,0.3099407375836469,0.41920565693063633,-0.10926491934698945
129,Kaoma,2019,0.523864018,0.18294621446611378,0.37572820718244565,-0.19278199271633187,0.29407910902806034,0.39139091917546326,-0.09731181014740292,0.4608040759465117,0.41920565693063633,0.041598419015875354
130,Kaoma,2020,1.422214607,0.3842126187851104,0.37572820718244565,0.008484411602664776,0.3879630322293647,0.39139091917546326,-0.0034278869460985795,0.5685917797227689,0.41920565693063633,0.14938612279213254
131,Kaoma,2021,1.463837657,0.391612088641815,0.37572820718244565,0.015883881459369364,0.4210054867126143,0.39139091917546326,0.029614567537151026,0.38035653138723274,0.41920565693063633,-0.038849125543403584
132,Kapiri Mposhi,2016,2.7569056,0.5748302826561024,0.5097796418742618,0.06505064078184053,0.5594468578669634,0.47620848667920734,0.08323837118775601,0.5125802232601737,0.5086098942615968,0.003970328998576966
133,Kapiri Mposhi,2017,2.5628033,0.5517918459034445,0.5097796418742618,0.04201220402918271,0.5560905433225737,0.47620848667920734,0.07988205664336634,0.6406870935507751,0.5086098942615968,0.13207719928917838
134,Kapiri Mposhi,2018,2.0535808,0.4848094162362129,0.5097796418742618,-0.02497022563804896,0.4628157094497263,0.47620848667920734,-0.013392777229481068,0.48493039287120887,0.5086098942615968,-0.02367950139038788
135,Kapiri Mposhi,2019,1.906152481,0.463318397270879,0.5097796418742618,-0.046461244603382856,0.3313998542239676,0.47620848667920734,-0.14480863245523973,0.365022995614668,0.5086098942615968,-0.14358689864692875
136,Kapiri Mposhi,2020,2.556598354,0.5510348231586701,0.5097796418742618,0.041255181284408304,0.4852810223133084,0.47620848667920734,0.009072535634101042,0.5244558833807055,0.5086098942615968,0.015845989119108728
137,Kapiri Mposhi,2021,1.709524523,0.432893086020262,0.5097796418742618,-0.07688655585399984,0.4622169328987048,0.47620848667920734,-0.013991553780502541,0.5239827768920495,0.5086098942615968,0.015372882630452778
138,Kaputa,2016,2.5495331,0.5501712303989879,0.4494510201113194,0.10072021028766848,0.5540433655680104,0.4442614897027853,0.10978187586522509,0.4654350644013751,0.49907264761295017,-0.03363758321157506
139,Kaputa,2017,1.3451936,0.37017870033090877,0.4494510201113194,-0.0792723197804106,0.37341650086726075,0.4442614897027853,-0.07084498883552454,0.4667700269816338,0.49907264761295017,-0.03230262063131639
140,Kaputa,2018,1.6032548,0.4155166778358351,0.4494510201113194,-0.03393434227548425,0.41976778463557135,0.4442614897027853,-0.024493705067213933,0.5779888405903967,0.49907264761295017,0.07891619297744651
141,Kaputa,2019,1.959436548,0.47120903288740246,0.4494510201113194,0.02175801277608308,0.41449102909983837,0.4442614897027853,-0.029770460602946913,0.47053142858449243,0.49907264761295017,-0.028541219028457743
142,Kaputa,2020,1.635148926,0.4208051644868347,0.4494510201113194,-0.028645855624484684,0.43607277746108897,0.4442614897027853,-0.008188712241696317,0.5944332414408295,0.49907264761295017,0.09536059382787937
143,Kaputa,2021,1.943237544,0.46882531472794753,0.4494510201113194,0.01937429461662815,0.4677774805849418,0.4442614897027853,0.0235159908821565,0.4192772836789736,0.49907264761295017,-0.07979536393397657
144,Kasama,2016,2.7544179,0.5745426118023219,0.6067724388554195,-0.032229827053097626,0.5810070710176948,0.6041178764457774,-0.023110805428082637,0.6166263793585671,0.5909949981370479,0.0256313812215192
145,Kasama,2017,3.0980456,0.6125767865976782,0.6067724388554195,0.0058043477422586864,0.621518775550767,0.6041178764457774,0.017400899104989542,0.7153348896940426,0.5909949981370479,0.12433989155699465
146,Kasama,2018,2.5771132,0.5535326838888242,0.6067724388554195,-0.05323975496659539,0.561751892350518,0.6041178764457774,-0.04236598409525938,0.5824700879732952,0.5909949981370479,-0.008524910163752675
147,Kasama,2019,2.999286383,0.6019825044344382,0.6067724388554195,-0.004789934420981301,0.5818493053830688,0.6041178764457774,-0.02226857106270863,0.5261160986970148,0.5909949981370479,-0.06487889944003311
148,Kasama,2020,2.970522242,0.5988476331868522,0.6067724388554195,-0.007924805668567347,0.5982646368199093,0.6041178764457774,-0.005853239625868145,0.6283382698634672,0.5909949981370479,0.03734327172641927
149,Kasama,2021,4.002100501,0.6991524132224026,0.6067724388554195,0.09237997436698309,0.6803155775527063,0.6041178764457774,0.07619770110692892,0.4770842632359005,0.5909949981370479,-0.11391073490114745
