,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
20,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,497,397,100,100.0,0.4416762752411434,0.4511036919339726,0.6791232375720095,0.4612083718102881,0.6817613420824133,0.8287703052641865,0.6868602188876929,0.6312076740097949,0.8013965395667647,0.6422364136295851,497,397,100,100000.0,0.08903102819824604,0.13779730393905432,0.39332669514586344,0.154705889114367,0.3074267853503835,0.6100705354176971,0.3721860581848356,-0.6244938266053479,0.4171790442967434,0.1740383550003442,0.4077642171479886,0.6681589544735764,0.44643638844322275,-18.018786179236468,0.38489664347216146,0.14814542615613618
21,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,648,518,130,1.0,0.6044605429640498,0.6088366040331838,0.7837534400288686,0.6142694547570853,0.8024739733996441,0.8974877817181965,0.8054843183334492,0.6686675505112653,0.8269157077545697,0.6837895877312409,648,518,130,1000.0,0.2676839111022683,0.33596543813757807,0.5876636561633714,0.3453485727753011,0.4772089657814107,0.6957320676574932,0.48404310996697064,0.2293729522756891,0.5983855301196505,0.3580652426565751,0.33987721731709586,0.5987961957697058,0.3585568840682718,-7.182848895880003,0.4154483367906381,0.17259732054210744
22,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,648,518,130,1.0,0.7480245861678684,0.7471963831923591,0.8672559090090346,0.7521328117110869,0.9190390750958795,0.9594200058217992,0.9204867475711013,0.6835076175774213,0.8542516300736657,0.7297458474835149,648,518,130,1000.0,0.3569782461606798,0.416268746077341,0.6511441828652891,0.42398874687930505,0.5483437661246764,0.7441511423110516,0.553760922602843,0.24100091641778576,0.6007573035308743,0.36090933774568706,0.445706489483753,0.6718674659777405,0.45140589183935026,-7.868089217545247,0.4410643123216446,0.19453772760376525
23,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1.0,0.6779702887743561,0.6918225838892773,0.8318730603948264,0.6920127886106545,0.855361701802125,0.9273005198056873,0.8598862540318979,0.7874350515078778,0.887971950972467,0.7884941857138492,504,403,101,1.0,0.41426071519304336,0.44404178416939755,0.7138677868212652,0.5096072170610912,0.8515581840775233,0.9247316723354718,0.8551286658203584,0.5275861702822515,0.7689467364556453,0.5912790835057876,0.36881325748465177,0.6096786252214434,0.3717080260519093,-9.992715756569602,0.567644439854863,0.32222021009814117
24,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,504,403,101,1.0,0.6892091677350367,0.6998968541035336,0.8367062543194577,0.7000773560172969,0.8562378298686979,0.9277401880667538,0.8607018565541358,0.8074792044477336,0.898805165204342,0.8078507249980045,504,403,101,1000.0,0.22808855680143073,0.2932233200322929,0.5424627126952271,0.29426579466466446,0.3922470973440978,0.6288625557242,0.39546811399197257,0.16567949327767773,0.42656388886250607,0.18195675128150443,0.3786215004662953,0.6171134821576844,0.3808290498607826,-9.183368318647059,0.3976102542277189,0.15809391426703126
25,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1.0,0.7288039632666272,0.7316625312597793,0.8567601977161199,0.7340380363905649,0.8914156032950338,0.9450886968794316,0.8931926449692622,0.7760205385053375,0.8815476364203699,0.7771262352783407,504,403,101,10.0,0.42707172279817635,0.4855690947191301,0.7034179254441524,0.4947967778361551,0.7775596681926513,0.8868753987148278,0.7865479728455848,0.5412291679701098,0.752180073407236,0.5657748628309149,0.4774311944466484,0.6912805080759125,0.4778687408456917,-9.564448889114622,0.5644882850611621,0.3186470239712918
26,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,1.0,0.7248379618550388,0.7252752218260743,0.8541046259516984,0.7294947120720907,0.9137911318666021,0.9572207802605001,0.9162716221625206,0.7371293305536883,0.8720958399737065,0.7605511540994447,648,518,130,1000.0,0.30947317794735213,0.37138302842257054,0.6169328748065074,0.3806061720170217,0.5007873060319104,0.7109384477769458,0.5054334765274932,0.2259238025715702,0.5989317726302043,0.3587192682659587,0.4673458284054244,0.6855867357758398,0.4700291722717712,-9.735142363944945,0.44000724917928075,0.19360637933031766
27,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,False,648,518,130,10.0,0.6118977766718567,0.6130709741312063,0.7838647680293326,0.6144439745576794,0.7350229710898706,0.858717581958055,0.7373958855638889,0.6127392112865847,0.7936195520827066,0.6298319934479559,648,518,130,1000.0,0.3527156697306879,0.41241271688634484,0.64834942191995,0.4203569729039334,0.5441701392198781,0.7410639133678192,0.5491757236960266,0.23662256330436582,0.5967911539937957,0.35615968148524635,0.2857861337442751,0.5608849395936056,0.31459191546292264,-7.896292217347968,0.4408930806727551,0.19438670858511256
28,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1.0,0.5075228396979915,0.5156468109443231,0.729603070981158,0.5323206411851366,0.7831876938801482,0.8868363187225291,0.7864786562053272,0.6805152394242169,0.8262256170515577,0.6826487702722274,497,397,100,100.0,0.24404830984217551,0.2908729479874326,0.5512527897688659,0.3038796382279575,0.6077651312207397,0.7829398178248633,0.6129947583356302,0.28066689149600743,0.5971955165916244,0.35664248503713714,0.38477318723589327,0.6423620535080886,0.4126290077871285,-15.343652958362362,0.5209076201941291,0.27134474877631104
29,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,648,518,130,0.1,0.5661870375531256,0.5691076770242113,0.7669177288262797,0.5881628027880591,0.8191457619650737,0.9061830510075971,0.8211677219334373,0.5539641606258552,0.7709855199759524,0.5944186720125898,648,518,130,1.0,0.41946231917761356,0.4580885971175238,0.6884449528252441,0.47395645307055256,0.7535898998652261,0.8701492584956285,0.7571597320604921,0.06017829662182528,0.263773496313485,0.06957645735744009,0.2123547087084695,0.6276523415160756,0.3939474618106124,-22.9360915264353,0.5587376095124832,0.31218771628372416
30,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,1.0,0.6816247459902083,0.6868371559149072,0.8327259337552103,0.693432480748487,0.9221238661187553,0.961185836372144,0.923878212042418,0.7966534718159402,0.8958250453085211,0.8025025118020139,490,392,98,1.0,0.3593545169712133,0.43780828330049393,0.6928294339567325,0.4800126245568063,0.9073742068575563,0.9536444236499367,0.90943768675862,0.5802111717048781,0.7666786341751335,0.5877961281006482,0.5926852199418586,0.7699465391831104,0.592817673200049,-13.46006575360648,0.7169042463797816,0.5139516984773626
31,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,0.1,0.5737194238024151,0.576893722356576,0.7716365055557362,0.5954228967062676,0.821704043054255,0.907571078647618,0.8236852627976008,0.5414085599029808,0.7673524405842123,0.588829768070547,648,518,130,0.1,0.4163014398889443,0.4590351362112901,0.7071812136789297,0.5001052689804041,0.8607233540751237,0.929111897349088,0.8632489177956222,0.05748366911712721,0.3111971053455221,0.09684363837543197,0.2047100778906803,0.6245476909843208,0.39005981831384673,-25.381818454206584,0.635520738278843,0.4038866087824857
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1.0,0.6776837786905433,0.6825447106742757,0.8291697569929801,0.6875224859117977,0.8992852428295484,0.9497590559913714,0.902042264437621,0.8282572908256134,0.9116005460783013,0.8310155556102572,497,397,100,100.0,0.27078658420747503,0.31545536036087285,0.569577183930547,0.3244181684542522,0.6303950124187496,0.7986306602378608,0.6378109314719614,0.31008846907885135,0.6177560779703698,0.3816225718693336,0.5394717714951303,0.7347874008063647,0.5399125243837732,-14.96278348371207,0.5254049546722629,0.27605036639416264
33,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,384,307,77,100.0,0.517610193865299,0.5444583097703874,0.7448086400682153,0.5547399103202644,0.7575478627961313,0.8727400029498089,0.7616751127488325,0.702441706556491,0.8422783247853503,0.709432776403216,384,307,77,100.0,0.3879500991619232,0.44868830615736177,0.6872815207509626,0.47235588876575585,0.7480147243121076,0.8670027010299499,0.7516936835932287,0.5183679705047854,0.7360476981540127,0.5417662139578207,0.2798378675161237,0.5566288131341988,0.30983563561118677,-10.084078645453745,0.5258888421730754,0.27655907432213783
34,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,0.1,0.7852659645176813,0.7860131449479764,0.890421917556035,0.7928511912641663,0.9480539523307445,0.9739098614614086,0.94850041825178,0.764734378936339,0.8895868762273578,0.7913648103559483,648,518,130,1.0,0.6492602505293192,0.6736224483232117,0.8248019905149626,0.6802983235574445,0.8952806902815299,0.9475880777945043,0.8979231651782835,0.4327513644414851,0.7306798320459095,0.5338930169586384,0.6086561378163339,0.7801731956403564,0.6086702151956858,-12.435254758945224,0.6589612918121118,0.4342299841066872
35,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,1.0,0.7551103333825723,0.7567421645137642,0.8706173468804158,0.7579745646890943,0.9059059604407581,0.9528361179455367,0.9078966676615207,0.7309081226866276,0.8698565481237481,0.7566504143137626,648,518,130,1000.0,0.2727450376088868,0.34056440705934665,0.5912740027587715,0.34960494633837974,0.4822979716543493,0.6998360028565505,0.4897704308942337,0.23411218765705732,0.6028588572918684,0.36343880181525734,0.43534652535034013,0.6608154374477058,0.43667704236920274,-7.1498544355678675,0.4157993470719643,0.17288909702547184
36,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,0.1,0.7839912422522259,0.7848036425772218,0.8900877868428223,0.7922562682867534,0.9471835283481864,0.9734580659018959,0.9476206060694599,0.759676424431116,0.8876388471208619,0.787902722918053,648,518,130,1.0,0.632699857769361,0.6579896314956282,0.8172269893063,0.6678599520506394,0.8947615368845646,0.9473025285139095,0.8973820805288464,0.4100590210104177,0.7255103670107719,0.5263652926401049,0.60162809157878,0.7756909855875107,0.6016965051217238,-12.312755119648642,0.6493212689036062,0.42161811025058926
37,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,100.0,0.4997986019658667,0.5317908696837108,0.7387796599904471,0.5457953860156007,0.7657895879753973,0.8769122146723797,0.7689750322416177,0.6569630403484144,0.8171643907661418,0.6677576415361997,384,307,77,1000.0,0.39105087079494893,0.4430377665514227,0.6706071660263144,0.4497139711258448,0.6434961978640773,0.8055224421076518,0.6488664047390752,0.44721778068723406,0.6993393669248249,0.4890755501308149,0.28358150332592924,0.5667065739160637,0.321156340919683,-8.792148073887935,0.4742114634004758,0.2248765120204208
38,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,376,300,76,1000.0,0.5337467998603646,0.535377622788856,0.7319368833428743,0.5357316011976804,0.6508668894259244,0.8103782376941715,0.6567128881283111,0.5287125889500512,0.7392267525168288,0.5464561916365769,376,300,76,1000.0,0.4452962051319789,0.4782329658768828,0.6944851087857216,0.4823095663251155,0.664914489946633,0.8178522628305732,0.668882323817089,-0.00843889125024222,0.4858457055693172,0.2360460496201477,0.179744903273247,0.4806269832895895,0.23100229706605138,-14.817998306041632,0.37288340033726997,0.13904203024708475
39,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,648,518,130,1.0,0.7375632236950471,0.7383633145323213,0.8610301344828226,0.7413728924875076,0.9091881172571769,0.9548035919954702,0.9116498992874522,0.7456404193556123,0.8715274379972372,0.7595600751820282,648,518,130,1000.0,0.3024536626061279,0.3651087803494948,0.6110375614357743,0.3733669014853776,0.48681887791296097,0.7010208720701283,0.4914302630779632,0.2353391910512359,0.6082605973129842,0.3699809542435483,0.4577912927420358,0.6774321799510532,0.45891435843323614,-8.882932411021581,0.42712193602708026,0.18243314823552123
40,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,100.0,0.5237100343290264,0.5356065663126695,0.7341591445672261,0.5389896495516812,0.7228864443376452,0.8533097945662345,0.7281376055026693,0.49825301388294074,0.7118362201687116,0.5067108043440784,490,392,98,100000.0,0.08796597249623965,0.1372112685537138,0.39314549998033443,0.15456338415478715,0.29680345807160335,0.6064894315409253,0.36782943057083467,-0.48564851663863795,0.42732846910396893,0.18260962050674173,0.3706407952750158,0.6463427148575783,0.4177589050494648,-15.166093903168889,0.3842551165405985,0.14765199458762895
41,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,100.0,0.48452448264788295,0.4985823620003974,0.7102729361742697,0.5044876438616182,0.7054030664565344,0.8422747993419443,0.7094268376065125,0.4869710606520532,0.7030055753616031,0.49421683898949864,490,392,98,100000.0,0.09279608275500763,0.14248100372830108,0.39935380491775646,0.15948346150228948,0.30562718789353127,0.6057134038961898,0.36688872765950875,-0.53888800711581,0.4515464634534554,0.20389420865732272,0.36128695563810054,0.641262083234454,0.4112170593941918,-16.77744863448167,0.3918423000318552,0.15354038809425444
42,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,497,397,100,10.0,0.5636810509254734,0.5737903227722547,0.7659534098093006,0.5866846259984944,0.7827184017924478,0.886099621708241,0.7851725395914878,0.6990043378948638,0.8365399865723405,0.6997991491344516,497,397,100,10.0,0.12238735514033611,0.23715513250817966,0.5932130980225525,0.3519017796655145,0.7624997865120402,0.8745263230406982,0.7647962896910837,0.27442984632447853,0.6304515795158937,0.3974691941140852,0.4026590595285674,0.6501677641457089,0.4227181215342301,-16.99671141502636,0.5803138323861643,0.3367641440587172
