split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5434391934098441, 0.6901554669399146, 0.7684833563081194]]",0.7745360282792193,0.8808453144281176,0.7758884679499695,0.9034821618233377,0.9538448131506896,0.9098199275744739,0.848892943834535,0.9282143159145473,0.861581816268711,0.08810348716682892,0.40168948761706563,0.16135444446206074,0.3054879941446298,0.6038697370294532,0.364658659300021
1,116739,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6159707882926938, 0.7008947198350559, 0.7868810775410494]]",0.7981119030057645,0.8954755454103418,0.8018764524279491,0.9370287829907805,0.9683817485426056,0.9377632109104342,0.8319638516565849,0.913356864840121,0.8342207625505751,0.06482341613693021,0.4366150453245582,0.19063269780376602,0.7391367971193095,0.8621778477225117,0.7433506411034226
2,26225,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.592167733984106, 0.7224949687006641, 0.8081583447322143]]",0.8077453571452198,0.9000393658955581,0.8100708601616783,0.9061440890773749,0.9550821776334113,0.912181966032979,0.8051467510161798,0.8992089909565998,0.8085768094171863,0.14751003244944838,0.4354202233794047,0.1895907709277707,0.5425169086241792,0.7521268919777118,0.5656948616360525
3,777572,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5945747067152948, 0.713580052553507, 0.8070202310509839]]",0.81045964846994,0.9014875786404677,0.8126798544430535,0.9036495760897627,0.9538639900953888,0.909856511600696,0.8308353135128471,0.9119134095974446,0.8315860666036368,0.24963635303253162,0.5251220624188642,0.27575318043904146,0.38199239768165116,0.6234247694146747,0.38865844311974035
4,288389,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6836985055249117, 0.7185853416847721, 0.8084036173871587]]",0.8193603191097886,0.9057648096982267,0.8204098904876649,0.9460046814867479,0.9730945524910033,0.946913008087666,0.6151700014686001,0.8322663876575623,0.6926673400245679,0.2243540934381152,0.5248749799151196,0.27549374454089715,-0.633901094319621,0.41753422429942794,0.174334828461325
5,256787,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6356367000221987, 0.697556572506052, 0.7949240940042616]]",0.8012160602464284,0.8962995294369297,0.8033528464688616,0.9073810608720874,0.9554812492526733,0.9129444176734492,0.7828008731823296,0.9017113959626992,0.8130834416089997,0.11263285357216868,0.42123084567337576,0.1774354253467073,0.29582750072501784,0.55014141590156,0.3026555774901732
6,234053,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.09999999999999999]]","[[0.5872943984823108, 0.6875540173852295, 0.7782466098005203]]",0.7914714103921585,0.8900639708408522,0.7922138721889854,0.9284133176364809,0.96612464330804,0.9333968264070877,0.8267587171110711,0.9126737731457416,0.8329734161880846,0.19192648757280073,0.49541226790134857,0.24543331518715755,0.4117262194310023,0.7127816757170395,0.5080577172379909
7,146316,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.09999999999999999]]","[[0.6634879655815791, 0.7127535089550724, 0.7895248398547742]]",0.7981171506537067,0.8937391715603125,0.7987697067813136,0.9284495230587758,0.9658906190110236,0.9329446878934983,0.8138877341364374,0.9035387269246407,0.8163822310526003,0.14525972461654135,0.4789410466997555,0.22938452621385738,0.2029970209168711,0.4655251575011493,0.21671367226646987
8,772246,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6669727676757282, 0.7102869967354511, 0.784217592728057]]",0.7933141852987113,0.8919767563425128,0.7956225338553105,0.9552804309750882,0.9778510436216705,0.9561926635119902,0.6992249250634257,0.8443020479949256,0.7128459482484256,0.15631207948822257,0.4988998565470365,0.2489010668626536,-0.37690761529336037,0.3727396108706655,0.1389348175120151
9,107473,rcf,False,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.5805528700645073, 0.6975281027218647, 0.7947033967963246]]",0.801043355457422,0.8964965956248027,0.803706145966861,0.9012265551997236,0.9526563659403167,0.9075541515666106,0.8354243637531042,0.9205812003573165,0.8474697464513177,0.1442046806392122,0.42974251029926547,0.1846786251583143,0.6051081545154291,0.7894350595194587,0.6232077131984913
