split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
5,256787,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,False,False,923,738,185,[1.0],[0.4736000415561099],0.49534465812924255,0.7243738196378093,0.5247174305766695,0.8289732842339935,0.9124373674861619,0.8325419495850772,0.6047781901628785,0.7799063983050845,0.608253990117209,-0.1770244078957257,0.31950142383878255,0.10208115983500937,0.07755477020466894,0.4819599979334699,0.2322854396080303
2,26225,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,False,False,923,738,185,[10.0],[0.5188427768262809],0.5229137443703946,0.7259517662854101,0.5270059669729067,0.7220691454778445,0.8523585154339586,0.7265150388327818,0.5228040642916648,0.7235141813755849,0.5234727706515827,-0.02013852670152061,0.34214102161528287,0.11706047867194946,-0.012338286263465337,0.3486938134398626,0.12158737553123371
3,777572,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,False,False,923,738,185,[1.0],[0.543121481886618],0.5502940006863057,0.756236612649795,0.5718938143120361,0.8486636113695603,0.9226783284923785,0.8513352978694896,0.4285335163318196,0.660332681140267,0.4360392497818935,-0.08647664486376283,0.40366825604166146,0.16294806093571634,0.015402789748746093,0.3071895249557131,0.09436540424251669
4,288389,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,False,False,923,738,185,[1.0],[0.4943439244840281],0.499130698409438,0.7242481955760518,0.524535448795167,0.8295973288515108,0.9129184425117909,0.833420082678154,0.6322696758663151,0.8033534030247413,0.6453766901514325,-0.12345034960724433,0.35410755765956414,0.12539216239162154,0.3457542124895473,0.6274093546566264,0.3936424983106444
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[10.0],[0.32851927272494974],0.3419647616387217,0.595625401094166,0.35476961842858606,0.5901839789203958,0.7723834316608156,0.5965761655041377,0.3779841181242266,0.6232918482050346,0.3884927280388479,-0.08777423037623389,0.4522576812425776,0.20453701024291293,0.2095179594850709,0.5547823738483869,0.30778348233285135
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[1.0],[0.3287407571730298],0.3300953448572669,0.5971137617703082,0.35654484449548834,0.6896713145024286,0.8335459096909514,0.6947987835625158,0.29531866387917194,0.5878842565501624,0.34560789909953715,-0.2255561503727237,0.406468827871475,0.16521690803121075,-0.7812598034127356,0.07235361654116229,0.005235045826585553
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[1.0],[0.2586502812248759],0.2926042086670274,0.5774333800492146,0.33342930839506074,0.702886303826456,0.8416204616840008,0.7083250015251907,0.3768319291125489,0.6210088739711679,0.38565202155093786,-0.4847950993218788,0.34051631302100677,0.11595135943342026,0.009557330173671552,0.5459281005392007,0.29803749095833965
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[10.0],[0.3119768556410082],0.3266525870343605,0.5802526936349152,0.3366931884705747,0.5825030090293378,0.7668804000003707,0.5881055479047286,0.29655598703817243,0.5600882129405165,0.3136988062749013,-0.09352706024712765,0.38294245800763127,0.14664492614492644,-0.018603892574108993,0.3691489329174775,0.13627093467411233
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.42192699111834],0.43209992472161596,0.6602483804299876,0.4359279238604216,0.6325363875129503,0.7995124132604954,0.6392200989576211,0.4490534160915164,0.6781422806079697,0.45987695274817825,0.04330739993243171,0.5078072565420405,0.25786820979675373,0.1619308227596773,0.5131052470418603,0.2632769945418885
2,26225,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[10.0],[0.5155911361773912],0.5199036728789426,0.7239151512004107,0.5240531461375135,0.720758893221619,0.8516039792908339,0.725229337543983,0.5137029313588767,0.7170541362214973,0.5141666342723575,-0.027779088617155168,0.33582073557215386,0.11277556644022249,-0.01699041849681371,0.3350845388335448,0.11228164816528938
3,777572,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[1.0],[0.6369048705698734],0.6474310680199811,0.8092586338824062,0.6548995365132183,0.877423170165917,0.9376368723085547,0.879162904312569,0.738163538849522,0.8593938819521065,0.7385578443367112,-0.2769152323120685,0.3878928104096019,0.15046083236745936,0.5217178613814685,0.7555978306872383,0.5709280817392605
3,777572,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[1.0],[0.5469428964238647],0.5545956991232566,0.7584881251544394,0.5753042360002966,0.8483876664376185,0.9225959178429892,0.8511832276205478,0.42553954752296663,0.6592368124393337,0.4345931748751733,-0.07787013048445512,0.40425959877169315,0.16342582319905033,-0.0037040953929325937,0.3002168302617181,0.09013014517239325
1,116739,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[10.0],[0.43987586886992],0.44562994556432844,0.6787954715171179,0.46076329215214645,0.7167843792038956,0.8490422789943639,0.7208727915199433,0.5014295117723455,0.709156981944083,0.5029036250400405,-0.17645074654905035,0.2513103003307567,0.06315686705233513,0.0697006250421115,0.3683396272442224,0.13567408099841272
8,772246,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[1.0],[0.5151423614124964],0.5163113143238902,0.7338373307120294,0.5385172279465564,0.8429334972113904,0.9198486291005106,0.8461215004580886,0.4507831329758939,0.6889229119906723,0.47461477866570767,-0.08681808279917025,0.3823960497823756,0.1462267388891651,-0.16554617785303494,0.3702122907928391,0.13705714025408167
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[10.0],[0.45552125507601915],0.4509561104088796,0.6849745622767051,0.4691901509661637,0.718349718503413,0.8500528246647557,0.7225898047205299,0.49180324415578613,0.7196782117696593,0.5179367284959746,-0.15933884467214088,0.27604288178700837,0.07619967258527627,-0.07600422386925532,0.35991573750825584,0.1295393381061117
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[1.0],[0.6289483957306564],0.6560570823627359,0.8149541571306862,0.6641502782245872,0.8816791494163947,0.9398826537764778,0.8833794028699146,0.6410950003806144,0.8034301502387304,0.6455000063126289,-0.057592706759771906,0.48595034995566944,0.23614774262203758,-0.3058802634267952,0.3055598270122154,0.093366807883735
6,234053,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[10.0],[0.4529343879970327],0.45195227472628163,0.6834233414918952,0.4670674636959476,0.71101635963307,0.8461857749612927,0.7160303657468434,0.5880127379761573,0.7704323361872846,0.593565984642997,-0.14904034116933595,0.2735595397498018,0.07483482178812338,0.1191104580578698,0.45001230129984576,0.20251107132118318
5,256787,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[1.0],[0.46079512912560566],0.48123746511666443,0.7185795220802889,0.5163565295531364,0.828633352073585,0.9122941946916787,0.8322806976681386,0.6047794142962413,0.7799916573953471,0.6083869856063406,-0.20171615895373596,0.3115811316050793,0.09708280157230173,0.0783762928057562,0.478118112041963,0.22859692906257106
9,107473,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,False,923,738,185,[10.0],[0.4851166533459598],0.4946028915477938,0.7094522034714417,0.5033224290104839,0.7082130345127231,0.8442897871899973,0.7128252447533309,0.5613086593539834,0.7512620123291829,0.5643946111688933,-0.09953504196480578,0.2853476505019332,0.08142328164697343,0.02922765290596896,0.3739483977933129,0.1398374042121858
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[10.0],[0.3811444924776673],0.4075632218313795,0.6443483984378369,0.41518485856940535,0.6312596542640436,0.7983561841422577,0.6373725967581866,0.48745216276684245,0.701805425251369,0.4925308549122549,-0.11817902817295178,0.38887471280259944,0.1512235422573042,0.3767060358200548,0.6536837598235442,0.427302457857045
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[10.0],[0.3967242474787271],0.4182387604699108,0.6533657162933977,0.4268867592275846,0.6381534378733097,0.802151904901755,0.6434476785375143,0.5195351104306161,0.7286680126545599,0.5309570726659459,0.01566061038814337,0.47238849137228855,0.22315088678098674,-0.35394978211311257,0.2120540464277353,0.04496691860637611
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[10.0],[0.4501454353822828],0.4641834229993086,0.6827716700528602,0.4661771534267718,0.6636673813855067,0.8174087723608239,0.6681571011324292,0.3236271598616044,0.5809964836906651,0.3375569140609173,0.007602136530637571,0.4518721287344361,0.2041884207269908,-0.22628373671581437,0.39111242395625634,0.1529689281729384
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[1.0],[0.5213476812933927],0.526817203507628,0.7314843868601599,0.5350694082201841,0.7705186649453724,0.8799335591718662,0.7742830685568682,0.42640080991442186,0.6633090978669397,0.43997895931305336,-0.07837006433603078,0.4507177690971394,0.20314650737990228,0.16950467205586484,0.5633936008123017,0.3174123494362512
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[1.0],[0.4337525544157993],0.4498039709619621,0.6831326646479872,0.4666702375090593,0.7472427967935489,0.8663947957903702,0.7506399421726372,0.49106605779981893,0.7124158653901373,0.5075363652595783,-0.33699595232612567,0.4105403144638916,0.16854334980011101,0.22341894871457324,0.5552317695603362,0.3082823179291022
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[1.0],[0.3291218033691271],0.3546052716600332,0.6282922740873818,0.39475118167789364,0.7161326095108942,0.8494662350659453,0.7215928845171119,0.5989274030105067,0.7763981097974815,0.6027940248971021,-0.3024612193300438,0.39790199550774263,0.15832599802904365,0.4046041956545544,0.6693476631203005,0.44802629412460726
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.4041396527019966],0.40449761095540915,0.6396271709318562,0.40912291779428994,0.6129082735150628,0.7865563152622568,0.6186708370789387,0.410954703877339,0.6568289652011243,0.4314242895271798,0.027357243712554213,0.4661014695186725,0.217250579887466,-0.04180794501096896,0.271479705436218,0.07370123046373571
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[10.0],[0.440289720702852],0.44356783955377954,0.6682690751183928,0.44658355675959216,0.6399193336976456,0.8034091205062399,0.6454662149126099,0.4387746232631572,0.6734741874221467,0.4535674811239208,0.05588754915213068,0.4838020226908419,0.2340643971597499,-0.02117622424407095,0.32582315268953904,0.10616072682855067
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[1.0],[0.38538994012565847],0.3953713693176659,0.6507714828921475,0.4235035229456446,0.7500517483545196,0.8682174161940804,0.7538014817827251,0.47095092393307136,0.6991946228006967,0.4888731205534085,-0.2909935381875892,0.3688221389744397,0.13602977019768092,-0.09827003323616723,0.35159879636254804,0.12362171360359252
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.4713873471447497],0.4763098609978287,0.6950791268751926,0.4831349926175801,0.6951521500197894,0.8369093470114533,0.7004172551151371,0.4834466312356718,0.7275505953350383,0.5293298687723687,0.012460904920327809,0.491553074551929,0.24162442510145424,-0.4617860690947808,0.5303514535702913,0.2812726643041209
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[1.0],[0.42072778513926057],0.43747198715900726,0.6772919562822433,0.4587243940446281,0.7383114217762525,0.8620804072275421,0.7431826285256048,0.5992408556281618,0.7767667962810212,0.6033666558046815,-0.11309634645517641,0.4495326573239647,0.20207961000074506,0.24258732329175903,0.6076080569532343,0.3691875508744848
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,False,504,403,101,[1.0],[0.44324836302959375],0.43940486239562104,0.686005431738087,0.4706034523741592,0.7736095142462068,0.8815581538094724,0.7771447785479655,0.38770805937370156,0.636948126954118,0.40570291643035916,-0.3065682856572729,0.422367685427962,0.17839446169377385,-0.18180280226664136,0.3851321148294027,0.1483267458729682
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[10.0],[0.3073852787095569],0.3199065057438528,0.5773154660545909,0.33329314734582954,0.5772573872227778,0.7633462797472823,0.5826975428040162,0.37492754675474615,0.6212352621515396,0.3859332509404921,-0.22224434511013547,0.3921368837039213,0.1537713355610227,0.24677210246771353,0.5528319104607917,0.3056231212237288
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[1.0],[0.35555121979446863],0.36525916830975835,0.6233215577882169,0.3885297644035294,0.7222495835213498,0.8530172239901557,0.7276383844238714,0.28581460034607997,0.571780886018963,0.3269333816166304,-0.2992461605182801,0.4022427743441388,0.16179924951206975,-0.3964074582151349,0.3142929647327215,0.09878006768048372
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.31222348918512477],0.33829312617366136,0.5955133397278889,0.354636137793864,0.6060734552444831,0.7822186780193661,0.6118660602423647,0.4709316023390584,0.6940778794346683,0.48174410272052587,-0.18659509188006718,0.37182266326530866,0.13825209291770713,0.3456100601168638,0.6282126702679636,0.3946511590852051
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,False,504,403,101,[100.0],[0.27784956390884086],0.30288373807438806,0.5553112510667784,0.30837058556135055,0.4503914908301426,0.6737020161476182,0.4538744065613656,0.3887125855773992,0.6251666864625809,0.3908333858626029,0.12537825067248287,0.4745146174544372,0.22516412217793086,-0.29515485585938905,0.3046439131764082,0.09280791383543495
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.47653109428380375],0.48915606886118923,0.7023681635599295,0.49332103718254783,0.7072984587372806,0.8443583524894721,0.7129410274187357,0.527742628368207,0.7361677101754551,0.5419428975049729,0.07922456894437224,0.5321274550986972,0.283159628469816,-0.1028837090189183,0.33048401117346754,0.10921968164130462
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.4648614875915955],0.4783424729798209,0.7118619556149965,0.5067474438520073,0.8319466084617921,0.9139337619098359,0.8352749211586646,0.5787878643761053,0.7664155908086537,0.5873928578345777,-0.29735057519217967,0.47505994546469243,0.22568195178491654,0.2935182194279935,0.6239961294839835,0.38937116961099233
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.5217134489753885],0.5322688844094321,0.742897645859944,0.5518969122242467,0.8305492054296747,0.9130472964333787,0.8336553655243021,0.5869678103281766,0.7698062352413136,0.5926016398164047,-0.2660544899461217,0.48213366435317895,0.23245287030262382,0.03522206905201919,0.485672598184681,0.2358778726274586
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[10.0],[0.3106146651420646],0.321594701179292,0.579231334676019,0.3355089390705623,0.5836998680711614,0.7678046920147422,0.5895240450798531,0.3955333300273478,0.637402394038183,0.4062818119256071,-0.24901680409819038,0.3843832997117249,0.14775052109727374,0.23374206119383723,0.549946855549887,0.30244154392920825
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[100.0],[0.3415737253665059],0.35041139690652534,0.5953285129731298,0.35441603835879804,0.5038388506283958,0.7124212904255616,0.5075440950516223,0.15600026972058645,0.4345690780281271,0.18885028357821643,0.043989336296955894,0.4460438351915079,0.19895510291234908,0.14534011283556048,0.4314579170733872,0.18615593420530588
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[100.0],[0.31562273792637763],0.33588411190622813,0.5821339795474937,0.3388799701438018,0.4950984026364902,0.7061611368509694,0.4986635511986535,0.18433997992610174,0.4655143639141377,0.21670362301038423,0.0839798766262767,0.4474845306099986,0.20024240513525077,-0.13114071671483973,0.33116561819579954,0.10967066667500608
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.37775338052789065],0.3931238815311624,0.6625995912242127,0.43903821829049383,0.8579256239722579,0.9282709752616436,0.8616870035132029,0.18807438891466322,0.5645418402396606,0.31870748938118243,-0.47069086610960853,0.404641540610867,0.16373477638793593,-0.663983256596137,0.272731705731165,0.07438258331103079
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[100.0],[0.4648913138496754],0.4850316636144405,0.7002532980887548,0.4903546814841785,0.7163799692836119,0.8508357319483721,0.7239214427601222,0.5261133609321366,0.7442763947508282,0.5539473517832906,-0.10276334427878164,0.45944244797047945,0.2110873629971067,0.2149395320425943,0.6267068195327181,0.39276143764881494
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[100.0],[0.2807005431177273],0.30574589962450605,0.5576815329512832,0.3110086921948932,0.45475042044957026,0.6771702410674139,0.4585595353872994,0.39076618849487843,0.6267483595991915,0.39281350626027745,0.1243220906883078,0.47473744327370226,0.22537564004605168,-0.30904019016233497,0.30993910906970323,0.0960622513309214
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[1.0],[0.41462198370507347],0.4290314547240922,0.670807262744578,0.44998238375087335,0.7443743144719244,0.8647741794650157,0.7478343814693911,0.3646220486301268,0.630656602099136,0.39772774977122793,-0.23114070119137597,0.43110794037137135,0.18585405625124587,-0.3403359694882675,0.5166327780728112,0.26690942737923057
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[1.0],[0.33886528534759863],0.351619622128997,0.6124671049981188,0.37511595470477677,0.7216142607713633,0.8525067537898589,0.726767765257323,0.22091351732878906,0.5386701015283719,0.29016547828058653,-0.33110156881250785,0.36625413885016544,0.13414209422487627,-0.13106778097788907,0.38445741915274323,0.1478075071415881
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.3458989549682828],0.3596741554465823,0.6069636119255454,0.36840482620170406,0.5992531493603018,0.7772547493978641,0.6041249454615365,0.4800246051584307,0.7024223737021177,0.4933971910773175,-0.04074450575097566,0.4028396284686996,0.16227976626479992,0.17588601275494808,0.4804070149732995,0.23079090003555602
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[100.0],[0.4917208019972074],0.4949608720867823,0.7096448443138709,0.503595805061258,0.7257360644080608,0.8547505838098914,0.7305985605233503,0.5011352791131396,0.7103764967512005,0.5046347671365083,0.03046451001836925,0.5139598692212627,0.2641547471699374,0.09024299788599122,0.5820551730596449,0.33878822448549323
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[100.0],[0.5158363848280902],0.5336230313065805,0.7335372177740964,0.5380768498597621,0.7378977112322462,0.8620827494543424,0.7431866669067585,0.4087872436754273,0.6520723008724012,0.4251982855650273,0.08085506480445126,0.5370236762153675,0.28839442881586785,-0.11707550151222912,0.3997452723654209,0.15979628277850455
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.5038470617322134],0.5276229535810539,0.7381652379045307,0.5448879184506524,0.8441800314966689,0.9203279185671333,0.8470034776941119,0.4807484347835631,0.7043721505330038,0.49614012644648864,-0.14077632140493868,0.5093620490987643,0.2594496970620919,-0.3489172769679809,0.42167594588981516,0.17781060334207033
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.41363046814353704],0.4448146205443212,0.6741714468857816,0.4545071397960682,0.70618143729492,0.8433115178603274,0.7111743161558893,0.5019587018147053,0.7127132219541735,0.507960136748299,-0.02009607892113552,0.4975063676757918,0.24751258587796016,-0.828897857591649,0.23760150440927275,0.05645447489754966
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.4764506932337055],0.5081506304996573,0.7279369890064101,0.5298922599637185,0.8134226059414259,0.9036764490793032,0.8166311246205785,0.6899656994897918,0.8319360407751591,0.6921175759406473,-0.24816040987379684,0.46420060485418707,0.21548220154699313,0.2637795802213635,0.6290811162609969,0.39574305083618194
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.4986660043102219],0.5032369259840597,0.724315820657706,0.5246334080550462,0.8250501182253462,0.9096975010290593,0.8275495433785154,0.5770116403441599,0.7650924052099719,0.5853663885099798,-0.20257899234014176,0.49901520866741184,0.24901617848138058,-0.02360223808103523,0.4657887769631458,0.21695918474482317
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.47996375517176554],0.4992456990774744,0.7091946401099808,0.5029570375607252,0.7198702671107782,0.8514725640329767,0.7250055273008915,0.4041257704911593,0.6435680325044155,0.41417981246160446,0.09114931556001094,0.5401617058622656,0.2917746684800328,-0.7437106959634407,0.3259950280714531,0.10627275832730748
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.4709080846589059],0.47482346437704104,0.6945767576468971,0.4824368722632764,0.715044000731429,0.8481546114456682,0.7193662449165523,0.45882604801657867,0.6893786264411261,0.4752428905938537,0.02687793153389184,0.5195178014876523,0.26989874606256364,0.0369782283402732,0.42788747812378913,0.18308769393513613
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.4215920875400917],0.43657543732802595,0.6686022518759946,0.447028971213651,0.6993045977059773,0.8403001685617526,0.7061043732849098,0.510642924732261,0.7300634217940805,0.5329925998416815,-0.19997977722549187,0.4283973000828214,0.18352424671825093,0.2375344974875263,0.6261835376013118,0.3921058227628935
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.46173105467758485],0.4662653807138978,0.6910023816859159,0.47748429149560817,0.7121657359961242,0.8463995620775682,0.7163922186850992,0.47477343537299554,0.6940636204656037,0.48172430925382154,-0.002138459874817311,0.49889654901622127,0.24889776662029486,0.032720020735700905,0.5500882762815923,0.3025971117024534
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[1.0],[0.47156780820215277],0.481325305665963,0.7009308954929039,0.4913041202564841,0.7455919923140703,0.8659550733210521,0.7498781890104688,0.419670748799182,0.6532529724004814,0.42673944595006413,-0.10331173224840628,0.4583201557975245,0.21005736521026713,0.0436254964359466,0.5044118760662042,0.25443134071662776
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.38679516790191604],0.3950732766618379,0.6421558282414381,0.4123641077444474,0.7088188206179042,0.8455689804597135,0.7149869007156794,0.5329608617282824,0.7312089338046756,0.5346665048757704,-0.1657792105004765,0.45651862152948597,0.20840925180318204,0.3768415718184601,0.6328309526696365,0.4004750146567597
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[1.0],[0.40741190966711277],0.4232123303780042,0.6625213031343687,0.4389344771068621,0.726062901762778,0.854294695567781,0.7298194268752477,0.4462475642909639,0.6851460024811709,0.4694250447159286,-0.3575275614248723,0.40524230858796084,0.16422132866970007,0.02442508510118724,0.5278750862108905,0.2786521066421551
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.4022072438638909],0.4013959539818024,0.6437003367664593,0.4143501235532531,0.640021063807887,0.8027393347762102,0.6443904395969524,0.331331767905216,0.5835809006926642,0.3405666676532612,-0.16118312112044042,0.43219095332347013,0.18678902013464993,0.05098045036967325,0.41861904986546994,0.1752419089102688
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.5076613139422236],0.5206937717180439,0.7254676371580948,0.5263032925637491,0.7305393243732569,0.8572176048659723,0.7348220220921542,0.44849329226203016,0.6715462626996382,0.4509743829458515,-0.021517806617397106,0.4812181022508977,0.2315708619339554,0.4808085517261854,0.7088804325724727,0.502511467684136
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.47324429687674263],0.49192170780971434,0.7053960779024508,0.4975836267201605,0.711445479415905,0.8465754038802344,0.7166899144549821,0.5662037551828982,0.7775877784606162,0.6046427532113163,-0.015702444771515056,0.4607147394115097,0.2122580711110153,-0.06427362384250701,0.4583053919360309,0.21004383227763893
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[1.0],[0.27958376603078133],0.3125709109218128,0.5911123046035491,0.34941375665371904,0.7130923642972218,0.8475288796639738,0.7183052018644707,0.39155487896788743,0.6337846163421965,0.40168293991202525,-0.49332831391451415,0.33817232700107025,0.11436052274931878,0.00955060136498298,0.5509887336237809,0.3035885845803378
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.3771956347848185],0.4028961947273306,0.64151018065525,0.4115353118843315,0.6159907054664151,0.7877731005104507,0.6205864578878486,0.45500512856852526,0.6771986352012849,0.4585979915184829,0.01894553050221226,0.47277500144490947,0.22351620199123415,-0.36509291044442893,0.2924853873543397,0.08554770181581814
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[10.0],[0.3502319014905154],0.36348790068853853,0.6109865943229769,0.3733046184423899,0.6043825604834405,0.7819619291090669,0.6114644585759734,0.37784801314215943,0.6233366086402872,0.38854852767117454,-0.07276259232675919,0.4568348338767456,0.20869806544319378,0.200713826951054,0.5503530525230971,0.30288848242149086
