split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 10.0, 0.0009999999999999998]]","[[0.6677799226911546, 0.7056025568813704, 0.7884183237095919]]",0.7929347255706805,0.8915431079974172,0.7948491134176943,0.9190259139106844,0.9589631835958473,0.9196103874922827,0.8077453325651102,0.8988173121959677,0.8078725607031837,0.019290529510698873,0.3320155196718598,0.11023430530297514,0.26177812020538116,0.5123903551028915,0.2625438760024673
1,116739,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6815308289161883, 0.717850722833169, 0.7816090369815261]]",0.79053998057012,0.8901906343216354,0.7924393654339555,0.9208067177929489,0.9600609324105356,0.9217169939409869,0.6821073909170843,0.8355619564978523,0.6981637831465187,0.0029549851695298557,0.3398702496264871,0.11551178658117066,-0.17935624146250762,0.3380224102970023,0.11425914986299497
2,26225,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 10.0, 0.009999999999999998]]","[[0.678919443603341, 0.7215541577238015, 0.7770040858946364]]",0.7796358884062549,0.8836918560285829,0.7809112964112417,0.9175864420950051,0.9583573777506245,0.9184488634890531,0.8099605674787534,0.9013325057297297,0.8124002858850332,-0.023240849695177923,0.3113525672254095,0.09694042111785314,0.27768260817192825,0.5325932060053301,0.283655523083036
3,777572,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 100.0, 0.09999999999999999]]","[[0.6158530368152138, 0.708024182660427, 0.7882593575961172]]",0.787887632494979,0.8887848200890631,0.7899384564207483,0.866905308218664,0.9342951235106001,0.8729073778156874,0.7792026931903258,0.8839611225900585,0.7813872662506766,0.022155889171301846,0.2407055861650144,0.05793917921104317,0.12914476794384755,0.4018031574326721,0.16144577732286466
4,288389,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 10.0, 0.009999999999999998]]","[[0.6376168201459395, 0.710567144012727, 0.7810195004648687]]",0.7805994017397071,0.8843572062819173,0.7820876683027576,0.9120354700501099,0.9554148948153928,0.912817621235108,0.8208119888506331,0.9075125732327345,0.8235790705754993,-0.113545288223043,0.23348186868024493,0.05451378300241914,0.3640750072180404,0.6248367172692251,0.3904209232477815
5,256787,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6656101228011557, 0.7281166000176497, 0.8049938454904588]]",0.8091536186502536,0.9001885391789123,0.8103394060690641,0.9277208989172003,0.9636629273829397,0.9286462376122568,0.7827331664689741,0.8875292156997505,0.7877081087206143,0.09078246412800828,0.4022472473248869,0.16180284798044875,-0.024953760189613483,0.24369743381629877,0.05938843924864932
6,234053,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 10.0, 0.009999999999999998]]","[[0.656006904565849, 0.7134143171085462, 0.7928297816226842]]",0.7962976043985716,0.8929747488586705,0.7974039020992055,0.914211215718965,0.9566081698343812,0.9150991905938843,0.8241163188090679,0.9096603375951249,0.8274819297936765,0.10767638140577507,0.4128243291543035,0.17042392674170073,0.0865065695331576,0.34697879940963583,0.1203942872397523
7,146316,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6691332638019408, 0.7191615710716155, 0.7919091785616712]]",0.7994587982130167,0.8949197599938822,0.8008813768275077,0.9388132454379821,0.9694735727099107,0.9398790081829186,0.7872093884034463,0.8903384801518095,0.7927026092390341,0.04277689697058329,0.37203056856426703,0.1384067439462518,0.11178104579180836,0.4287058161133977,0.18378867676945437
8,772246,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1000000000.0, 10.0, 0.009999999999999998]]","[[0.6445539330383475, 0.7105194899444738, 0.7813045263693932]]",0.7894293066062198,0.8888962333072453,0.7901365135878087,0.9142782979438919,0.9566421953934136,0.9151642900071301,0.8198284220099071,0.9061776480820131,0.8211579298834487,0.01011134859152818,0.336348304949647,0.11313018224250074,0.24358980247301243,0.55460201951717,0.30758340005252344
9,107473,rcf,False,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[100.0, 10.0, 0.009999999999999998]]","[[0.7052217248063759, 0.7626555894027841, 0.8295646281458012]]",0.8329671453049413,0.91286414377495,0.8333209449899726,0.93392125374694,0.9667577635359694,0.9346205733570694,0.5767005515652419,0.8009997846982193,0.6416006550865937,0.11869299867524319,0.41675431023511395,0.1736841550995456,-0.20169379637360274,0.31093494050792103,0.09668053722866439
