split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6909674092972018, 0.7101051271060828, 0.8046827095594121]]",0.8086209728205985,0.9002619265926488,0.8104715364723077,0.9753448833452744,0.9879428909482473,0.9760311557751804,0.8112714603613983,0.9012973013837097,0.8123368254815576,0.17544041591578452,0.5052814205070693,0.25530931390964173,0.4842098141529879,0.704706309387191,0.4966109824901154
1,116739,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.09999999999999999]]","[[0.7011765245541005, 0.7360381554474411, 0.7933153491535926]]",0.8104257571233333,0.900563594482564,0.8110147877073559,0.9551318026776091,0.9791717051951916,0.9587772282548592,0.7559344043367567,0.884607044040766,0.7825296223665417,0.1892099868013113,0.4878359979676912,0.23798396091313323,0.4976077774945947,0.707347966272215,0.5003411453894385
2,26225,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6950591175570627, 0.7387579236187897, 0.83106860064666]]",0.8361215822762429,0.9148120568303656,0.836881099322204,0.9647708212825865,0.9826059560310755,0.9655144648277438,0.4986825448205737,0.7459681768745376,0.5564685209095215,0.22978910132672026,0.5343739649640109,0.28555553443135795,-1.1957353248374991,-0.11838207134859767,0.01401431481678447
3,777572,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 0.009999999999999998]]","[[0.6463630436479741, 0.6881194124230191, 0.7823863598212062]]",0.7930582356306437,0.891880173314107,0.7954502435508015,0.9731520736202723,0.9868664495787447,0.973905389304157,0.7747509332585774,0.8916171835692615,0.7949812020359821,0.1680708414316916,0.5097972916052308,0.25989327852802874,0.4930126761942235,0.744732772057535,0.5546269017765003
4,288389,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6879944825512003, 0.7302072804284674, 0.8199349044352238]]",0.8287568166108579,0.9108654498388156,0.8296758677100678,0.9636541989489589,0.9821691703342043,0.9646562791549791,0.7279867345967062,0.8574346273268735,0.7351941401391744,0.22202762127953168,0.5332869750097036,0.2843949977150002,0.5790963898273722,0.7617959798438858,0.5803331149063061
5,256787,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6736969628343932, 0.7402264156225773, 0.8195037772894013]]",0.8225391871913399,0.9078592917428723,0.8242084936038697,0.9247016848393268,0.964512129059492,0.9302836471028741,0.717362680507297,0.849134394968937,0.7210292207192626,0.24319081787253405,0.508108262009098,0.25817400592190615,0.2488795402414784,0.5020863603294877,0.2520907132289122
6,234053,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.6855667671617622, 0.7236790724441334, 0.7930378770213642]]",0.806024084782484,0.8982192011845754,0.8067977333766568,0.9583232134404094,0.9795228533733567,0.9594650202806824,-0.27231632550526097,0.527781855500357,0.2785536869953997,0.15687978386125978,0.4664219630836305,0.21754944764678755,-4.699421646109922,0.07688224895298175,0.0059108802040682635
7,146316,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.009999999999999998]]","[[0.667843465480237, 0.7250933326622124, 0.7916696921310543]]",0.7977373021500149,0.8940857489906711,0.7993893265482093,0.9614836593638008,0.981136016808634,0.9626278834791122,0.7747858264502246,0.8916610736113695,0.7950594701937801,0.10603844906498738,0.4288564588376597,0.1839178622867773,0.33813778198638433,0.5919117555495963,0.35035952635780504
8,772246,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 100.0, 0.009999999999999998]]","[[0.6698245045508743, 0.7147289814640151, 0.8107147329485912]]",0.8153348756776561,0.9032080541091092,0.8157847890075636,0.9601690613065431,0.9803257607000874,0.961038597092205,0.779103605511498,0.8863411430892126,0.7856006219326921,0.21627747510323336,0.5222328199299405,0.2727271182119777,0.31611512379196505,0.5889412850824095,0.34685183727451996
9,107473,rcf,False,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 100.0, 0.09999999999999999]]","[[0.6607680610891022, 0.7180349597085187, 0.7742567275704344]]",0.7788545223567007,0.8829676838612193,0.7796319307432461,0.9154599480341857,0.9598569914065673,0.9213254439520671,0.8288687146221336,0.9227716687821279,0.8515075527069532,0.01495389200806696,0.30814904028093815,0.09495583102606324,0.54232827004912,0.7657580534050602,0.586385396354707
