split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.25037494750968853, 0.3340511239442262]]",0.361367520389973,0.6126916138051158,0.3753910136271172,0.8685385934257321,0.9429023699097524,0.8890648791814275,0.34414368666220463,0.6044373276241775,0.36534448302545725,,,,,,
1,116739,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[100.0, 10.0]]","[[0.2733062221424061, 0.3213323135703006]]",0.3737565821060427,0.6115182185870078,0.37395453166382747,0.7162831988904825,0.8696503287039716,0.7562916942149259,0.21833119813672341,0.5086287789505414,0.2587032347767187,,,,,,
2,26225,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.17017052710560387, 0.25943555458818196]]",0.2845552365028119,0.5605008140942778,0.3141611626003481,0.8584290784672174,0.939520434587569,0.8826986470076145,0.5136493846321948,0.7383146863339504,0.5451085760563995,,,,,,
3,777572,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.34713634704576013, 0.4000035648065975]]",0.4165482218064521,0.6518922936580808,0.4249635625307934,0.8655190598699939,0.9417916768246404,0.8869715625361678,0.35247921125966164,0.59581969803419,0.35500111256555333,,,,,,
4,288389,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[1.0, 1000.0]]","[[0.25644952718702746, 0.30534941599053955]]",0.3573133707499452,0.6320023272708849,0.3994269416758147,0.9713197837054732,0.988102847946939,0.9763472381208517,-0.538652329087767,0.4235384663278434,0.17938483245934175,,,,,,
5,256787,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[1.0, 10.0]]","[[0.39929811758913714, 0.4301161558009598]]",0.4382506805384502,0.6891164899535985,0.47488153672596806,0.9767525032230282,0.9904535156984847,0.9809981667594885,0.40553519756101464,0.6714196170138279,0.45080430211099537,,,,,,
6,234053,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.2142173583022661, 0.28386235563859213]]",0.33671766238088074,0.5857901078157113,0.34315005041474267,0.8578114579849221,0.9385597535837196,0.8808944110471324,0.39587346882073315,0.6325599684491743,0.40013211368442037,,,,,,
7,146316,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.18116397689378066, 0.3148140090255886]]",0.34743150394060496,0.6063344705170297,0.3676414901371668,0.8565452860364977,0.9363950502957472,0.8768356902183749,0.36676090632659875,0.6074067740108151,0.3689429891142254,,,,,,
8,772246,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[1.0, 1000.0]]","[[0.3056219514792048, 0.38903940477415]]",0.4212495014109069,0.6591483531901957,0.43447655151334696,0.9707125403140356,0.9877916281059987,0.9757323005562997,0.4452997625570644,0.6692683303626803,0.4479200980264498,,,,,,
9,107473,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,384,307,77,"[[1.0, 1.0]]","[[0.2575170252077254, 0.2575170252077254]]",0.2718554727386866,0.5747888558618677,0.3303822288229949,0.9880062555744531,0.9950991394748151,0.9902222973835175,0.38242847107880273,0.657848011397622,0.43276400609980575,,,,,,
0,670487,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 10.0]]","[[0.2365081883308875, 0.2822299094221603]]",0.3157789274381889,0.5860326165825666,0.3434342276986095,0.9825467220405649,0.99301135860541,0.9860715583193622,0.2616589051407917,0.5734881830853118,0.3288886961384921,,,,,,
1,116739,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 100.0]]","[[0.17377707905579393, 0.20874206295888334]]",0.30478048168697913,0.5866129166955032,0.3441147140340054,0.9795979921816919,0.9917127103138732,0.9834940997980882,-0.0140458449032419,0.38435214858923783,0.14772657412516355,,,,,,
2,26225,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[0.09999999999999999, 1.0]]","[[0.2783022795621356, 0.2783022795621356]]",0.32327332875701675,0.6283643271138526,0.39484172758924474,0.9996409222477055,0.9998565298371211,0.9997130802579299,-0.30415420018162775,0.3789006028265964,0.14356566682235813,,,,,,
3,777572,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 1.0]]","[[0.20520828499839744, 0.20520828499839744]]",0.2526801776378178,0.5769892447562104,0.33291658856434203,0.9946614778681808,0.9979672384784738,0.995938609076351,0.08790101109328863,0.4676274291452576,0.21867541248900293,,,,,,
4,288389,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 1.0]]","[[0.3345483281059699, 0.3345483281059699]]",0.36615003748019104,0.6432698090126833,0.413796047187214,0.9936158033158959,0.9975707675613461,0.9951474362929332,0.2729994230005822,0.6322050576964275,0.3996832349769433,,,,,,
5,256787,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[0.09999999999999999, 1.0]]","[[0.1877644252648997, 0.1877644252648997]]",0.2381644321343861,0.566790537697166,0.3212515136230426,0.9996678949713665,0.9998696681868181,0.9997393533600177,0.14267199538464248,0.6448004706012699,0.4157676468876191,,,,,,
6,234053,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 10.0]]","[[0.13344770391895336, 0.15272887900074492]]",0.23282233342756975,0.5527695033316664,0.30555412381353714,0.9838229403700482,0.9937252308084044,0.9874898343452165,0.2957058803582744,0.5928537925472567,0.35147561933766563,,,,,,
7,146316,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[10.0, 10.0]]","[[0.19730031356619768, 0.29022952266079505]]",0.30787859264023343,0.5828651375532614,0.33973176857498233,0.9084221816608424,0.9629006536662115,0.9271776688308173,0.3985460190036151,0.6349858713923267,0.4032070568678724,,,,,,
8,772246,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 10.0]]","[[0.240454719166502, 0.28196696139123933]]",0.31236409867627357,0.6162685284272,0.37978689912982666,0.986232928466858,0.9945122537630482,0.9890546228848576,-0.05835495909583077,0.46322611023987065,0.2145784292079608,,,,,,
9,107473,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,"[[1.0, 10.0]]","[[0.22279078512943826, 0.232558186697415]]",0.29336930716423637,0.5998234787575306,0.3597882056687858,0.9847496557667039,0.9939454011313702,0.9879274604302004,0.32100042245489824,0.6449630995161709,0.4159773997375062,,,,,,
0,670487,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[1.0, 1.0]]","[[0.3441922339489915, 0.3441922339489915]]",0.3806494930715264,0.6660893924440049,0.44367507872642353,0.995889309961966,0.9983408450942203,0.9966844429834419,0.516286191829495,0.7345881161429304,0.5396197003784194,,,,,,
1,116739,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.34572304704172835, 0.39049199360424725]]",0.4483910215389453,0.6791674711033566,0.46126845380492876,0.9318950719520953,0.9712218431124182,0.9432718685386827,0.5006784079414158,0.7263037364328957,0.5275171175563852,,,,,,
2,26225,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[1.0, 1.0]]","[[0.38043595951352616, 0.38043595951352616]]",0.39577621677315644,0.6793492094477221,0.46151534837724506,0.9957253202561533,0.9982036624016465,0.9964105516320603,0.5806182521736076,0.7890158320607383,0.6225459832424992,,,,,,
3,777572,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.4861964145820529, 0.5046884805680947]]",0.5194869863300872,0.7253761984609762,0.5261706292936976,0.9320140482830535,0.9713500407872085,0.9435209017373117,0.5429741119482975,0.7474741542551411,0.5587176112794384,,,,,,
4,288389,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[1.0, 10.0]]","[[0.37175466913857574, 0.38154656149330135]]",0.42794015605468005,0.6814423581202422,0.46436368744047646,0.9878709802774857,0.995115406199617,0.9902546716558288,0.4077376637636383,0.6775549562658599,0.4590807187604314,,,,,,
5,256787,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[0.09999999999999999, 1.0]]","[[0.5136725546945081, 0.5136725546945081]]",0.5203479256815142,0.7458065782072577,0.5562274520972184,0.9997021313944972,0.999877867800618,0.9997557505175102,0.4375402352214992,0.6979454596529319,0.48712786465014235,,,,,,
6,234053,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.3822663364340321, 0.4013628388895663]]",0.4314303833242803,0.6645383341994141,0.4416111976205322,0.9307323903213444,0.9714975869783278,0.9438075615047136,0.5137931381040266,0.7189868361013464,0.5169420704870243,,,,,,
7,146316,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.3302182890620108, 0.413606635970521]]",0.44441808198982247,0.6785128821534469,0.46037973124817727,0.9291088878021075,0.9699359803591544,0.940775805995274,0.5357761075031433,0.734215999565736,0.5390731340183129,,,,,,
8,772246,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[1.0, 10.0]]","[[0.4282096254457851, 0.43730010014923737]]",0.48751301827015303,0.7094874846297458,0.5033724908462437,0.9863355224728912,0.9944074388000271,0.9888461543408297,0.49676242245170865,0.7065167271000522,0.49916588567216963,,,,,,
9,107473,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.35293185039315533, 0.37323006979071827]]",0.38211629021571647,0.6320571589602239,0.39949625219286966,0.9316347573857685,0.9717752819256908,0.944347198561756,0.5961488027537933,0.7776390306804966,0.6047224620377023,,,,,,
0,670487,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.3639396509894824, 0.3755387831665191]]",0.40679890584366984,0.6509875292399198,0.42378476322589537,0.8899332061390034,0.9513612002335324,0.9050881333097874,0.4596195647326654,0.7186458116949441,0.5164518026666851,,,,,,
1,116739,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[100.0, 1.0]]","[[0.459577033166641, 0.459577033166641]]",0.5123285152716204,0.7240729129955498,0.524281583333861,0.9107337121099934,0.9584112292006348,0.9185520842578717,-0.2567582402340298,0.4240400935551379,0.17981000094225008,,,,,,
2,26225,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[100.0, 10.0]]","[[0.3334986226884403, 0.4092671253091579]]",0.4189459063285693,0.6520561676589878,0.42517724578212596,0.7626737164489813,0.8860783650285483,0.7851348689716653,0.46487231524218076,0.6836157255151188,0.4673304601715623,,,,,,
3,777572,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.4678516483967708, 0.49353436416268304]]",0.5100710673055353,0.7168422084722579,0.5138627518473841,0.8985915181347637,0.9561185878224804,0.9141627539796541,0.5121145532872462,0.7177068503280014,0.5151031230077402,,,,,,
4,288389,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.40297469947402725, 0.43668075850602606]]",0.47681767604084835,0.6961999913154092,0.4846944279075759,0.901720337087973,0.9575136892101419,0.9168324650248162,0.4092079486313448,0.6731938286895955,0.4531899309857565,,,,,,
5,256787,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[1.0, 10.0]]","[[0.46800800648917085, 0.47198292152033783]]",0.47869268137290866,0.7116767619481508,0.5064838134970049,0.9821389859022864,0.9927707704367349,0.9855938026335481,0.47402995688874816,0.7114688669794738,0.5061879486810561,,,,,,
6,234053,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 1.0]]","[[0.42192728530405005, 0.42192728530405005]]",0.461792132325358,0.6910316794242835,0.4775247819679457,0.9537247247760856,0.9801078157622813,0.96061133051831,0.5348779557908019,0.7349231932409778,0.5401120999635155,,,,,,
7,146316,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 10.0]]","[[0.3254685263300129, 0.4067271198198606]]",0.44011035535969933,0.672648142519685,0.45245552363518243,0.887929321658356,0.9505025334164868,0.9034550660311597,0.4875634496800605,0.702907346775672,0.49407873815121484,,,,,,
8,772246,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[1.0, 10.0]]","[[0.405639077054483, 0.4415780034755805]]",0.4762021928891884,0.6972450091829228,0.48615060283049405,0.9800578907979434,0.9917108424316415,0.9834903949964762,0.4847073574879287,0.6983060310161104,0.487631312953473,,,,,,
9,107473,rcf,True,ZMB,2014-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,384,307,77,"[[10.0, 1.0]]","[[0.39572159855375905, 0.39572159855375905]]",0.407007787366232,0.6568690601065407,0.43147696212525016,0.9550577712985789,0.9806580520712533,0.961690215092185,0.5594943552060756,0.75695196795928,0.5729762817974269,,,,,,
0,670487,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[1.0, 1.0]]","[[0.4000139000906445, 0.4000139000906445]]",0.457100091817331,0.6980149170415721,0.4872248244125528,0.9987434385842839,0.9994844602233841,0.9989691862280294,0.4150475433520666,0.827543041521794,0.6848274855711417,,,,,,
1,116739,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[10.0, 10.0]]","[[0.4170380452958085, 0.44239212080033463]]",0.48008784040077734,0.7010820882434615,0.4915160944558128,0.9655882466418352,0.9858366237229433,0.9718738486734522,0.7412779937100278,0.8624676414452347,0.7438504325401059,,,,,,
2,26225,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[1.0, 1.0]]","[[0.49492943097073566, 0.49492943097073566]]",0.5223009040177794,0.7353170167388509,0.5406911151057234,0.998728033164708,0.9994707411398015,0.9989417623945441,0.6983332119867798,0.8391006193960981,0.7040898494709156,,,,,,
3,777572,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[0.09999999999999999, 1.0]]","[[0.43349391023966033, 0.43349391023966033]]",0.5008738902432353,0.7306345933789211,0.5338269090419814,0.9999167024527948,0.9999656733278639,0.9999313478340482,-8.938993959147787e+25,-0.13298691569720955,0.01768551974665672,,,,,,
4,288389,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[0.09999999999999999, 1.0]]","[[0.3395663891500094, 0.3395663891500094]]",0.4190762733636806,0.6798664541818757,0.4622183955218366,0.9998599933785872,0.9999397755907506,0.9998795548084808,0.6841901782683147,0.828449609292915,0.6863287551375835,,,,,,
5,256787,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[1.0, 10.0]]","[[0.4918799280535325, 0.5003361852243616]]",0.5369433202310384,0.7428078539999952,0.5517635079640781,0.9943587724974524,0.9976608832082718,0.995327237883909,-1.9619106826527938e+27,-0.12896565744703178,0.016632140800745144,,,,,,
6,234053,rcf,True,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,276,220,56,"[[10.0, 10.0]]","[[0.46027319442591114, 0.48852816209782357]]",0.5296718219293596,0.7413857718146107,0.549652862649146,0.966208299234277,0.9855814286858517,0.9713707525704447,0.5157654679713839,0.721776923266286,0.5209619269597461,,,,,,
