split,random_state,variables,anomaly,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.3620690465905315, 0.37459333747564505]]",0.4235865684151905,0.6508621488799126,0.4236215368445775,0.6357325484096721,0.8069670788324327,0.6511958663193497,0.296638842672004,0.5564144285275968,0.3095970162736921,,,,,,
1,116739,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.26747666438203066, 0.3629473703256254]]",0.3752643801857293,0.6179012656262355,0.3818019740625036,0.6339325845549817,0.8081036656489069,0.6530315344352003,0.39616667902947356,0.6316518146845407,0.39898401499427333,,,,,,
2,26225,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.2696457034016534, 0.30750691755471016]]",0.32775964692802795,0.5798148375688469,0.3361852458649883,0.6123438747817618,0.7940531810095142,0.6305204542713283,0.5056360440262407,0.7145286212986046,0.5105511506548848,,,,,,
3,777572,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.26878520491003827, 0.322483528494505]]",0.33213249973391856,0.5812183869643999,0.33781481334549884,0.6146021088341013,0.7970021972747954,0.6352125024608518,0.5307002026013409,0.7350002200798369,0.5402253235174087,,,,,,
4,288389,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[1.0, 1000000000.0]]","[[0.20820594711727422, 0.23497590338306998]]",0.2924555238654616,0.598609219165304,0.3583329972696949,0.8048237149854922,0.9030370498402396,0.8154759133841634,0.483863712588526,0.7130691673140293,0.5084676373739231,,,,,,
5,256787,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.37712089579319047, 0.40815927884269226]]",0.42489077468431125,0.6549255526791142,0.42892747955204324,0.6389603713487809,0.8092017588121202,0.6548074864646287,0.31540425995122634,0.5688727239359695,0.3236161760383298,,,,,,
6,234053,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.2521805892809721, 0.35636040026203164]]",0.380377685167097,0.6195110260625306,0.38379391141304947,0.6358402269172033,0.807475421147142,0.6520165557567543,0.368009440736474,0.6072091099095974,0.36870290315720555,,,,,,
7,146316,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.27807625494554056, 0.3607461419901431]]",0.369322542169746,0.6126455077246163,0.37533451813515295,0.6349918248536885,0.8068713378240113,0.6510413558019098,0.37207262080608106,0.6121735036044653,0.3747563985153663,,,,,,
8,772246,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.31410769868369715, 0.34366949093830507]]",0.368141888329248,0.6105287186107421,0.3727453162484747,0.6309473767173526,0.805990725518155,0.6496210496212819,0.43211971750818223,0.6596289629734351,0.4351103687934094,,,,,,
9,107473,rcf,True,ZMB,2016-2022,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,490,392,98,"[[10.0, 1000000000.0]]","[[0.2701388520924965, 0.34325659826604055]]",0.3744705081385872,0.6177126238015627,0.38156888560381086,0.645065036394171,0.8137248132726147,0.6621480717355517,0.23229048909004701,0.5254777936722348,0.27612691164263975,,,,,,
