split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
4,288389,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.6897925343941738, 0.6897925343941738, 0.7780760586704449]]",0.7806639349439715,0.8845277023587863,0.7823892562401137,0.95142282530775,0.9763941480889178,0.9533455324222835,0.8000934399626735,0.8955024450655926,0.8019246291184547,-0.020679823738939396,0.3870408039659068,0.1498005839345755,0.302636478447893,0.552768063859126,0.3055525324225668
5,256787,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6302761738323566, 0.6387071190046565, 0.7714156824522667]]",0.7754405501866344,0.880672905272302,0.775584766080757,0.9176970489959082,0.9594766268037566,0.9205953973827151,0.832313282838527,0.9165078550360679,0.8399866483428141,0.0069837005122314055,0.3353191804857167,0.11243895280161265,0.22768174106435224,0.49452708451292643,0.24455703731685507
6,234053,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.6529935190195217, 0.6529935190195217, 0.7760014417315227]]",0.7829988455562686,0.8854072030113015,0.783945915144296,0.954979573308088,0.9781978844429492,0.9568711011286614,0.7823940761964611,0.8852062330398351,0.7835900750125749,-0.03715031337709118,0.40240200230391054,0.16192737145819644,0.3271120223217354,0.5732751487733365,0.3286443962010911
7,146316,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6033026350232236, 0.6033026350232237, 0.7843390482261254]]",0.7889776122135694,0.8891170168485574,0.7905290696496778,0.9575485153023378,0.9789205501505542,0.9582854435070638,0.7834085006802214,0.8908496665812008,0.7936131284478366,0.028543262286251703,0.3986402164359291,0.1589140221600844,0.3312541727413547,0.5802232436990701,0.3366590125286705
8,772246,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5902351063865356, 0.5968581373380241, 0.7715159173151178]]",0.7738646605100152,0.881088657853325,0.7763172229977736,0.9196594988926391,0.9594541984524488,0.9205523589280311,0.8305528025465486,0.9125051860828751,0.8326657146281425,-0.07162083152403453,0.27174043317959146,0.07384286302463201,0.34022290964612456,0.5891837082902498,0.34713744211465014
9,107473,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,648,518,130,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6811411732638141, 0.681141173263814, 0.8004208027641944]]",0.8059071199265166,0.90041375120656,0.8107449233618689,0.956963066720115,0.9785838663228784,0.9576263834274332,0.7411820528329685,0.8621693103938841,0.7433359197850656,0.0693303153185949,0.4113466551000831,0.16920607066202673,0.3317932027426952,0.5772221134940395,0.33318536830652584
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6113391616602645, 0.6207105789185293, 0.7610052967880987]]",0.7650852041655959,0.8751156358859253,0.7658273761720275,0.9473142263816083,0.9752666058194597,0.9511449524266093,0.8815414807427915,0.94071480197815,0.88494433866079,0.05826368622332334,0.3877124869352694,0.15032097252553142,0.4940961768725971,0.7054556353053862,0.4976676533841261
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999997e-06]]","[[0.6542642216220711, 0.6542642216220711, 0.7559869117604263]]",0.7692664581263235,0.8806777904942988,0.7755933706699201,0.9909223851335005,0.9955728022748889,0.991165204629475,0.7191275165165208,0.8642345391134492,0.7469013385966359,0.033401958737619086,0.48084630088154984,0.23121316507146997,0.5214782660661061,0.7328433991062994,0.5370594476136747
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1000.0, 1.0, 0.0009999999999999998]]","[[0.7054488538433037, 0.7054488538433037, 0.7620245611364103]]",0.7640538211514782,0.8755790712414311,0.766638709996007,0.9849434494143403,0.9928611440543257,0.9857732513728644,0.760697334655946,0.8726910980474232,0.7615897526112172,0.009567838485024738,0.46302848444220945,0.2143953774048494,0.5857835252578389,0.766308336216553,0.5872284661549817
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1000.0, 1.0, 9.999999999999998e-05]]","[[0.6424921316435843, 0.6424921316435844, 0.758196850679447]]",0.7619891774147112,0.8759749429880479,0.7673321007429138,0.9859509460508946,0.9931414915397506,0.9863300222178005,0.7777732563562967,0.8876971376185475,0.7880062081361625,0.0819917839240919,0.5006458459905894,0.25064626310763294,0.17488774199652635,0.6075761248541098,0.36914874749273685
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6727771803514424, 0.6773228237466069, 0.7843434027616952]]",0.7818808529926579,0.8857391344009555,0.784533814209354,0.9639299888047905,0.9823974091169415,0.9651046694396793,0.8023784416418769,0.9023771295820388,0.8142844839927196,0.08529656979886446,0.41637207998083753,0.17336570898756895,0.327356368811324,0.6321976728038462,0.399673897498599
5,256787,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1000.0, 1.0, 9.999999999999998e-05]]","[[0.6905437328682359, 0.690543732868236, 0.7843138175774588]]",0.7870646538942856,0.8892271217515488,0.7907248740585439,0.9870245339707417,0.9936545948849931,0.9873494539360598,0.774947598250215,0.8815136582293406,0.7770663296448747,0.06706690154404149,0.48139604792815066,0.23174215496084233,0.1824440570451502,0.4443888160029085,0.1974814197884669
6,234053,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1.0, 1.0, 9.999999999999997e-06]]","[[0.6110393451063947, 0.6110393451063947, 0.7538291312631605]]",0.7637679236918453,0.878910916231066,0.7724843986701319,0.9959141519141258,0.9980318978207686,0.9960676690677251,0.7725682812434461,0.8851611184249923,0.7835102055713833,0.12042191338981878,0.5215151185226821,0.2719780188477271,0.4800715896080817,0.7386178569430044,0.5455563385950766
7,146316,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[100.0, 1.0, 9.999999999999998e-05]]","[[0.701682265841747, 0.701682265841747, 0.7887814531038608]]",0.7913313405529692,0.8920487263977006,0.7957509302677597,0.986892435060435,0.9936005007281763,0.9872419550472826,0.6804868256163067,0.8378618552612275,0.7020124885017861,0.13648021676976585,0.5236503636555375,0.2742097033565767,-0.3663054155980776,0.14935266636863892,0.022306218951421968
8,772246,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1e+16, 10.0, 0.0009999999999999998]]","[[0.6900693817812753, 0.6909562122550806, 0.7760484210070192]]",0.7727398055513729,0.879111455470071,0.7728369511387065,0.9435328211370602,0.9731562494204524,0.9470330857860818,0.8493364753547314,0.9275425183812466,0.8603351234050252,0.09638349618384345,0.426006097909209,0.18148119545583058,0.3552500271988932,0.5964054520778554,0.35569946326819113
9,107473,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,"[[1e+16, 10.0, 0.0009999999999999998]]","[[0.6375835020670838, 0.6466090303955596, 0.7779597763103585]]",0.7876204158783491,0.8876447085749408,0.7879131286610916,0.9431036807100157,0.9729267434550334,0.9465864481300164,0.8313482294248357,0.9181509871154773,0.8430012351411253,0.10397252708536375,0.4184316105842649,0.17508501273614194,0.5603235690455415,0.7656313210721312,0.5861913198066568
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.5637834535067668, 0.6001515668459982, 0.7377546157868007]]",0.7432223114486542,0.8623949369066339,0.7437250272021971,0.955440285528961,0.9791763385056586,0.958786301889348,0.8949778368327362,0.9469878330530271,0.896785955950468,-0.020912687916365913,0.343963739730781,0.11831105424958444,0.6097755840301571,0.7855245216396844,0.6170487740972551
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.6083376717407564, 0.6444693597937157, 0.7806767296679199]]",0.7917893128941595,0.8899193714999211,0.7919564877708145,0.9612676535205391,0.9817700658276592,0.9638724621552464,0.7472786287407343,0.8746733493779837,0.7650534681121003,0.09081587371166455,0.4571300823444169,0.20896791218421334,0.6105774909908218,0.7846945166939955,0.6157454845296232
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[100.0, 1.0, 0.0009999999999999998]]","[[0.6450136103310898, 0.6450136103310898, 0.7520882442307071]]",0.7516841452425327,0.8686623811957593,0.7545743325046868,0.9865434771196424,0.9937294641019824,0.9874982478244131,0.7276021984450505,0.854915136316484,0.7308798903030324,-0.04495277510378881,0.4370758215073934,0.1910352737463628,0.507996793450126,0.7224460727438364,0.5219283280229926
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[1000.0, 10.0, 0.0009999999999999998]]","[[0.6184037849837564, 0.6377958828098359, 0.7871430315072695]]",0.7906050162979318,0.8891701742152378,0.7906235987139564,0.9430532724241811,0.9730542633389873,0.9468345994021792,0.8377750601181211,0.9153311175466884,0.8378310547492694,0.1768085042265929,0.4758817671858534,0.22646345633993079,0.4426490132401343,0.6833596506553898,0.46698041214385644
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,"[[1.0, 1.0, 9.999999999999998e-05]]","[[0.6287319385729614, 0.6287319385729614, 0.736533030838898]]",0.7333173833278744,0.8631065465010929,0.7449529106130431,0.9956569196603452,0.9979459170985048,0.9958960534535758,0.7036825635266111,0.8730676729327852,0.7622471615202688,-0.08054248655727969,0.4377944063864435,0.19166394226325845,0.12139048349431036,0.5906645407079633,0.34888459964974916
